t_pre,t_test,t_train,t_train_end,t_train_HDV_end,t_train_CAV_end,t_dynamic,t_dynamic_start,t_dynamic_end,t_dynamic_HDV,t_dynamic_CAV,t_dynamic_HDV_start,t_dynamic_CAV_start,t_CAV,t_CAV_dynamic_end,t_HDV_pre,t_HDV_test,t_HDV_dynamic_end,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl,switch_cost,switch_cost_hdv,switch_cost_cav,dynamic_recovery,dynamic_volatility,dynamic_volatility_hdv,dynamic_volatility_cav,dynamic_instability_humans,dynamic_instability_CAVs,dynamic_time_excess,switches_hdv_to_cav,switches_cav_to_hdv,switches_total,switch_events,switch_events_with_changes,switches_per_event,switches_per_agent,switches_per_agent_hdv_to_cav,switches_per_agent_cav_to_hdv,switch_churn_hdv_to_cav,switch_churn_cav_to_hdv,switch_churn_total,machine_ratio_start,machine_ratio_end,machine_ratio_delta,machine_ratio_avg,machine_ratio_min,machine_ratio_max,machine_ratio_std
4.934684317718941,5.3633910386965375,5.088242532247114,5.088242532247114,,,5.251638662593347,5.136904276985744,5.354404616429056,,,,,5.9787565616797895,,4.934684317718941,4.7038853727144865,,0.7867664997206183,0.825369667891695,1.0490655972067757,26.881200000000003,26.4204,2.146443,2.2308475000000003,0.0,2.9471486761710795,2.56607294317218,4.475340136054422,78.10733197556009,-0.09247944390349452,0.6670091358772461,-0.0004623217922699041,0.16339613034623238,,,-0.2175003394433124,0.12595604595630192,,,,,155.6245833333333,156,0,156,99,74,2.108108108108108,0.31771894093686354,0.3969465648854962,0.0,156,0,156,0.2097759674134419,0.5173116089613035,0.30753564154786156,0.3868007982060935,0.2097759674134419,0.5173116089613035,0.08435166485614942
