episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
1205,240,251,114.29,
1210,128,129,114.46,
1215,137,141,115.81,
1220,145,129,112.61,
1225,125,126,116.30000000000001,
1230,148,140,118.57,
1235,151,131,114.76,
1240,142,140,112.21000000000001,
1245,139,135,118.63000000000001,
1250,150,134,108.78,
1255,144,143,114.69,
1260,133,120,111.6,
1265,133,129,112.2,
1270,134,130,114.85000000000001,
1275,125,132,111.71000000000001,
1280,131,136,112.99000000000001,
1285,149,136,114.28,
1290,141,132,113.63,
1295,126,125,111.50999999999999,
1300,122,128,111.51,
1305,124,131,114.98,
1310,130,134,113.85000000000001,
1315,134,122,112.46000000000001,
1320,122,136,115.27,
1325,135,140,109.41,
1330,129,133,114.41000000000001,
1335,126,123,113.44,
1340,130,129,115.61,
1345,140,133,117.00999999999999,
1350,145,130,110.02,
1355,137,116,110.55,
1360,135,126,113.9,
1365,138,121,114.27,
1370,133,126,114.35,
1375,131,125,114.58,
1380,142,130,113.27,
1385,141,130,116.62,
1390,133,125,118.6,
1395,121,124,115.93,
1400,126,125,116.53999999999999,
1405,150,124,116.78,
1410,128,129,114.42,
1415,125,134,112.98,
1420,138,122,118.97999999999999,
1425,138,121,113.16000000000001,
1430,127,132,113.4,
1435,128,135,112.88,
1440,127,123,114.06,
1445,132,129,111.78,
1450,121,132,112.92,
1455,125,127,113.7,
1460,133,135,113.67999999999999,
1465,128,119,116.08,
1470,134,132,109.94000000000001,
1475,151,128,117.80999999999999,
1480,130,129,116.48,
1485,134,126,111.86,
1490,137,131,113.2,
1495,144,137,115.26,
1500,135,134,115.18,
1505,138,140,110.72,
1510,140,125,110.42,
1515,147,140,113.43,
1520,139,138,113.97,
1525,134,125,109.95,
1530,134,140,113.46000000000001,
1535,127,120,115.49,
1540,134,131,119.27,
1545,144,118,110.38,
1550,141,135,112.8,
1555,127,129,111.06,
1560,128,123,113.74000000000001,
1565,137,119,117.66000000000001,
1570,138,128,113.94,
1575,142,136,115.71,
1580,113,131,113.46,
1585,136,130,113.68,
1590,120,144,118.35,
1595,130,143,111.03999999999999,
1600,146,127,117.12,
1605,145,134,114.7,
1610,135,125,113.83,
1615,121,133,116.75999999999999,
1620,130,139,116.07000000000001,
1625,135,130,115.31,
1630,131,137,114.67999999999999,
1635,142,126,107.42,
1640,134,123,111.16,
1645,131,122,118.76,
1650,137,133,110.95,
1655,130,140,111.86,
1660,147,137,114.92,
1665,136,140,115.06,
1670,129,131,116.16,
1675,126,130,116.07000000000001,
1680,131,129,113.98,
1685,132,128,122.86000000000001,
1690,142,127,112.38000000000001,
1695,140,128,113.02,
1700,136,118,115.91000000000001,
1705,133,127,111.86,
1710,125,126,115.2,
1715,145,130,115.95,
1720,127,124,116.39,
1725,137,125,124.49000000000001,
1730,143,130,108.64,
1735,135,118,118.44,
1740,133,140,114.89,
1745,132,133,114.55,
1750,126,114,114.39999999999999,
1755,134,121,114.66,
1760,128,124,119.97999999999999,
1765,146,119,111.94,
1770,141,121,114.31,
1775,146,124,115.88000000000001,
1780,135,108,110.59,
1785,126,117,117.21,
1790,141,128,115.59,
1795,139,127,111.86999999999999,
1800,132,119,113.97,
1805,128,136,116.87,
1810,132,114,111.54,
1815,141,120,116.0,
1820,133,117,113.52,
1825,140,117,122.18,
1830,140,126,112.85,
1835,133,126,117.27999999999999,
1840,136,122,107.57,
1845,144,134,117.28999999999999,
1850,133,122,111.58,
1855,125,127,117.84,
1860,130,133,114.56,
1865,124,129,115.69000000000001,
1870,134,124,109.14999999999999,
1875,136,127,109.92999999999999,
1880,125,131,115.25,
1885,125,128,109.39999999999999,
1890,127,115,115.84,
1895,136,126,116.93,
1900,131,127,111.53999999999999,
1905,132,116,116.51,
1910,127,123,113.88,
1915,125,117,119.73,
1920,137,125,116.16,
1925,148,127,111.95,
1930,138,115,117.69999999999999,
1935,142,124,111.78999999999999,
1940,139,128,122.2,
1945,140,131,113.7,
1950,137,110,119.02999999999999,
1955,147,130,111.9,
1960,141,124,122.42,
1965,147,125,117.67,
1970,144,120,113.13000000000001,
1975,124,116,112.85,
1980,135,131,119.59,
1985,146,128,111.57,
1990,135,111,117.35000000000001,
1995,143,107,115.36,
2000,144,126,115.43,
2005,141,134,111.99,
2010,139,118,114.67,
2015,141,129,114.19,
2020,138,125,118.89,
2025,132,116,112.32000000000001,
2030,128,123,111.78999999999999,
2035,131,119,113.46000000000001,
2040,128,120,115.29,
2045,139,121,116.83,
2050,130,124,113.6,
2055,138,122,112.09,
2060,131,112,110.92,
2065,131,125,108.38,
2070,130,123,117.81,
2075,141,121,117.45,
2080,133,118,112.25999999999999,
2085,139,118,116.75,
2090,139,116,115.92999999999999,
2095,129,122,112.86,
2100,120,120,111.01,
2105,151,112,112.4,
2110,135,129,112.83,
2115,141,118,114.06,
2120,135,115,115.47,
2125,151,126,121.64,
2130,131,120,116.86,
2135,142,127,115.25999999999999,
2140,129,116,115.42,
2145,141,119,115.16000000000001,
2150,146,112,119.36999999999999,
2155,134,124,118.65,
2160,149,113,115.13,
2165,133,112,113.2,
2170,143,121,123.06,
2175,138,108,119.02,
2180,143,118,117.86,
2185,142,116,116.43,
2190,149,112,117.3,
2195,133,108,115.00999999999999,
2200,132,114,109.99,
