episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,77,414,109.88,
2310,37,188,113.28,
2315,42,198,111.17,
2320,31,189,110.3,
2325,43,192,108.80000000000001,
2330,43,188,108.5,
2335,45,187,109.53,
2340,42,167,108.19999999999999,
2345,38,190,113.36000000000001,
2350,34,204,112.85,
2355,44,187,109.33,
2360,40,173,109.1,
2365,36,206,113.07,
2370,46,194,110.61000000000001,
2375,41,208,108.99000000000001,
2380,39,188,110.53999999999999,
2385,43,182,112.88,
2390,42,192,109.05999999999999,
2395,43,197,111.9,
2400,40,182,114.49,
2405,35,201,115.67999999999999,
2410,43,198,114.7,
2415,37,197,109.67,
2420,40,187,112.66,
2425,38,197,110.74,
2430,35,203,120.88000000000001,
2435,41,188,112.06,
2440,34,189,112.1,
2445,43,217,108.83,
2450,38,208,114.72,
2455,42,196,111.05,
2460,36,189,110.47,
2465,40,207,114.55,
2470,32,189,113.03999999999999,
2475,42,193,112.92999999999999,
2480,34,182,111.26,
2485,41,192,118.69,
2490,36,195,108.17999999999999,
2495,38,183,113.96000000000001,
2500,43,194,115.17999999999999,
2505,41,195,119.75,
2510,41,192,110.14999999999999,
2515,35,184,111.44,
2520,38,182,107.17999999999999,
2525,35,185,112.03,
2530,34,201,110.34,
2535,37,183,116.28999999999999,
2540,41,198,111.66,
2545,39,196,119.9,
2550,41,188,117.79,
2555,38,197,116.19,
2560,38,182,109.80000000000001,
2565,38,171,111.50999999999999,
2570,39,188,115.09,
2575,35,191,113.13,
2580,34,188,113.53,
2585,39,185,110.32000000000001,
2590,46,174,111.32,
2595,36,187,110.64,
2600,39,168,109.7,
2605,43,181,109.03,
2610,38,199,112.3,
2615,30,191,112.82000000000001,
2620,31,173,114.64,
2625,35,173,110.22,
2630,41,173,115.51,
2635,40,181,111.71,
2640,39,191,112.44,
2645,37,176,110.84,
2650,34,180,112.60000000000001,
2655,45,179,111.28,
2660,43,172,110.05,
2665,38,182,112.64,
2670,45,185,112.11999999999999,
2675,39,169,113.55,
2680,35,169,108.51,
2685,37,181,109.55000000000001,
2690,36,188,114.11,
2695,36,189,110.66,
2700,38,184,112.5,
2705,36,177,111.13,
2710,37,163,111.98,
2715,34,163,112.74,
2720,36,171,109.52000000000001,
2725,40,168,115.3,
2730,37,171,112.99,
2735,36,157,113.33,
2740,40,181,110.36,
2745,36,173,109.69,
2750,37,176,112.33,
2755,44,162,112.14,
2760,44,157,110.08,
2765,31,163,111.95,
2770,33,181,111.9,
2775,40,159,111.80000000000001,
2780,34,156,108.01,
2785,34,156,113.06,
2790,34,150,110.77,
2795,36,166,111.81,
2800,35,160,114.33999999999999,
2805,37,151,108.88000000000001,
2810,36,161,115.29,
2815,34,155,109.78999999999999,
2820,33,155,108.06,
2825,31,152,110.18,
2830,36,156,110.5,
2835,36,149,113.47,
2840,41,148,110.49,
2845,34,155,111.41,
2850,30,151,108.36,
2855,37,152,111.99000000000001,
2860,39,155,112.85000000000001,
2865,34,164,115.72,
2870,35,136,108.46,
2875,38,146,113.8,
2880,34,146,111.50999999999999,
2885,39,142,113.73,
2890,35,131,110.30000000000001,
2895,37,145,110.69,
2900,33,150,115.42,
2905,37,142,107.56,
2910,36,143,112.3,
2915,32,145,109.86,
2920,36,138,113.35,
2925,33,144,110.53,
2930,38,126,110.96,
2935,36,137,106.94,
2940,29,119,114.29,
2945,34,139,113.01,
2950,35,147,112.48,
2955,41,155,112.5,
2960,36,145,114.86,
2965,35,139,109.58999999999999,
2970,37,133,109.15,
2975,34,141,110.21000000000001,
2980,33,140,112.95,
2985,41,147,110.28999999999999,
2990,37,146,111.57000000000001,
2995,40,140,111.64999999999999,
3000,34,137,115.79,
3005,38,138,113.95,
3010,30,129,107.67,
3015,38,118,112.43,
3020,38,125,115.44,
3025,38,123,110.42,
3030,34,131,112.27000000000001,
3035,37,126,110.62,
3040,43,142,114.39,
3045,41,123,109.83000000000001,
3050,34,123,111.97,
3055,32,127,111.27,
3060,35,127,112.87,
3065,31,129,110.14,
3070,34,124,111.81,
3075,35,126,110.23,
3080,31,124,112.67,
3085,26,115,115.41,
3090,33,129,114.14,
3095,28,120,111.29,
3100,35,122,111.66,
3105,30,112,108.66,
3110,33,112,112.78,
3115,38,110,111.9,
3120,33,120,114.49,
3125,34,121,112.99000000000001,
3130,25,110,111.11,
3135,35,123,112.15,
3140,33,109,111.43,
3145,34,125,109.63000000000001,
3150,35,119,111.8,
3155,29,114,113.68,
3160,36,121,113.37,
3165,40,114,113.23,
3170,35,115,118.82000000000001,
3175,31,120,112.8,
3180,34,112,110.82000000000001,
3185,29,112,108.19,
3190,34,112,109.78,
3195,33,111,111.64999999999999,
3200,34,104,110.8,
3205,39,109,114.75999999999999,
3210,42,102,112.89,
3215,30,112,113.28999999999999,
3220,36,94,112.27,
3225,32,108,108.51,
3230,32,114,112.27000000000001,
3235,35,105,110.63,
3240,29,101,111.8,
3245,35,101,110.58999999999999,
3250,33,107,110.08,
3255,29,102,111.33,
3260,32,110,112.73,
3265,31,112,109.75999999999999,
3270,33,90,112.02000000000001,
3275,30,101,112.66,
3280,34,101,114.52000000000001,
3285,32,116,111.09,
3290,28,99,111.28,
3295,32,101,110.62,
3300,38,100,116.06,
3305,39,100,111.25,
3310,38,101,108.39999999999999,
3315,35,100,113.07000000000001,
3320,30,102,108.81,
3325,35,107,110.69,
3330,35,102,110.33,
3335,30,98,111.19,
3340,37,102,115.41000000000001,
3345,32,98,114.34,
3350,34,102,112.86,
3355,35,106,109.72,
3360,36,96,108.44,
3365,33,100,112.52,
3370,38,92,110.98,
3375,34,92,112.38000000000001,
3380,35,86,109.78999999999999,
3385,34,75,110.0,
3390,37,83,111.50999999999999,
3395,36,89,113.25,
3400,35,87,113.24,
3405,35,96,113.05,
3410,34,93,112.19,
3415,33,102,110.36,
3420,34,88,112.47000000000001,
3425,28,86,111.17999999999999,
3430,32,86,109.44,
3435,35,98,108.83,
3440,41,86,110.89,
3445,29,82,107.93,
3450,29,100,108.61,
3455,34,99,111.47,
3460,32,97,114.61,
3465,33,91,109.02999999999999,
3470,26,86,109.11,
3475,36,83,112.56,
3480,30,82,110.51,
3485,33,92,111.51,
3490,35,86,112.48,
3495,39,91,109.55999999999999,
3500,33,90,115.0,
3505,36,93,115.64,
3510,34,88,107.54,
3515,30,77,109.43,
3520,30,82,110.57,
3525,27,79,111.1,
3530,38,84,108.73,
3535,32,91,110.94999999999999,
3540,29,79,109.92,
3545,31,84,110.95,
3550,37,81,115.17,
3555,33,82,111.77,
3560,34,71,110.42,
3565,35,82,109.97,
3570,39,76,110.00999999999999,
3575,34,78,111.52,
3580,29,79,111.95,
3585,30,82,113.23,
3590,37,81,111.63,
3595,34,75,108.16,
3600,38,74,109.85,
3605,35,74,108.51,
3610,38,72,107.47,
3615,33,83,111.19999999999999,
3620,33,73,110.78999999999999,
3625,39,68,108.82,
3630,38,70,113.49,
3635,36,75,109.95,
3640,32,76,115.08000000000001,
3645,30,73,111.08,
3650,30,83,111.38,
3655,31,82,111.08,
3660,36,74,111.83999999999999,
3665,28,71,114.8,
3670,35,76,109.68,
3675,29,75,111.92,
3680,33,80,111.18,
3685,36,69,108.71000000000001,
3690,33,73,115.32,
3695,35,68,109.94,
3700,33,71,109.37,
3705,36,81,112.6,
3710,35,69,111.27,
3715,42,77,108.32,
3720,33,67,108.83,
3725,27,69,110.30000000000001,
3730,40,73,112.63,
3735,37,78,109.64,
3740,37,66,109.1,
3745,36,67,106.67,
3750,36,64,109.78,
3755,39,71,106.96000000000001,
3760,32,72,112.52,
3765,39,69,111.4,
3770,40,65,108.36999999999999,
3775,33,71,111.01,
3780,35,65,110.42999999999999,
3785,37,59,111.6,
3790,38,76,113.34,
3795,35,69,110.63999999999999,
3800,43,71,104.55999999999999,
3805,37,70,114.8,
3810,37,64,108.59,
3815,36,65,107.59,
3820,37,63,106.8,
3825,27,57,109.72,
3830,34,52,108.51,
3835,36,65,109.27,
3840,36,68,108.36,
3845,33,59,110.07000000000001,
3850,39,63,106.23,
3855,36,61,108.6,
3860,32,59,109.4,
3865,36,65,110.41,
3870,31,62,110.76,
3875,36,58,113.71,
3880,36,65,114.43,
3885,37,66,108.48,
3890,33,70,110.16,
3895,39,56,112.51,
3900,39,56,108.13,
3905,28,53,112.57,
3910,34,54,108.89,
3915,32,53,111.44,
3920,36,49,110.16,
3925,42,50,112.62,
3930,39,59,109.47,
3935,30,48,113.74000000000001,
3940,40,55,111.12,
3945,40,58,110.96000000000001,
3950,37,56,109.82000000000001,
3955,42,50,113.58,
3960,41,52,107.86,
3965,30,44,107.36,
3970,37,50,109.85,
3975,36,53,111.02000000000001,
3980,39,63,117.39999999999999,
3985,38,60,108.73,
3990,44,56,111.74,
3995,39,64,110.08,
4000,40,58,109.05,
4005,40,53,109.99000000000001,
4010,36,48,109.05,
4015,37,52,109.38,
4020,37,42,109.44,
4025,43,51,110.58999999999999,
4030,37,60,108.56,
4035,41,50,108.75999999999999,
4040,33,54,109.46000000000001,
4045,35,53,111.16,
4050,41,50,110.26,
4055,38,50,108.82,
4060,37,56,115.74000000000001,
4065,39,52,109.61,
4070,45,48,106.92,
4075,37,47,111.94,
4080,42,43,107.59,
4085,43,50,109.96,
4090,36,51,108.4,
4095,37,46,113.84,
4100,40,46,112.15,
4105,39,44,108.48,
4110,42,45,110.83999999999999,
4115,46,45,109.14,
4120,47,47,112.49,
4125,37,48,109.42,
4130,34,39,113.56,
4135,42,45,111.27000000000001,
4140,35,45,110.38,
4145,36,44,107.91000000000001,
4150,34,47,108.82000000000001,
4155,38,49,108.41000000000001,
4160,42,39,110.55,
4165,30,49,109.31,
4170,36,55,112.44,
4175,36,51,111.89,
4180,44,47,114.46,
4185,40,41,113.08000000000001,
4190,46,40,109.2,
4195,46,45,108.45,
4200,37,50,114.47,
4205,41,42,114.57,
4210,46,40,109.13,
4215,42,45,109.35,
4220,40,46,108.61,
4225,43,41,107.35,
4230,34,42,109.95,
4235,43,56,108.76,
4240,38,56,110.99,
4245,38,49,114.35,
4250,43,43,111.92,
4255,40,50,111.24,
4260,41,51,106.62,
4265,41,44,109.27,
4270,45,39,112.18,
4275,41,31,108.38,
4280,45,40,109.98,
4285,49,38,111.5,
4290,41,35,109.39,
4295,43,41,109.2,
4300,48,38,108.21000000000001,
