id,losses
112,"[5.941344658533732, 1.4738804896672566, 0.6003516266743342, 0.1574211766322454, 0.17555310701330504, 0.1422606681783994, 0.036367398065825306, 0.01979575337221225, 0.02287816520159443, -0.005716708721593022, -0.0043161622403810425, -0.006417589184517662, -0.00532586919143796, 0.12304126347104709, 0.0554692397514979, 0.001398619186754028, -0.0007275491952896118, 0.06907189823687077, 0.0004475750805189212, 0.0037373213175063333, 0.04889017312477032, 4.9999371791879334e-05, 0.0010796789235124986, 0.0033384962007403374, 0.0015897469129413366, 0.0008519112986202041, 0.0016162075723210971, -4.662472444276015e-06, 0.0003238370409235358, -0.0008994087305230399, 0.06313016513983409, 0.0034180824101592102, 2.9484818999965984e-05, 0.0043223211929822964, 0.003718394204042852, 0.062163807451725006, 0.0037268505742152533, 0.000713746102216343, 0.0025284816899026432, 0.0014712968841195107, 0.00461658447359999, 0.0009712323662824929, 0.0019251537354042132, 0.003000575272987286, 0.0015345943005134661, 0.001135628631648918, 0.0011081833896848063, 0.0008995072178853055, 0.0016690284828655422, 0.046137593065698944, 0.0026772197452373803, 0.0040098699197794, 0.003920877041916053, 0.001696160645224154, 0.002816590558116635, 0.0023314807331189513, 0.003274367501338323, 0.0019289194994295638, 0.0009839169797487557, 0.0030856379695857563, 0.002987659419886768, 0.002396188171890875, 0.002491597862293323, 0.0020752601170291505, 0.002575039165094495, 0.00187741091940552, 0.002283114280241231, 0.0037031022366136312, 0.0025443932584797344, 0.0027426491724327207, 0.003813517939609786, 0.002419755367251734, 0.002080082738151153, 0.0018225478706881404, 0.0021352290253465376, 0.002053182319893191, 0.0023121914515892663, 0.003957843757234514, 0.0007302703646322092, 0.002766895961637298, 0.005679381700853507, 0.0031672585367535553, 0.003199429716914892, 0.0019235526560805738, 0.003970564420645435, 0.001644255263575663, 0.0018334790559795995, 0.0036595227429643273, 0.003425353361914555, 0.053270003447930016, 0.0031142670583600798, 0.0022730188405451677, 0.0042936816268290086, 0.0014773737833214302, 0.00257852910241733, 0.0017508350235099595, 0.0016122788850528498, 0.0019151591501819591, 0.004889920741940538, 0.005711322572703163, 0.005073688769092162, 0.003121045030032595, 0.0028215927304700017, 0.0020212699115897217, 0.0031194190960377455, 0.0013320059515535831, 0.0033999555356179676, 0.0026330064671734967, 0.0058967177756130695, 0.0031198961660265923, 0.0035499412721643844, 0.002820202188255886, 0.0025414673533911505, 0.0027359844340632358, 0.0009378470422234386, 0.0030977387990181646, 0.0018246619729325175, 0.002580202378643056, 0.002404306394358476, 0.0029035354188332954, 0.0031729350642611585, 0.0008491928165312856, 0.0017625408557554085, 0.0028113082128887377, 0.0022816760077451668, 0.0038175410979116955, 0.001876948750577867, 0.000902454553094382, 0.0021980975288897753, 0.0007926154260834058, 0.0011546655635659893, 0.0053642974235117435, 0.0037200895991797247, 0.0036109160476674638, 0.002036461723037064, 0.003470425649235646, 0.0037313693901523948, 0.00315206462983042, 0.005519665389632185, 0.004811771912500262, 0.0025558703346177936, 0.002311673442212244, 0.04128681433697542, 0.003378309503508111, 0.002576312515884638, 0.003925643667268257, 0.002697175795522829, 0.002928296608539919, 0.004902751961102088, 0.0018243946057433884, 0.0016254356402593355, 0.0018619952024891973, 0.0018137622391805053, 0.0018899615970440209, 0.003096378796423475, 0.004156371966625254, 0.0008624562178738415, 0.0029330680069203177, 0.001988628374723097, 0.0034733429783955216, 0.0024966970862199864, 0.002562656649388373, 0.001218291853244106, 0.0013135863118804991, 0.0019183905678801239, 0.0022737268979350724, 0.001990678817188988, 0.0015864124094756942, 0.002838659565895796, 0.0022388354409486055, 0.0019080772375067074, 0.0016268547042272985, 0.003390767417537669, 0.0018532495014369488, 0.0025723041811337075, 0.0019220755784772336, 0.0018460173741914332, 0.002405894959035019, 0.002148743524836997, 0.003656858578324318, 0.0017007878438259165, 0.00224752863869071, 0.001768153568264097, 0.0019162909011356533, 0.003459620987996459, 0.001975029706954956, 0.0027746093692258, 0.04748024077465137, 0.005349202547222376, 0.004040480746577184, 0.005529277492314577, 0.0026009094629747174, 0.0019462416336561243, 0.002061198504331211, 0.002890335589957734, 0.0026507280223692455, 0.0028778510944296918, 0.000975398327379177, 0.0022244720991390445, 0.002509315963834524, 0.0024102675961330533, 0.0037899769376963377, 0.0016421322555591662, 0.0036805851850658655, 0.003953606472350657, 0.001995550701394677, 0.0026567126624286175, 0.001954978157300502, 0.0027844721529011927, 0.0018626013576673965, 0.00261812595029672, 0.0008792547256841013, 0.0040971011233826475, 0.0025124313542619348, 0.0013621128746308386, 0.003752004161166648, 0.001325419347267598, 0.004676186169187228, 0.0038157476034636297, 0.004194095187510054, 0.003495797902966539, 0.002486702830841144, 0.002897472974533836, 0.002187650534324348, 0.0025243429699912667, 0.002023653476499021, 0.0021797001051406064, 0.0010604625179742773, 0.0022236910493423543, 0.00198274323095878, 0.0016902551481810708, 0.00226507590074713, 0.0017512611229903996, 0.0008225003451419374, 0.002672657098931571, 0.0023921108804643154, 0.0024556826101616025, 0.0036521838046610355, 0.002527068640726308, 0.0027304259904970727, 0.003959516994655132, 0.0023199120381226144, 0.0005354036499435703, 0.0024913292145356536, 0.0013947059245159228, 0.002347406465560198, 0.0026147288347904882, 0.001474720872162531, 0.0016355953412130475]"
140,"[8.792516628901163, 5.05007008711497, 3.2959458033243814, 2.248782535394033, 1.5460804104804993, 1.031826953093211, 0.6522608498732249, 0.31200334926446277, 0.25672122339407605, 0.16707123319307962, -0.061680275946855545, -0.05003164211908976, -0.04327536063889662, -0.06511262059211731, 0.011890104661385218, 0.009090831503272057, -0.08418114172915618, -0.05456549612184366, -0.05834446599086126, -0.05713594270249208, -0.054410087565581, -0.06231015423933665, -0.06873922732969125, -0.04104667281111082, 0.011683722957968712, -0.04308848517636458, -0.048895333583156265, -0.044905571887890496, -0.027132477300862472, 0.02219644623498122, -0.04190380002061526, -0.03434055236478647, 0.0024723398188749948, -0.03195859709133705, -0.03110308355341355, -0.035169996010760464, -0.02058625842134158, 0.031618217627207436, -0.07608556685348351, -0.03833476516107718, -0.05264429065088431, -0.04157817674179872, -0.053613560274243355, -0.06149895551304022, -0.06030352662007014, -0.05624031648039818, -0.046989016234874725, -0.06275419269998868, -0.03770893253386021, -0.05675163368384043, -0.028209563655157883, -0.04637157917022705, -0.05088515145083269, -0.04384271986782551, -0.05218644750614961, -0.04468598340948423, -0.0005926638841629028, -0.04401450976729393, -0.047594565277298294, -0.04709741907815138, -0.058179549872875214, -0.06612777523696423, -0.01292178158958753, -0.08149986465771993, -0.086311890433232, -0.01813710356752078, -0.04517597705125809, -0.053401353458563484, -0.06075556203722954, -0.041408513362209, -0.057053664699196815, -0.07639701540271442, -0.06185290341575941, -0.06644250452518463, -0.0445050069441398, -0.04821977578103542, -0.05185868963599205, -0.07101553864777088, -0.04348803497850895, -0.04486986373861631, -0.03838425502181053, 0.02805301547050476, -0.03966737228135268, 0.0015703508009513218, -0.04907099033395449, -0.03268260508775711, -0.039081783344348274, 0.04302160317699114, -0.0374482087790966, -0.042194935182730355, -0.058646321296691895, 0.019680626690387726, -0.0391541775316, -0.03550372334818045, -0.04263527070482572, -0.04483187384903431, -0.03616699824730555, -0.03956028756995996, -0.06483637541532516, -0.04130104059974352, -0.05626434398194154, -0.03662573484083017, -0.04888873485227426, -0.0418751606096824, -0.06359552095333736, -0.05118601210415363, -0.057448819279670715, -0.046106319253643356, -0.045495317627986274, -0.04425845108926296, -0.056642536694804825, -0.04022428455452124, -0.05482789936165015, -0.03159461387743553, -0.03518266541262468, -0.07168427171806495, -0.04987583744029204, -0.0542994619657596, -0.03748604655265808, -0.05622929769257704, -0.04222578493257364, -0.050567883998155594, -0.030833239046235878, -0.03836010582745075, -0.046247923746705055, -0.03257925839473804, -0.019005409131447475, -0.019364640737573307, -0.020458866842091084, -0.03157937185217937, -0.04589603996525208, -0.036496308942635856, -0.03406855960687002, -0.037825308119257293, -0.0399639755487442, -0.029853899342318375, -0.03822833547989527, -0.036688970401883125, -0.04796395699183146, -0.02879984180132548, -0.043885285034775734, -0.0345116617778937, -0.03343021993835767, -0.05418194271624088, -0.02736791626860698, -0.03878451635440191, -0.031874836422502995, -0.03714530977110068, -0.037033338099718094, -0.03653512957195441, -0.035763200372457504, -0.03853412593404452, -0.04295591823756695, -0.03760236004988352, -0.055425520365436874, -0.03451955504715443, -0.03886817954480648, -0.04415473031500975, -0.039894157399733864, -0.04223099164664745, -0.04844344096879164, -0.04758758656680584, -0.024694318572680157, -0.04900934671362241, -0.03601327476402124, -0.045243426536520324, -0.05866436908642451, -0.04286521735290686, -0.034911785274744034, -0.03846113632122675, -0.04589276947081089, -0.06082298172016939, -0.06060551293194294, -0.0640322429438432, -0.017969441910584767, -0.03312415505448977, -0.03989872460563978, -0.0411222248027722, -0.05432450585067272, -0.03817906168599924, -0.054577238857746124, -0.038370746498306595, -0.048142557963728905, -0.04598878820737203, -0.04827574578424295, -0.038871570800741516, -0.042245630795756973, -0.0432700589299202, -0.0479100625962019, -0.04386136929194132, -0.051261670887470245, -0.03882027914126714, -0.0410109373430411, -0.04763022189339002, -0.03978844235340754, -0.04269400921960672, -0.0505672674626112, -0.04205666730801264, -0.040168413892388344, -0.05197834533949693, -0.06009666994214058, -0.030964560496310394, -0.051013572762409844, -0.06497717648744583, -0.03718919555346171, -0.053104557717839874, -0.04297220396498839, -0.05464118470748266, -0.04222412717839082, -0.048133481914798416, -0.05194831266999245, -0.05164357212682565, -0.043826356530189514, -0.05565107241272926, -0.07057755688826244, -0.05166264623403549, -0.03162205902238687, -0.04354032874107361, -0.02813578707476457, -0.033353136852383614, -0.03448972416420778, -0.06465354685982068, -0.021496869002779324, -0.0480589804550012, -0.04845487823088964, -0.044178713113069534, -0.046855264653762184, -0.07119052298367023, -0.06604871153831482, -0.054866133257746696, -0.07366589394708474, -0.04210797076423963, -0.06515574517349403, -0.04410794066886107, -0.056511664763092995, -0.05266267744203409, -0.05310868906478087, -0.05041185518105825, -0.06851573412617047, -0.04239727991322676, -0.055499982088804245, -0.05701353773474693, -0.06058531254529953, -0.0398721806704998, -0.05581987462937832, -0.06302615068852901, -0.05478941338757674, -0.06821767799556255, -0.06685442849993706]"
225,"[14.614667097727457, 8.783756415049234, 6.133094231287639, 4.7265541553497314, 3.87912646929423, 3.0069549083709717, 2.4735445976257324, 1.6184346278508503, 1.2086984316507976, 0.8328082164128622, 0.3986029475927353, 0.26380302508672077, 0.055856271646916866, -0.0072922164884706335, -0.021969974972307682, 0.00907517170223097, 0.0018221056864907343, 0.039421381428837776, 0.042490869760513306, -0.00025281116055945557, 0.0012720414282133181, 0.04002242969969908, 0.0014737215048323076, 0.0405275554706653, 0.03725085314363241, 0.007468076500420769, 0.0011376052862033248, -0.0012567542726173997, 0.0008672061376273632, 0.0018398308505614598, -0.012331990951982638, 0.0009762166300788522, 0.002645918750204146, 0.04409525419274966, 0.04358519986271858, 0.07822017868359883, 0.011049619565407435, 0.04368108697235584, -0.000634981746164461, 0.002932371416439613, 0.1394787480433782, 0.08261328314741452, 0.04865867272019386, 0.010216070804744959, 0.004003684579705198, 0.047539832070469856, 0.12305400893092155, 0.0794457991917928, 0.03669027456392845, 0.00945306425758948, -0.011949062308607003, 0.004040939810996254, -0.016910188559753198, 0.004650597693398595, 0.04919225846727689, 0.00321769368990014, 0.00319103702592353, 0.09488108878334363, 0.04254899794856707, 0.047084907690684, 0.014745660669480761, 0.006329225143417716, 0.05361396260559559, 0.04663159015278021, 0.005886900471523404, 0.14751564959685007, 0.03250969356546799, 0.050554824993014336, 0.04484184458851814, 0.0039754513806353016, 0.005540869664400816, 0.007252291000137727, 0.0020669924948985377, -1.4633027603849769e-05, 0.060971807688474655, 0.04725148342549801, 0.04261018584171931, 0.04917470986644427, 0.008504323195666075, 0.05069475310544173, 0.0032931583700701594, 0.006611152862509091, 0.04643872690697511, 0.04526345059275627, 0.009920239448547363, 0.006759496871381998, 0.046802871550122895, 0.0036075501702725887, 0.04280883570512136, 0.006991403254990776, 0.044525980949401855, 0.002725021952452759, 0.04512563409904639, 0.04422267898917198, 0.012972708636273941, 0.08186500022808711, 0.01005185030711194, 0.0036892128021766744, 0.005761864983166258, 0.005013545509427786, 0.004765606562917431, 0.04525338423748811, 0.007762582895035545, 0.005625340932359298, 0.006948995714386304, 0.0024873093934729695, 0.05087396502494812, 0.004582271561957896, 0.0022478733832637468, 0.0078064521464208765, 0.04747657850384712, 0.008934505361442765, 0.006130823050625622, 0.0072858073593427735, 0.0009766492197134842, 0.004086570154565076, 0.09150358537832896, 0.00662702430660526, 0.04812050983309746, 0.044806317115823426, 0.007250391645357013, 0.046134562542041145, 0.045310129721959434, 0.008678383193910122, 0.04739648227890333, 0.005035362516840299, 0.003263431911667188, 0.0032239475985988975, 0.05093197772900263, 0.04811278482278188, 0.07976909726858139, 0.01873402064666152, 0.0034398731853192053, 0.008791804080829024, 0.0538607748846213, 0.04455805756151676, 0.04723389881352583, 0.011235134986539682, 0.006293678656220436, 0.004218136969332893, 0.04886640856663386, 0.04630827344954014, 0.11246266588568687, 0.026711890163520973, 0.07766201595465343, 0.007241214470316966, 0.005449118247876565, 0.012681906577199697, 0.006737041908005874, 0.044008285428086914, 0.009694598382338881, 0.002428557723760605, 0.002311606192961335, 0.002268766324656705, 0.002342207939364016, 0.003292987394767503, 0.0026023766258731484, 0.0006451337054992715, 0.004075403868531187, 0.0004960970642666022, 0.00030710547192332643, 0.0030107235070317984, 0.00029588282147111994, 0.00038327471702359617, 0.00042275791444505256, -0.02332171518355608, 0.0001417019811924547, 0.0006791297152327994, 0.0008549732738174498, 0.00031441285682376474, 0.00020568033990760645, 0.0004493237065616995, 0.00033624229157188285, 0.0005846134348151585, 0.0005620970041491091, 8.868602890288457e-05, 0.002220211628203591, 0.0014993325845959287, 0.0008619003444133947, 0.0003977734110473345, 0.00017874050536192954, 0.037675789867838226, 0.004025388470230003, 0.038257901867230736, 0.03896636081238588, 0.03478816834588846, 0.004154710681177676, 0.002723971187757949, 0.0018346018235509594, 0.03721300015846888, 0.035571057349443436, 0.006290868002300461, 0.0009848105401033536, 0.08153419569134712, 0.03747235983610153, 0.008568384063740572, 0.03661336998144785, 0.0364493690431118, 0.038097952802975975, 0.004138660811198254, 0.038095964739720024, 0.03722584744294485, 0.0038718952176471553, 0.0029469870884592333, 0.07402000327905019, 0.006774998580416043, 0.0362708754837513, 0.03586116371055444, 0.0013077410597664614, 0.0008815850596874952, 0.0024542169024546943, -0.02223064684464286, 0.03562151578565439, 0.002008548491479208, 0.0008172596086903164, 0.0002781998215747687, 0.00022605088452110067, 0.00040709241390383494, 0.0004320285564366107, 0.00010549059516051784, 0.005289657856337726, 0.0014092747781736155, 0.000870239125409474, 0.001338451945533355, 0.0014406887736792366, 0.0014305571288180847, 0.0027176468865945935, 0.00148989613323162, 0.0019529239701417584, 0.0013213774849039812, 0.0005943841727760931, 0.0016844081110320985, 0.0004844510743472104, 0.0006436850526370108, 0.001906093074164043, 0.0009474400915981581, 0.0011101282240512471, 0.0017741963965818286, 0.0016018089566690226, 0.000788959723043566, 0.0005131352518219501, 0.001235393458046019, 0.001281435543205589, 0.0017567260462480287, 9.437810998254766e-05, 0.0004978539606478686, 0.0004208862762122105, 5.836913624079898e-05, -5.597757990472019e-06]"
14,"[14.73238738377889, 10.792809645334879, 7.489123106002808, 4.055437167485555, 1.8337334791819255, 0.8024423271417618, 0.5866793841123581, -0.04063596079746882, 0.02825802005827427, -0.0037370342761278152, -0.00948065984994173, -0.05588988090554873, -0.048975734350581966, -0.010202819015830755, -0.009344458424796661, -0.03317260555922985, -0.006396307532365124, -0.005712490528821945, -0.030461343626181286, -0.0040512985627477365, 0.062387969344854355, -0.0005996063118800521, -0.02967063304580127, -0.0015384317375719547, -0.001351733032303552, -0.0013147172479269404, -0.0012883160185689728, -0.00130667065968737, -0.02494265531034519, -0.0009609579283278435, -0.000841032345003138, -0.0008016077918000519, -0.0007683416091216108, -0.000774837564677, -0.0007699237224490693, -0.000749104501058658, -0.000771787395933643, -0.0007773177154983083, -0.0008008316702519854, -0.000785126593351985, -0.0008055147967146089, -0.0008106667567820599, -0.000813236595907559, -0.0008404903928749263, -0.0008303008216898888, -0.0008504926227033138, -0.0008740267270089438, -0.0008774744831801703, -0.00087716286846747, -0.0008981541517035415, -0.0009003302645093451, -0.0009369471517857164, -0.0009436895876812438, -0.0009504305780865252, -0.0009785180833811562, -0.0009957411675713956, -0.0009950468859945734, -0.024610998885085184, -0.0006506419740617275, -0.0005241419227483372, -0.0004862991869837667, -0.0004795348019494365, -0.00044926309783477336, -0.00044811174060062814, -0.0004430975338133673, -0.0004376985889393836, -0.00044352240608228993, -0.00045895151561126113, -0.00045257353243262816, -0.0004561759512095402, -0.00045950648685296375, -0.00046939637104514986, -0.0004799454036401585, -0.000466225334093906, -0.027872215539294604, -0.0003286603653881078, -0.00028763856486572575, -0.00026324331702198833, -0.00025313413061667234, -0.000265090333414264, -0.00024578407222482684, -0.0002515598898753524, -0.0002536994870752096, -0.0002338960136209304, -0.00022930801787879318, -0.00025191604314992827, -0.0002418937316785256, -0.00025215027320276323, -0.0002554467791924253, -0.0002671955347371598, -0.00026132993419499445, -0.0002625172831661378, -0.00024475464548838016, -0.00025461160597236204, -0.0002569645196975519, -0.00026613699931961793, -0.00026773419328189146, -0.0002689111861400306, -0.00026306280536421883, -0.00027089913298065466, -0.00027218110820588964, -0.00025408449679768336, -0.00025931100147621083, -0.00026805110974237323, -0.0002634555276017636, -0.00026990900611660135, -0.0002792748952439676, -0.0002668310092606892, -0.0002683961841588219, -0.0002763332789375757, -0.0002714640528817351, -0.00028405311362197, -0.0002781191481820618, -0.0002751831101098408, -0.00027723662788048387, -0.0002850594367676725, -0.000300804604194127, -0.0002853343612514436, -0.00028258811895890784, -0.0003039268485736102, -0.00027965889118301374, -0.00028370041885258007, -0.0003011314693139866, -0.0003123901503082986, -0.0002924791236485665, -0.0003057133823555584, -0.0003084066605273013, -9.750289852187659e-05, -0.00014109015076731643, -0.00024119141986981654, -0.00016149734680463249, -5.936789481590191e-05, -0.00015719247069985917, -0.00017288626501491913, -0.00016796624792429307, -0.0001573650564144676, -0.00015710110407477865, -0.00018136344200077778, -0.0002821924378319333, -0.00022749222989659756, -0.0002969058502155046, -0.00025274461465111625, -0.0003121951691961537, -0.0003135127481073141, -0.00031773068379455555, -0.0003213886617838095, -0.0002706908950737367, -0.00032669754000380635, -0.0003299028709686051, -0.0003310252116837849, -0.00029104446972875547, -0.0002487491850236741, -0.00029465438759264845, -0.0003215898371612032, -0.005289222332066856, -0.00022394172750258198, -0.00018917256481169412, -0.00015710998559370637, -0.00016094909612244615, -0.00015514963160967454, -0.00015228058570452654, -0.00015025776277373856, -0.0001555296354733097, -0.00015851175946105892, -0.0001591497057233937, -0.0001441022553384149, -0.00013367669331879975, -0.0001366451312302767, -0.0001375540450681001, -0.00015040290115090707, -0.00016216457152040675, -0.0001721249670178319, -0.00015999575650009015, -0.0001614377300332611, -0.00014902667802137634, -0.00014541093454075357, -0.0001669616176513955, -0.00016882549001214406, -0.00014910165070129247, -0.00016115233787180236, -0.00017080235556932166, -0.00017661743671245253, -0.00012351558567994894, -0.00017960290279006585, -0.00017518405851054317, -0.00017857282849339148, -0.00018495153199182823, -0.0001568499234660218, -0.0001610964948971135, -0.00016213088383665308, -0.00016073322088535255, -0.00015124659451733655, -0.0001770623906243903, -0.00018095189443556592, -0.00017049934346384057, -0.00018876552834020308, -0.00019451511131289104, -0.00018993990912955874, -0.00013725909229833633, -0.00017072379462964213, -0.00018189263937529176, -0.00018559702342220893, -0.00020556163023381183, -0.00019953954082059985, -0.00019996500001677, -0.00020030648253547648, -0.0002068010508082807, -0.00020491584533980736, -0.0002056380447659952, -0.00021094925614306703, -0.00021258331495725238, -0.00021412472900313637, -0.0002098355835187249, -0.00016208594024647027, -0.0001946168146484221, -0.00021553996581739435, -0.00021678395569324493, -0.00021875605064754686, -0.0002273089121445082, -0.00023496124049415812, -0.00021697705718300617, -0.00021925270751429102, -0.00023129933348779255, -0.00023306436438967162, -0.00023179557805027193, -0.00023152541446809968, -0.00018195546241865182, -0.0002302481273848874, -0.00017857097554951906, -0.00023132333444664255, -0.00023016904257625961, -0.00021361361723393202, -0.00022587141817590842, -0.0002332388200253869, -0.000257295643677935, -0.00024376714281970635, -0.00023759894247632474, -0.000250538534601219, -0.0002628327541363736, -0.00025590982841094956, -0.0002402806276222691, -0.00024260514813552922, -0.00025697636253122863, -0.0002511207761320596, -0.00025905476650223136, -0.00027852818311657757, -0.0002748013794189319, -0.00028038339223712683, -0.0002837121768000846]"
202,"[20.093908945719402, 14.484944661458334, 11.55886967976888, 8.42135993639628, 7.2852950890858965, 6.760524670283, 5.378070592880249, 3.6780408223470054, 3.341147502263387, 2.3987543185551963, 2.0575720270474753, 0.953737606604894, 0.6259604195753733, 0.4919244945049286, 0.07965929588923852, 0.0013301121070981026, -0.02935344601670901, 0.0018526599742472172, -0.004369788143473367, 0.029810857338209946, -0.0036542158341035247, -0.0031033374446754656, -0.0030874638662983975, -0.003407712443731725, -0.0032108384960641465, -0.0033510338592653475, -0.0031982550475125513, -0.003597059481156369, -0.004551816343640287, -0.0050946905588110285, -0.004636997745061914, -0.024914962938055396, -0.005103932383159797, -0.03973071898023287, -0.00222564535215497, -0.0018393267722179492, -0.0020938964638238153, -0.0016293644827480118, -0.001961191766895354, -0.0012125862607111533, -0.022002309133919578, -0.0012481161781276267, -0.0009328112743484477, -0.0003360381427531441, -0.00018825713777914643, -0.0007544170172574619, -0.0003418368481410046, -0.0008891399969191601, -0.0005130390442597369, -0.0005269546721441051, -0.00012205865156526367, -0.00015225806661571065, -0.00019229323758433262, -0.00039497683368002373, -0.0012138793244957924, -0.0010549019983348746, 0.00017727247904986143, -0.0009050933682980636, -0.0003794703904228906, -0.0002879261155612767, 0.00013326830230653286, -0.0011541529869039853, -0.0003768130166766544, -0.000781648811729004, -0.0008777103115183612, -0.03191583456161121, 0.04536238840470711, 0.0035208379461740455, -3.433639843327304e-05, 0.0008372046480265757, -0.00023940604296512902, 0.0004318782400029401, 0.0004545125023772319, 0.0005836930455795178, -0.021332431312960882, 0.001744414660303543, 0.0005185481131775305, 9.251924348063767e-05, 0.0010599101369734854, 0.0003943422392088299, 0.00034693852164006483, -0.021334602303492527, 0.0009758173449275395, 0.0019047559471800923, 0.0008546214958187193, 0.0014152570511214435, 0.0020244580421907208, 0.0014105164057885606, 0.0011538493757446606, 0.0004897715213398138, 0.0014037792764914532, 0.0008023756769640992, 0.001049959973897785, 0.0003706352241958181, 0.000746970676118508, 0.0010636997564385335, 0.0013512011112955709, 0.0010294075085160632, 0.0012050943914800882, 0.0009937676853345085, 0.002126773411873728, 0.0012681392836384475, 0.0012868785027725, 0.0015881408083563049, 0.0002112079406894433, 0.0007411400923350205, 0.0014133719378151, 0.0005015823408029974, 0.0009585167087304095, 0.00045025519890865934, 0.000685280654579401, 0.0008881025520774225, 0.0007152174269625297, 0.0015698355079318087, 0.0015360448936310906, 0.0003993018059797275, 0.002641300108128538, 0.001264147130617251, 0.0009713476756587625, 0.001464547977472345, 0.002001226763240993, 0.0018297420853438477, 0.0013605267643773307, 0.0012809665446790557, 0.0007331082694387684, 0.0015538315249917407, 0.0008321425896914055, 0.0006806238961871713, 0.0004552618629531935, 0.0011678999871946871, 0.0009208284124421576, 0.0010624433440777163, 0.0006700081188076487, 0.0003000481810886413, 0.0011542159869956474, 0.00038711103358461213, 0.0006972118183815231, 0.0008317176446629068, 0.0006803772994317114, 0.0007405561821845671, 0.0007387898319090406, 0.00039387277987164754, 0.000867521952992926, 0.000877376141337057, 0.0009958964268056054, 0.0006823007909891506, 0.0005300859338603914, 0.0008398622837072859, 0.000890016439370811, 0.0004935410882656773, 0.000694492298255985, 0.0009994890036371846, 0.0015108725056052208, 0.0012070406034278374, 0.0010520055948290974, 0.0019530411227606237, 0.000615959094526867, 0.04240690420071284, 0.005622408372194816, 0.0027096590977938226, 0.0014125000840673845, 0.0012865389483825613, 0.00018184368915778273, 0.0009458858451883619, 0.00030386378542364884, -0.026396440419678886, 0.0006132498189496497, 0.00014369473016510406, 0.0008932545509499809, 0.0003174837668969606, 0.0008067814536237469, 0.0005850732559338212, 0.00046544924650030833, 0.00026782704905296367, 0.0008302227361127734, 0.0010466632860091825, 0.0008741467512057474, 0.0006219649609799186, 0.0005794263658268998, 0.0008739756303839386, 0.00097384881034183, 0.0008075680040443937, 0.0003403298663518702, 0.0004084733712564533, 0.001142138324212283, 0.0007129237637855113, 0.0005744302470702678, 0.0007304541553215435, 0.00031204259236498427, 0.00036311467313983786, 0.0003648189837501074, 0.0003036674849378566, 0.0007494039794740578, 0.00044517932110466063, 0.0004909248236799613, 0.0003603633231250569, 0.0010952118124502401, 0.00031678270412764203, 0.00031783087373090285, 9.51241721243908e-05, 0.0003872068919008598, 0.00029296102972390753, 0.000523938574284936, 0.000314777508416834, 0.0003358039054243515, 0.000526008642433832, 0.00031525712499084574, 0.0005175673092405001, 0.00019922824867535383, 0.00021683829254470766, 0.00020845247733329111, 0.00022624569101026282, 0.0004223220166750252, 0.00019413452415998714, 0.0005956465805259844, 0.0005708938697353005, 0.00019231648184359074, 0.0002634533302625641, 0.0002805028440585981, 0.00016327961930073798, 0.0007131240078403304, 0.00033539795913384296, 0.0001589861628114401, 0.0003421271442978953, 0.000523020217466789, 0.0003190353454556316, 0.000397803518959942, 0.0005571991399240991, 0.0002594436324822406, 0.00024029451014939696, 0.0001919333662954159, 0.00010712259366603878, 0.0002786493763172378, 0.00021647638520031856, 0.0006080785824451596, 0.00016988083007163368, 0.00018097559222951531, 0.00016128759064789241, 0.0004778035314908872, 0.0005132599617354572, 3.344426537902715e-05, 0.0004012768088917558, 0.0004812551778741181, 0.0001899350111974248, 0.0004679010550413902, 0.00013763152795339315, 0.0005457722096859167, 0.00021921922113203132, 0.0002603546987908582]"
