episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
1205,229,262,113.32,
1210,130,113,118.04,
1215,135,110,115.30000000000001,
1220,126,125,115.04,
1225,131,119,120.27000000000001,
1230,138,111,120.58,
1235,126,110,122.51,
1240,132,118,126.52,
1245,140,119,119.19999999999999,
1250,141,116,117.92999999999999,
1255,118,115,124.13000000000001,
1260,130,112,119.94,
1265,135,97,117.60000000000001,
1270,129,101,117.38000000000001,
1275,142,107,117.91,
1280,128,108,119.29,
1285,131,107,124.74,
1290,123,101,118.71000000000001,
1295,129,152,118.14999999999999,
1300,135,142,119.53,
1305,144,85,118.76,
1310,129,94,121.78,
1315,136,108,128.1,
1320,139,108,118.97999999999999,
1325,139,97,125.05,
1330,134,109,121.5,
1335,133,107,120.19000000000001,
1340,127,93,114.17,
1345,136,101,120.33,
1350,128,103,122.66,
1355,135,90,122.39,
1360,127,92,127.13,
1365,134,96,124.36,
1370,133,105,122.54,
1375,130,98,120.02000000000001,
1380,122,89,124.61999999999999,
1385,130,82,120.78,
1390,130,80,124.77000000000001,
1395,115,99,125.02000000000001,
1400,127,95,121.61,
1405,133,104,122.92,
1410,138,94,126.21,
1415,143,91,129.42000000000002,
1420,143,86,119.8,
1425,142,91,118.77,
1430,142,93,124.02000000000001,
1435,129,99,121.35000000000001,
1440,138,90,125.22,
1445,141,94,118.52,
1450,133,97,122.0,
1455,126,89,120.14,
1460,125,86,127.03,
1465,124,98,128.63,
1470,119,89,118.99000000000001,
1475,127,83,126.1,
1480,145,98,118.94,
1485,127,99,121.97,
1490,128,91,118.99,
1495,139,83,127.73,
1500,124,82,123.91,
1505,139,100,118.92999999999999,
1510,145,85,123.69,
1515,126,77,121.56,
1520,128,74,122.96000000000001,
1525,128,85,124.61,
1530,124,80,128.74,
1535,118,80,124.47999999999999,
1540,138,77,118.94,
1545,130,82,120.82000000000001,
1550,130,81,120.92,
1555,129,90,122.44,
1560,125,79,126.47,
1565,124,77,125.83,
1570,125,72,128.57,
1575,123,78,125.19,
1580,129,74,122.25999999999999,
1585,127,75,125.64999999999999,
1590,125,68,122.60000000000001,
1595,131,76,130.37,
1600,124,70,122.58999999999999,
1605,124,77,126.34,
1610,123,73,125.93,
1615,131,68,122.26,
1620,130,65,127.91,
1625,132,70,117.38,
1630,114,65,131.4,
1635,130,77,124.44,
1640,122,72,126.97,
1645,130,77,121.89,
1650,139,75,128.73,
1655,133,78,128.9,
1660,131,60,129.37,
1665,146,71,121.35,
1670,134,66,126.87,
1675,126,66,127.88,
1680,125,65,129.4,
1685,121,69,129.47,
1690,129,57,138.18,
1695,135,65,124.33000000000001,
1700,121,68,126.51,
1705,131,59,129.96,
1710,140,68,125.86,
1715,125,62,125.77,
1720,127,63,129.68,
1725,132,64,128.77,
1730,130,64,127.71,
1735,137,68,129.24,
1740,124,75,130.41,
1745,120,72,126.79,
1750,133,72,132.69,
1755,131,62,133.57999999999998,
1760,130,66,128.4,
1765,123,61,127.71,
1770,117,56,134.52,
1775,132,52,126.58,
1780,128,60,130.25,
1785,135,54,130.93,
1790,125,51,129.69,
1795,137,51,130.2,
1800,122,52,133.6,
1805,129,54,135.35999999999999,
1810,126,55,122.55,
1815,134,61,142.53,
1820,127,58,119.92,
1825,119,55,127.38,
1830,124,56,129.64000000000001,
1835,135,45,128.35,
1840,127,60,120.91,
1845,143,63,136.39,
1850,124,55,138.23000000000002,
1855,136,63,133.15,
1860,133,63,136.05,
1865,136,56,130.64,
1870,138,49,133.58,
1875,133,57,130.14000000000001,
1880,128,61,133.3,
1885,122,49,133.47,
1890,123,50,123.03,
1895,142,47,133.87,
1900,137,51,129.53,
1905,137,49,134.64000000000001,
1910,127,55,129.23,
1915,130,47,135.16,
1920,128,210,130.14,
1925,137,67,127.84,
1930,133,63,126.03,
1935,112,57,128.4,
1940,124,58,129.15,
1945,137,56,126.84,
1950,135,47,128.23,
1955,130,53,124.02000000000001,
1960,124,55,124.66999999999999,
1965,123,44,122.92999999999999,
1970,131,48,121.95,
1975,132,46,124.26,
1980,122,35,124.69,
1985,132,45,128.35,
1990,113,56,125.23,
1995,123,49,125.10000000000001,
2000,127,51,127.61,
2005,132,43,123.31,
2010,126,49,128.83,
2015,134,47,123.39,
2020,114,52,125.3,
2025,119,62,127.23,
2030,132,58,126.42,
2035,127,53,124.00999999999999,
2040,125,46,123.65,
2045,123,44,125.15,
2050,132,45,123.36,
2055,135,43,128.85,
2060,130,47,125.38,
2065,131,42,129.66,
2070,133,43,126.01,
2075,136,47,126.18,
2080,117,35,129.04999999999998,
2085,112,42,123.8,
2090,117,48,121.26,
2095,133,43,122.67,
2100,130,48,123.7,
2105,141,53,131.04999999999998,
2110,135,39,127.86999999999999,
2115,128,43,123.92,
2120,127,37,127.66,
2125,126,37,126.62,
2130,120,39,125.5,
2135,129,35,119.48,
2140,123,32,124.73,
2145,121,40,125.8,
2150,129,47,134.33,
2155,122,49,127.94,
2160,117,46,127.38,
2165,131,45,126.57,
2170,133,48,133.63,
2175,132,49,127.41,
2180,137,49,121.67,
2185,120,38,127.48,
2190,118,35,127.55,
2195,127,36,125.17999999999999,
2200,120,36,126.27,
