episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
5205,97,125,26.64,
5210,69,90,26.89,
5215,63,81,26.18,
5220,68,81,27.18,
5225,68,87,27.39,
5230,60,85,26.080000000000002,
5235,61,84,26.96,
5240,67,78,27.16,
5245,54,84,26.099999999999998,
5250,56,83,26.11,
5255,58,87,27.59,
5260,65,91,27.41,
5265,67,95,27.34,
5270,57,92,27.310000000000002,
5275,54,82,27.02,
5280,67,92,27.12,
5285,70,78,26.779999999999998,
5290,61,90,26.47,
5295,62,90,27.28,
5300,61,81,26.91,
5305,66,90,27.439999999999998,
5310,60,88,26.8,
5315,67,87,26.490000000000002,
5320,60,87,32.53,
5325,58,90,27.669999999999998,
5330,57,87,27.3,
5335,63,86,28.0,
5340,67,84,27.349999999999998,
5345,70,85,27.22,
5350,64,84,26.83,
5355,62,79,27.720000000000002,
5360,63,84,27.220000000000002,
5365,61,92,28.02,
5370,64,95,27.63,
5375,61,81,27.490000000000002,
5380,69,91,27.41,
5385,56,87,27.54,
5390,67,95,26.65,
5395,61,94,27.12,
5400,64,90,26.67,
5405,68,89,27.34,
5410,59,95,27.44,
5415,64,92,27.740000000000002,
5420,69,88,26.799999999999997,
5425,58,97,27.13,
5430,71,88,27.07,
5435,65,90,27.39,
5440,65,86,26.97,
5445,64,87,27.169999999999998,
5450,61,77,27.580000000000002,
5455,58,91,27.97,
5460,62,83,28.33,
5465,71,88,28.54,
5470,68,88,28.36,
5475,61,91,27.49,
5480,61,88,27.83,
5485,62,86,27.92,
5490,60,91,26.939999999999998,
5495,62,86,27.8,
5500,70,89,28.180000000000003,
5505,66,85,27.49,
5510,57,88,26.220000000000002,
5515,62,89,28.43,
5520,61,87,28.009999999999998,
5525,62,88,27.53,
5530,59,84,27.18,
5535,62,91,28.41,
5540,63,79,34.11,
5545,63,85,27.73,
5550,73,96,26.95,
5555,66,86,28.060000000000002,
5560,57,83,27.810000000000002,
5565,62,91,27.11,
5570,58,96,27.56,
5575,56,87,28.03,
5580,67,86,27.79,
5585,65,94,33.410000000000004,
5590,66,93,27.81,
5595,57,93,27.36,
5600,55,94,27.88,
5605,56,89,27.24,
5610,58,93,27.01,
5615,68,88,27.430000000000003,
5620,70,90,27.369999999999997,
5625,61,97,26.549999999999997,
5630,58,87,27.31,
5635,64,91,28.22,
5640,54,83,27.830000000000002,
5645,55,86,26.94,
5650,54,82,126.64,
5655,66,86,27.18,
5660,61,91,27.290000000000003,
5665,63,90,50.64,
5670,64,90,27.61,
5675,50,84,27.32,
5680,58,88,27.27,
5685,63,91,28.15,
5690,55,80,27.41,
5695,57,96,28.21,
5700,55,91,27.22,
5705,64,82,28.060000000000002,
5710,61,93,33.32,
5715,50,89,27.45,
5720,52,95,27.86,
5725,67,84,27.81,
5730,56,82,26.66,
5735,62,89,27.52,
5740,56,90,27.669999999999998,
5745,55,93,33.24,
5750,63,78,27.299999999999997,
5755,58,88,26.98,
5760,63,89,27.48,
5765,54,87,27.59,
5770,58,101,27.6,
5775,57,88,28.01,
5780,57,89,27.43,
5785,57,90,27.470000000000002,
5790,54,80,28.21,
5795,66,92,27.2,
5800,57,91,27.400000000000002,
5805,55,82,27.2,
5810,66,87,27.78,
5815,58,87,27.7,
5820,60,86,28.28,
5825,58,88,27.94,
5830,63,79,32.489999999999995,
5835,59,83,26.900000000000002,
5840,66,95,27.65,
5845,63,89,27.82,
5850,64,88,28.349999999999998,
5855,60,90,28.08,
5860,57,91,28.26,
5865,64,86,26.83,
5870,58,88,27.39,
5875,61,82,26.84,
5880,61,90,27.990000000000002,
5885,54,95,27.540000000000003,
5890,50,89,27.310000000000002,
5895,57,88,28.01,
5900,67,99,28.3,
5905,60,90,32.27,
5910,45,94,27.75,
5915,58,92,27.18,
5920,58,101,27.220000000000002,
5925,56,89,27.21,
5930,63,93,27.37,
5935,64,86,27.43,
5940,57,91,27.939999999999998,
5945,64,92,28.5,
5950,64,91,27.97,
5955,69,93,27.52,
5960,53,96,27.51,
5965,56,89,27.04,
5970,63,83,27.57,
5975,57,91,27.09,
5980,56,99,32.63,
5985,64,93,27.82,
5990,58,92,27.59,
5995,62,86,28.22,
6000,61,83,27.599999999999998,
6005,60,92,28.09,
6010,62,79,33.5,
6015,66,94,27.34,
6020,62,100,28.14,
6025,61,90,27.5,
6030,61,94,28.48,
6035,59,87,33.510000000000005,
6040,66,88,27.29,
6045,53,92,28.01,
6050,62,86,28.04,
6055,61,92,28.369999999999997,
6060,57,92,27.56,
6065,64,91,28.259999999999998,
6070,59,83,27.520000000000003,
6075,56,88,27.53,
6080,65,98,27.939999999999998,
6085,62,84,27.36,
6090,63,90,28.06,
6095,62,98,28.13,
6100,58,93,27.849999999999998,
6105,61,85,27.96,
6110,56,98,27.35,
6115,58,95,27.55,
6120,54,85,28.14,
6125,55,94,28.150000000000002,
6130,66,95,27.23,
6135,53,97,27.27,
6140,61,83,27.57,
6145,55,89,27.46,
6150,55,89,27.54,
6155,57,100,27.16,
6160,52,100,27.34,
6165,54,97,28.05,
6170,56,90,32.690000000000005,
6175,57,95,27.740000000000002,
6180,60,92,29.14,
6185,59,91,28.049999999999997,
6190,57,85,28.1,
6195,63,87,28.03,
6200,63,93,27.61,
