episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
1205,240,251,113.67,
1210,137,116,112.73,
1215,125,119,113.2,
1220,139,111,115.94,
1225,139,98,116.88,
1230,136,115,113.16,
1235,142,103,119.46,
1240,139,116,116.46,
1245,147,114,111.57,
1250,128,114,115.25,
1255,145,108,112.21,
1260,140,104,110.56,
1265,140,119,113.71,
1270,142,108,113.67999999999999,
1275,139,99,109.5,
1280,138,109,113.96,
1285,138,120,113.14,
1290,137,111,119.9,
1295,140,121,115.36,
1300,141,115,118.05000000000001,
1305,136,116,117.59,
1310,139,115,117.0,
1315,142,111,116.28,
1320,147,115,111.22,
1325,135,102,112.93,
1330,124,102,116.86,
1335,141,107,109.44,
1340,121,108,116.0,
1345,128,107,115.05,
1350,131,114,112.24000000000001,
1355,126,112,114.92,
1360,134,110,112.19,
1365,143,119,113.63,
1370,144,111,113.19,
1375,133,106,114.22,
1380,134,105,111.98,
1385,137,106,116.58,
1390,127,118,111.06,
1395,130,113,115.60000000000001,
1400,140,120,119.87,
1405,134,112,118.80000000000001,
1410,132,104,112.92,
1415,129,116,116.08999999999999,
1420,120,111,117.47,
1425,132,111,113.9,
1430,144,100,111.61,
1435,136,111,112.35000000000001,
1440,122,111,112.7,
1445,135,115,112.19,
1450,133,110,114.31,
1455,135,112,118.58999999999999,
1460,129,113,118.29,
1465,133,97,113.27,
1470,135,100,111.3,
1475,141,103,121.86,
1480,136,124,111.94000000000001,
1485,134,104,114.71,
1490,151,119,115.03999999999999,
1495,130,111,114.7,
1500,131,113,115.42,
1505,132,113,116.09,
1510,136,104,109.41,
1515,133,104,114.88,
1520,127,108,117.15,
1525,143,118,108.98,
1530,142,114,114.16,
1535,127,106,116.83,
1540,138,116,116.21,
1545,121,111,111.99,
1550,128,100,114.74000000000001,
1555,138,106,112.02000000000001,
1560,130,103,110.08,
1565,127,102,113.25999999999999,
1570,128,101,114.33,
1575,126,103,116.53,
1580,132,112,111.12,
1585,135,109,114.42,
1590,155,113,110.99,
1595,136,102,113.94,
1600,131,101,109.84,
1605,134,105,111.06,
1610,123,122,113.63,
1615,134,115,115.99000000000001,
1620,139,90,111.55999999999999,
1625,124,105,117.44,
1630,134,100,112.17,
1635,134,104,113.98,
1640,132,101,115.58,
1645,140,101,119.42,
1650,135,104,116.5,
1655,143,109,110.97,
1660,126,103,116.64,
1665,136,103,115.24,
1670,139,92,117.43,
1675,136,104,123.48,
1680,129,98,114.03999999999999,
1685,141,103,119.75,
1690,129,99,113.87,
1695,135,115,111.86,
1700,142,115,115.35,
1705,140,116,119.38999999999999,
1710,144,112,115.42,
1715,141,96,115.34,
1720,129,94,118.44,
1725,133,102,114.6,
1730,137,101,115.35000000000001,
1735,143,107,118.0,
1740,129,101,121.15,
1745,135,104,116.52,
1750,141,111,117.1,
1755,136,102,113.08,
1760,134,103,119.72,
1765,137,98,112.89,
1770,129,107,112.47999999999999,
1775,144,113,111.8,
1780,132,92,114.63,
1785,124,99,114.32,
1790,141,98,112.97,
1795,134,104,114.5,
1800,132,98,114.14,
1805,121,109,120.12,
1810,141,102,116.45,
1815,130,97,122.54,
1820,142,93,114.45,
1825,137,98,121.44,
1830,131,88,115.05,
1835,139,99,113.49,
1840,149,96,111.75,
1845,137,100,112.38000000000001,
1850,133,103,110.4,
1855,138,100,115.39999999999999,
1860,119,83,114.04,
1865,124,98,119.35,
1870,131,107,112.91,
1875,143,101,112.03,
1880,129,110,111.37,
1885,135,100,117.31,
1890,145,102,121.4,
1895,142,99,118.47,
1900,140,96,111.8,
1905,139,98,114.58,
1910,132,102,114.41000000000001,
1915,127,111,115.86,
1920,146,103,118.39999999999999,
1925,132,92,111.95,
1930,134,98,113.95,
1935,126,82,113.41,
1940,122,93,119.35,
1945,135,101,110.08,
1950,117,101,116.55,
1955,137,91,112.48,
1960,130,96,120.65,
1965,137,93,116.03,
1970,127,95,115.28,
1975,137,103,113.63,
1980,141,105,119.11999999999999,
1985,132,96,118.97,
1990,134,92,111.53999999999999,
1995,136,87,117.03999999999999,
2000,138,76,116.52,
2005,143,95,116.41,
2010,124,94,116.42,
2015,128,91,121.36,
2020,134,89,116.17999999999999,
2025,130,96,112.47,
2030,124,81,119.87,
2035,138,97,118.14,
2040,144,96,114.47,
2045,136,89,114.09,
2050,149,85,120.16,
2055,148,105,109.83999999999999,
2060,128,86,115.75,
2065,137,87,111.33,
2070,133,92,114.8,
2075,142,94,122.69000000000001,
2080,141,94,120.68,
2085,135,84,114.4,
2090,137,82,118.07,
2095,133,98,114.63,
2100,135,92,114.76,
2105,142,99,116.36999999999999,
2110,138,103,113.00999999999999,
2115,149,109,111.53,
2120,129,90,116.25,
2125,134,97,122.62,
2130,144,95,119.62,
2135,145,93,116.11,
2140,120,83,118.33000000000001,
2145,148,87,116.12,
2150,136,80,120.95,
2155,141,84,112.78,
2160,129,93,116.57,
2165,137,91,111.42999999999999,
2170,153,84,119.69000000000001,
2175,138,87,117.68,
2180,132,80,119.52,
2185,137,87,123.56,
2190,144,90,118.0,
2195,143,92,113.85,
2200,140,93,111.91,
