t_pre,t_test,t_train,t_train_end,t_train_HDV_end,t_train_CAV_end,t_dynamic,t_dynamic_start,t_dynamic_end,t_dynamic_HDV,t_dynamic_CAV,t_dynamic_HDV_start,t_dynamic_CAV_start,t_CAV,t_CAV_dynamic_end,t_HDV_pre,t_HDV_test,t_HDV_dynamic_end,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl,switch_cost,switch_cost_hdv,switch_cost_cav,dynamic_recovery,dynamic_volatility,dynamic_volatility_hdv,dynamic_volatility_cav,dynamic_instability_humans,dynamic_instability_CAVs,dynamic_time_excess,switches_hdv_to_cav,switches_cav_to_hdv,switches_total,switch_events,switch_events_with_changes,switches_per_event,switches_per_agent,switches_per_agent_hdv_to_cav,switches_per_agent_cav_to_hdv,switch_churn_hdv_to_cav,switch_churn_cav_to_hdv,switch_churn_total,machine_ratio_start,machine_ratio_end,machine_ratio_delta,machine_ratio_avg,machine_ratio_min,machine_ratio_max,machine_ratio_std
4.934684317718941,4.8121198234894775,4.961781398506449,4.909435845213849,4.947151823579305,4.758187074829932,4.916194161575017,4.8996822810590634,4.933822131704006,4.934935879540175,4.864977141710996,4.956322216297753,4.7180215239361445,4.681988711819388,4.908299802659168,4.934684317718941,4.948215277777778,4.959515499856069,1.0568618555799414,1.0539718528713318,0.9972654867868008,26.881200000000003,27.0414,2.146443,2.1200475,0.435,3.5991174473862864,3.3353265479219676,4.656972789115646,-0.7299049558723649,-0.04851752645502643,0.04299168405742112,-0.001689409368680117,0.006758316361167734,-0.012215944039130022,0.10679006688106464,-0.03413985064494227,0.057479600887064344,0.0654340154353427,0.13425185868850154,0.5625649895615602,0.45464376891126096,-9.078666666666654,153,0,153,99,75,2.04,0.31160896130346233,0.3893129770992366,0.0,153,0,153,0.2016293279022403,0.5112016293279023,0.30957230142566194,0.3711041165216318,0.2016293279022403,0.5112016293279023,0.09110834514638949
