t_pre,t_test,t_train,t_train_end,t_train_HDV_end,t_train_CAV_end,t_dynamic,t_dynamic_start,t_dynamic_end,t_dynamic_HDV,t_dynamic_CAV,t_dynamic_HDV_start,t_dynamic_CAV_start,t_CAV,t_CAV_dynamic_end,t_HDV_pre,t_HDV_test,t_HDV_dynamic_end,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl,switch_cost,switch_cost_hdv,switch_cost_cav,dynamic_recovery,dynamic_volatility,dynamic_volatility_hdv,dynamic_volatility_cav,dynamic_instability_humans,dynamic_instability_CAVs,dynamic_time_excess,switches_hdv_to_cav,switches_cav_to_hdv,switches_total,switch_events,switch_events_with_changes,switches_per_event,switches_per_agent,switches_per_agent_hdv_to_cav,switches_per_agent_cav_to_hdv,switch_churn_hdv_to_cav,switch_churn_cav_to_hdv,switch_churn_total,machine_ratio_start,machine_ratio_end,machine_ratio_delta,machine_ratio_avg,machine_ratio_min,machine_ratio_max,machine_ratio_std
4.934684317718941,4.778250169721657,4.892018669382213,4.882114731839781,4.961895674300254,4.562176870748299,4.851509504412763,4.888500339443312,4.821323150033944,4.95848765000944,4.672359369107506,4.9687292857926275,4.640487089748637,4.674220328282828,4.715019680184501,4.934684317718941,4.899236417033775,4.931591543377433,1.048139812192724,1.055723515611811,1.007235392960813,26.881200000000003,27.100799999999996,2.146443,2.111646,0.89,3.589613034623218,3.371882951653944,4.462755102040816,-28.296775288526813,-0.022851374029788107,-0.10565536315536314,-0.001010183299399614,-0.03060522742701816,-0.0034080242908146375,0.11018249835920622,0.06717718940936852,0.05315243713347522,0.05871852731838454,0.07475861475147742,0.5716846178893111,0.16551831436386183,-40.83883333333332,167,1,168,99,83,2.0240963855421685,0.3421588594704684,0.42493638676844786,0.01020408163265306,167,1,168,0.2057026476578411,0.5376782077393075,0.33197556008146645,0.3885700178979201,0.2057026476578411,0.5376782077393075,0.1002846977980857
