episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,72,419,109.73,
2310,46,219,114.78,
2315,40,216,111.04,
2320,39,203,111.39,
2325,39,218,108.86,
2330,38,226,113.67,
2335,37,228,108.59,
2340,39,222,110.60000000000001,
2345,41,211,110.71000000000001,
2350,44,242,108.52,
2355,38,217,113.50999999999999,
2360,40,211,108.59,
2365,30,221,107.55,
2370,38,224,114.16999999999999,
2375,35,221,114.33000000000001,
2380,39,218,115.7,
2385,33,217,110.38,
2390,40,230,110.95,
2395,42,232,116.2,
2400,39,226,111.14,
2405,39,216,109.03999999999999,
2410,36,209,115.26,
2415,35,223,112.02,
2420,37,222,113.11999999999999,
2425,38,216,111.46000000000001,
2430,37,226,113.81,
2435,39,240,111.87,
2440,42,226,110.99000000000001,
2445,32,220,111.47,
2450,44,222,111.93,
2455,41,226,113.54,
2460,42,228,115.06,
2465,42,236,114.01,
2470,39,225,113.53,
2475,40,230,110.86,
2480,32,237,111.12,
2485,41,231,115.00999999999999,
2490,37,233,114.23,
2495,42,235,113.36999999999999,
2500,38,234,111.13000000000001,
2505,42,233,115.44,
2510,37,229,107.78999999999999,
2515,38,211,110.68,
2520,41,203,111.69,
2525,36,247,110.92,
2530,38,223,110.56,
2535,45,215,114.25999999999999,
2540,39,208,111.50999999999999,
2545,39,216,113.34,
2550,43,225,107.22,
2555,39,236,109.31,
2560,39,226,113.61,
2565,44,218,110.88,
2570,41,210,115.29,
2575,38,229,109.89,
2580,37,222,116.61,
2585,42,211,111.83000000000001,
2590,42,229,111.31,
2595,42,241,116.27,
2600,40,206,114.44,
2605,46,244,112.3,
2610,40,218,114.78999999999999,
2615,44,233,110.97999999999999,
2620,40,234,111.55,
2625,42,239,112.74,
2630,39,215,110.41000000000001,
2635,36,228,114.47,
2640,44,220,114.0,
2645,46,230,113.30999999999999,
2650,42,251,114.45,
2655,49,218,112.44,
2660,37,222,117.84,
2665,31,231,112.0,
2670,42,220,109.04,
2675,45,233,110.96,
2680,32,235,110.59,
2685,37,221,113.13000000000001,
2690,40,228,107.95,
2695,45,236,112.74,
2700,46,222,114.5,
2705,35,222,111.77,
2710,41,232,112.64,
2715,32,232,109.00999999999999,
2720,37,228,112.26,
2725,41,232,117.76,
2730,40,228,117.27,
2735,41,224,114.59,
2740,40,247,116.49,
2745,37,221,113.64,
2750,40,232,108.72,
2755,32,221,111.76,
2760,39,237,111.64,
2765,46,226,111.41,
2770,45,230,112.42999999999999,
2775,38,227,112.58,
2780,41,222,117.06,
2785,35,229,110.49,
2790,36,208,110.17,
2795,40,223,111.36,
2800,38,241,114.14,
2805,40,227,113.14,
2810,39,217,118.96,
2815,35,238,112.82000000000001,
2820,36,245,116.02,
2825,37,239,112.83,
2830,40,236,110.36999999999999,
2835,46,239,113.3,
2840,50,232,111.45,
2845,36,225,113.12,
2850,35,235,118.76,
2855,37,242,111.97,
2860,35,225,115.83,
2865,38,238,111.80000000000001,
2870,40,230,114.67,
2875,42,216,111.53,
2880,38,230,109.23,
2885,46,231,110.53999999999999,
2890,34,224,112.15,
2895,40,236,110.72,
2900,40,203,113.7,
2905,40,230,119.78999999999999,
2910,45,218,114.13000000000001,
2915,41,220,111.6,
2920,40,221,112.14,
2925,45,224,113.59,
2930,48,228,107.63000000000001,
2935,43,243,117.49,
2940,37,232,114.37,
2945,37,228,115.47,
2950,38,239,114.64,
2955,40,243,112.83999999999999,
2960,39,226,107.83999999999999,
2965,35,223,113.13,
2970,31,221,110.9,
2975,39,211,111.50999999999999,
2980,35,217,111.5,
2985,36,225,109.81,
2990,40,228,111.17,
2995,37,217,113.22,
3000,41,226,116.91000000000001,
3005,39,227,115.11,
3010,38,226,107.91000000000001,
3015,39,224,113.66,
3020,40,203,107.08,
3025,42,221,117.43,
3030,35,237,110.01,
3035,39,243,114.36,
3040,40,231,117.64,
3045,41,220,114.85000000000001,
3050,44,223,112.53,
3055,41,228,113.71000000000001,
3060,41,230,111.89999999999999,
3065,43,227,116.06,
3070,42,236,109.63,
3075,43,241,113.07000000000001,
3080,37,227,111.48,
3085,39,215,110.88,
3090,45,224,111.52000000000001,
3095,37,229,109.16,
3100,41,232,111.22,
3105,36,200,108.52000000000001,
3110,41,227,108.61,
3115,40,226,111.49,
3120,40,222,106.97,
3125,39,217,110.6,
3130,43,238,107.98,
3135,34,231,111.07000000000001,
3140,39,226,116.38000000000001,
3145,41,228,113.42,
3150,44,232,109.36,
3155,40,219,112.77000000000001,
3160,36,234,110.85,
3165,34,224,111.86,
3170,40,225,112.47999999999999,
3175,47,212,112.0,
3180,35,225,115.06,
3185,41,233,115.52999999999999,
3190,36,232,117.07000000000001,
3195,39,219,109.92,
3200,34,214,112.65,
3205,40,233,114.12,
3210,44,220,110.97,
3215,42,217,111.97,
3220,40,233,111.07000000000001,
3225,41,242,115.11,
3230,39,233,110.96,
3235,39,222,113.69,
3240,33,232,112.62,
3245,40,233,112.39999999999999,
3250,41,238,111.13,
3255,37,221,114.89999999999999,
3260,37,222,112.05000000000001,
3265,39,237,112.66,
3270,42,232,116.92,
3275,39,239,107.57000000000001,
3280,41,216,112.03,
3285,37,231,108.69999999999999,
3290,41,228,108.44,
3295,40,208,108.19,
3300,34,227,108.18,
3305,40,231,108.61,
3310,39,210,110.5,
3315,37,223,108.7,
3320,39,220,108.67999999999999,
3325,35,236,112.85,
3330,39,223,107.38,
3335,35,227,107.27,
3340,30,216,109.99000000000001,
3345,41,218,108.86,
3350,40,232,109.09,
3355,35,216,110.77,
3360,30,221,110.86,
3365,39,215,111.94,
3370,32,224,109.8,
3375,37,227,109.61,
3380,39,231,105.97,
3385,37,221,111.55,
3390,36,221,114.60000000000001,
3395,37,233,110.52000000000001,
3400,34,221,113.16999999999999,
3405,35,232,114.49000000000001,
3410,40,224,111.2,
3415,37,226,109.57,
3420,37,229,112.46000000000001,
3425,42,230,111.85,
3430,38,235,107.06,
3435,41,230,113.94,
3440,46,207,112.16,
3445,36,228,110.03,
3450,37,215,109.42999999999999,
3455,37,215,110.81,
3460,37,218,114.33000000000001,
3465,40,221,110.11,
3470,36,221,113.53999999999999,
3475,34,226,108.47,
3480,32,224,112.48,
3485,38,240,108.80999999999999,
3490,46,217,114.61,
3495,38,207,110.11,
3500,38,201,111.65,
3505,40,215,110.93,
3510,38,210,110.06,
3515,36,215,112.89999999999999,
3520,46,212,113.47999999999999,
3525,33,216,107.95,
3530,38,211,110.8,
3535,36,218,110.78999999999999,
3540,34,207,109.31,
3545,37,226,111.12,
3550,38,227,110.48,
3555,38,223,105.18,
3560,37,229,110.09,
3565,42,234,114.5,
3570,37,214,111.28999999999999,
3575,32,195,109.28,
3580,39,218,109.63,
3585,42,217,112.8,
3590,39,219,112.3,
3595,41,199,110.62,
3600,41,186,113.92999999999999,
3605,37,210,113.06,
3610,38,224,108.22,
3615,38,223,111.75,
3620,44,220,109.44,
3625,40,219,106.02,
3630,38,209,110.16000000000001,
3635,39,206,110.3,
3640,37,213,111.75999999999999,
3645,45,202,107.9,
3650,35,221,108.02,
3655,37,213,108.81,
