episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,83,408,111.73,
2310,52,227,116.38,
2315,51,246,112.08,
2320,43,237,112.36999999999999,
2325,52,228,114.27,
2330,52,229,121.32000000000001,
2335,49,253,110.73,
2340,53,230,115.77,
2345,47,208,109.64999999999999,
2350,49,245,120.83,
2355,44,260,116.36,
2360,47,227,117.05,
2365,46,216,111.23,
2370,49,219,112.83,
2375,50,261,123.95,
2380,47,222,114.61,
2385,47,253,116.44999999999999,
2390,58,242,122.50999999999999,
2395,56,258,117.71,
2400,52,216,113.53,
2405,42,219,116.74000000000001,
2410,49,222,111.74,
2415,52,248,120.73,
2420,53,248,126.38000000000001,
2425,46,264,115.49,
2430,47,240,126.32000000000001,
2435,51,246,115.69,
2440,46,216,115.06,
2445,46,256,115.85000000000001,
2450,55,234,116.47,
2455,51,238,115.00999999999999,
2460,50,257,116.62,
2465,52,248,119.06,
2470,48,222,122.39,
2475,57,272,120.44,
2480,52,211,117.30999999999999,
2485,51,265,113.64999999999999,
2490,50,252,124.06,
2495,47,252,118.03,
2500,48,234,116.25999999999999,
2505,49,241,115.82000000000001,
2510,45,221,114.74,
2515,54,274,120.69,
2520,47,172,123.11999999999999,
2525,46,251,119.42,
2530,46,208,119.92,
2535,54,275,119.06,
2540,54,254,113.49000000000001,
2545,51,258,119.21,
2550,49,246,119.7,
2555,51,276,124.77999999999999,
2560,51,255,127.11,
2565,46,258,118.23,
2570,53,202,111.19999999999999,
2575,50,183,117.51,
2580,49,275,125.87,
2585,55,269,114.99,
2590,53,213,116.1,
2595,46,270,120.19000000000001,
2600,46,159,123.28,
2605,52,272,126.31,
2610,46,229,130.63,
2615,57,274,116.38000000000001,
2620,41,190,120.38,
2625,49,280,121.42999999999999,
2630,46,168,119.41,
2635,58,286,121.39,
2640,50,244,114.35,
2645,47,217,117.25,
2650,56,245,111.36,
2655,47,236,124.99,
2660,55,266,124.83,
2665,50,267,113.27,
2670,47,263,120.03,
2675,49,222,114.53,
2680,58,197,116.82000000000001,
2685,48,241,113.82,
2690,46,206,116.13,
2695,47,258,114.53,
2700,49,260,117.95,
2705,48,262,126.25999999999999,
2710,40,213,120.7,
2715,52,244,120.69999999999999,
2720,52,205,127.44,
2725,56,288,121.2,
2730,51,310,137.79999999999998,
2735,56,287,128.21,
2740,53,249,117.31,
2745,41,236,119.25999999999999,
2750,46,261,120.45,
2755,54,256,125.45,
2760,48,281,125.53,
2765,44,279,115.77,
2770,47,288,137.66,
2775,45,266,121.18,
