episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,240,251,120.25999999999999,
210,145,149,118.22,
215,143,161,117.88000000000001,
220,146,160,122.3,
225,147,174,123.45,
230,133,178,117.11999999999999,
235,133,173,116.86,
240,140,161,124.02,
245,139,154,116.37,
250,133,158,115.16000000000001,
255,134,159,124.22999999999999,
260,124,160,114.01,
265,133,168,112.97,
270,126,158,114.67999999999999,
275,141,157,117.6,
280,144,165,113.83,
285,138,157,123.92999999999999,
290,133,158,123.05,
295,125,161,114.83,
300,122,171,117.82,
305,132,163,118.28999999999999,
310,135,161,117.28,
315,121,150,114.00999999999999,
320,132,150,116.84,
325,141,160,115.94,
330,129,157,113.49000000000001,
335,139,160,116.53999999999999,
340,131,163,116.07,
345,136,162,114.47000000000001,
350,127,165,111.9,
355,134,151,117.94000000000001,
360,130,157,117.29,
365,119,160,117.85000000000001,
370,134,154,115.06,
375,131,147,118.85,
380,140,161,117.2,
385,127,157,116.22999999999999,
390,140,161,112.68,
395,134,160,120.31,
400,140,165,115.21000000000001,
405,119,161,112.56,
410,121,155,124.18,
415,125,164,114.73,
420,133,151,118.36,
425,132,153,114.42999999999999,
430,141,161,124.07000000000001,
435,139,152,118.36,
440,133,151,115.37,
445,126,157,114.87,
450,140,161,112.33,
455,156,144,115.47000000000001,
460,142,163,114.61,
465,145,156,115.44999999999999,
470,135,144,113.83999999999999,
475,127,152,120.05,
480,139,157,115.46000000000001,
485,129,157,114.58,
490,137,155,116.71000000000001,
495,137,154,114.18,
500,127,137,116.39999999999999,
505,121,149,115.1,
510,139,143,116.11,
515,140,144,118.85,
520,144,163,120.39999999999999,
525,135,158,109.78,
530,130,151,113.79,
535,134,149,108.09,
540,131,151,118.96000000000001,
545,133,150,116.64,
550,123,151,112.53,
555,128,153,113.61,
560,138,153,115.47,
565,144,154,115.85,
570,147,142,114.46,
575,135,147,122.77,
580,143,148,115.33,
585,122,149,114.17,
590,128,143,118.4,
595,126,150,114.99,
600,129,157,116.77,
605,137,163,117.14999999999999,
610,144,157,112.75999999999999,
615,129,140,116.64999999999999,
620,137,151,118.14,
625,124,153,114.87,
630,127,157,114.92,
635,139,151,112.84,
640,140,150,116.41,
645,146,139,113.06,
650,136,153,116.6,
655,136,147,118.64,
660,138,148,112.22999999999999,
665,134,151,117.52,
670,143,159,120.34,
675,146,142,119.61999999999999,
680,133,158,116.83,
685,130,152,114.12,
690,123,155,116.77,
695,138,138,117.21,
700,138,151,115.66,
705,142,147,117.6,
710,149,139,117.50999999999999,
715,143,130,115.91999999999999,
720,139,157,113.75,
725,143,149,118.38,
730,137,146,117.25,
735,127,150,105.56,
740,133,133,110.45,
745,133,146,117.78999999999999,
750,139,137,122.16,
755,139,145,116.0,
760,149,147,112.32,
765,139,155,111.86,
770,140,150,116.25,
775,136,152,112.58,
780,128,148,115.64,
785,149,135,114.05,
790,126,144,109.25999999999999,
795,137,144,111.95,
800,124,141,117.2,
805,126,143,113.83999999999999,
810,136,148,115.63,
815,137,154,118.59,
820,129,145,114.73,
825,139,145,120.77,
830,133,156,116.38000000000001,
835,139,128,110.75,
840,134,127,113.71,
845,135,136,117.92,
850,139,129,119.19,
855,134,125,115.52,
860,135,130,114.53,
865,144,139,114.55999999999999,
870,134,129,117.39,
875,130,132,116.79,
880,137,144,120.83,
885,134,145,113.09,
890,138,141,114.52,
895,142,144,110.97,
900,132,139,112.88,
905,136,144,118.81,
910,127,154,118.53,
915,134,144,116.99000000000001,
920,126,138,116.3,
925,136,142,114.28999999999999,
930,125,139,117.52,
935,136,131,116.6,
940,141,139,114.13000000000001,
945,140,132,113.81,
950,136,136,113.73,
955,133,127,113.17,
960,124,133,117.91,
965,139,148,112.69,
970,117,129,116.54,
975,136,142,117.7,
980,130,139,114.12,
985,132,149,115.14,
990,141,134,111.83,
995,138,127,113.25,
1000,143,142,110.86999999999999,
1005,132,126,117.64,
1010,128,135,113.41,
1015,130,122,109.85,
1020,141,133,111.77000000000001,
1025,151,130,114.74,
1030,138,132,118.57,
1035,141,137,111.85,
1040,136,135,109.29,
1045,142,126,117.22999999999999,
1050,136,116,111.71000000000001,
1055,134,113,114.82000000000001,
1060,135,132,117.01,
1065,139,142,118.69,
1070,129,141,117.79,
1075,139,132,110.88000000000001,
1080,131,132,111.47,
1085,136,145,115.03,
1090,131,148,121.06,
1095,156,143,114.23,
1100,145,132,109.14,
1105,133,122,116.88000000000001,
1110,143,130,113.14,
1115,140,126,112.23,
1120,138,140,116.34,
1125,126,126,114.50999999999999,
1130,136,124,116.12,
1135,147,140,113.04,
1140,153,137,117.74000000000001,
1145,131,119,113.81,
1150,132,126,112.4,
1155,146,136,116.87,
1160,144,134,118.66,
1165,137,132,116.78,
1170,135,127,114.58,
1175,135,134,114.86,
1180,142,141,115.12,
1185,141,118,114.75,
1190,133,125,116.09,
1195,122,124,117.64999999999999,
1200,148,144,117.69000000000001,
1205,126,133,112.79,
1210,137,133,115.21,
1215,128,138,115.91,
1220,137,131,112.02,
1225,139,109,115.10000000000001,
1230,135,127,117.54,
1235,144,120,118.45,
1240,143,134,117.12,
1245,152,129,115.27,
1250,125,133,113.83,
1255,140,116,111.46000000000001,
1260,148,123,114.81,
1265,138,137,111.72,
1270,136,116,110.25,
1275,141,121,111.95,
1280,136,125,116.38,
1285,134,135,116.35,
1290,139,133,118.39,
1295,142,137,112.94,
1300,138,128,115.33,
1305,132,129,114.53,
1310,138,130,115.11,
1315,145,125,107.62,
