episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,89,402,110.01,
2310,48,181,110.92,
2315,49,192,111.92999999999999,
2320,54,180,108.71000000000001,
2325,46,187,115.17999999999999,
2330,40,185,113.08,
2335,43,188,115.69,
2340,42,176,115.08999999999999,
2345,42,188,111.71,
2350,49,213,110.76,
2355,37,173,112.69,
2360,39,172,114.61,
2365,45,184,114.49,
2370,48,192,115.19,
2375,46,182,113.16,
2380,40,190,113.22,
2385,47,196,115.72,
2390,47,192,112.35,
2395,49,181,112.11,
2400,48,187,109.81,
2405,48,184,112.08,
2410,47,184,112.87,
2415,43,184,112.87,
2420,47,189,112.5,
2425,50,189,115.65,
2430,43,190,116.52000000000001,
2435,49,175,111.11,
2440,40,197,111.89999999999999,
2445,51,199,115.13,
2450,49,195,115.39,
2455,44,196,111.21000000000001,
2460,42,191,113.12,
2465,40,195,114.17,
2470,46,200,116.08,
2475,47,183,111.16,
2480,55,193,111.82000000000001,
2485,46,199,115.36,
2490,42,184,114.9,
2495,46,192,112.83000000000001,
2500,46,185,112.50999999999999,
2505,41,174,111.98,
2510,48,188,110.86,
2515,40,179,112.1,
2520,47,198,112.52,
2525,41,174,111.76,
2530,38,189,115.30000000000001,
2535,46,194,110.62,
2540,44,202,109.83,
2545,45,197,108.04,
2550,41,176,107.42,
2555,42,186,115.87,
2560,41,184,112.93,
2565,42,179,113.94,
2570,40,179,110.88000000000001,
2575,39,167,112.61,
2580,48,174,112.94,
2585,46,177,109.66999999999999,
2590,46,179,111.16,
2595,37,180,110.77,
2600,41,178,113.18,
2605,49,177,108.89999999999999,
2610,53,187,106.72999999999999,
2615,41,191,107.68,
2620,39,182,113.82,
2625,46,175,108.61,
2630,43,171,111.33,
2635,43,160,118.75,
2640,53,175,112.36999999999999,
2645,42,171,111.3,
2650,38,172,114.61,
2655,48,176,114.75,
2660,43,161,112.31,
2665,43,164,119.45,
2670,42,178,113.06,
2675,46,176,112.62,
2680,46,169,110.71,
2685,40,163,114.91,
2690,39,160,113.23,
2695,45,169,113.91,
2700,44,175,116.44999999999999,
2705,31,171,114.00999999999999,
2710,37,150,114.93,
2715,42,168,110.78999999999999,
2720,47,158,111.33,
2725,52,159,111.6,
2730,50,156,115.56,
2735,46,152,114.07,
2740,44,162,109.47999999999999,
2745,43,154,109.46000000000001,
2750,40,160,109.85000000000001,
2755,38,162,110.08000000000001,
2760,44,161,114.07000000000001,
2765,48,164,111.53,
2770,36,156,111.00999999999999,
2775,40,169,115.25999999999999,
2780,41,165,108.86,
2785,47,153,113.03,
2790,42,152,111.39,
2795,42,152,109.02000000000001,
2800,35,158,112.05,
2805,41,151,114.03999999999999,
2810,38,151,111.07,
2815,46,143,112.42,
2820,45,155,115.97999999999999,
2825,42,148,115.66,
2830,39,141,109.85,
2835,45,146,111.60000000000001,
2840,41,142,108.88,
2845,38,152,108.97,
2850,40,137,110.74000000000001,
2855,41,143,114.99000000000001,
2860,45,144,110.41,
2865,47,133,110.89,
2870,36,141,112.31,
2875,47,159,109.26,
2880,41,138,113.32000000000001,
2885,49,143,112.99,
2890,39,149,109.92999999999999,
2895,42,130,118.47,
2900,43,130,112.22,
2905,37,137,115.62,
2910,48,131,109.03,
2915,42,135,110.03,
2920,41,132,111.08,
2925,42,132,111.61,
2930,37,141,112.27,
2935,37,135,109.35000000000001,
2940,48,147,113.9,
2945,45,143,114.59,
2950,41,136,109.58,
2955,40,120,107.0,
2960,44,119,109.85,
2965,39,118,109.39999999999999,
2970,43,137,111.85,
2975,40,119,113.28999999999999,
2980,46,116,108.07000000000001,
2985,38,132,111.4,
2990,46,130,110.39,
2995,50,114,109.91,
3000,48,125,107.88,
3005,44,124,109.61000000000001,
3010,49,128,111.46000000000001,
3015,44,137,112.45,
3020,34,120,107.75,
3025,46,129,111.05,
3030,37,123,108.55,
3035,41,126,111.02,
3040,40,126,112.91000000000001,
3045,42,126,108.62,
3050,42,126,111.67,
3055,47,113,110.07000000000001,
3060,48,108,112.57000000000001,
3065,44,121,109.65,
3070,49,133,111.98,
3075,47,128,112.53,
3080,45,118,107.44,
3085,45,123,111.04,
3090,40,109,111.32,
3095,40,110,110.56,
3100,40,114,114.82,
3105,42,115,111.13,
3110,45,114,108.89999999999999,
3115,48,104,106.98,
3120,45,99,107.25999999999999,
3125,36,113,108.58,
3130,35,104,113.86999999999999,
3135,41,102,109.08,
3140,46,118,111.66000000000001,
3145,42,124,110.25999999999999,
3150,37,111,106.82000000000001,
