episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
1205,235,256,119.87,
1210,134,139,115.96000000000001,
1215,134,137,122.38,
1220,148,114,116.17999999999999,
1225,132,128,118.9,
1230,136,137,118.30000000000001,
1235,120,133,119.19,
1240,127,131,120.81,
1245,124,130,123.17,
1250,132,122,121.16,
1255,126,130,118.33,
1260,124,127,122.69999999999999,
1265,134,122,117.73,
1270,127,127,121.02000000000001,
1275,142,121,119.1,
1280,131,125,119.36,
1285,120,120,119.92,
1290,124,124,116.27,
1295,128,122,119.29,
1300,130,130,120.72,
1305,127,124,125.3,
1310,131,122,121.73,
1315,133,125,116.24,
1320,135,131,118.52000000000001,
1325,126,130,119.24000000000001,
1330,134,133,124.19,
1335,131,131,115.48,
1340,142,124,121.88,
1345,127,125,117.91,
1350,133,113,123.65,
1355,134,121,120.39,
1360,130,137,124.27000000000001,
1365,133,124,118.73,
1370,132,122,121.27,
1375,123,122,119.39,
1380,142,123,125.95,
1385,142,113,121.02000000000001,
1390,135,119,130.84,
1395,128,118,123.37,
1400,136,125,116.2,
1405,141,118,123.08,
1410,133,125,125.44999999999999,
1415,133,116,122.45,
1420,131,121,118.88,
1425,131,123,123.94,
1430,135,115,126.78,
1435,129,123,121.16,
1440,134,108,125.61999999999999,
1445,127,117,121.07000000000001,
1450,140,101,121.83,
1455,123,115,123.28999999999999,
1460,136,105,122.22999999999999,
1465,135,114,119.21000000000001,
1470,137,109,131.8,
1475,120,131,125.25,
1480,126,116,128.7,
1485,134,117,122.99,
1490,135,109,126.05,
1495,139,120,125.22000000000001,
1500,124,108,123.13,
1505,122,112,124.92,
1510,128,116,129.49,
1515,132,97,121.01,
1520,134,99,129.42,
1525,129,101,126.51,
1530,123,109,127.12,
1535,134,105,120.13999999999999,
1540,141,104,124.07,
1545,125,112,133.6,
1550,117,103,129.39,
1555,129,99,124.82,
1560,128,99,126.56,
1565,124,109,126.6,
1570,139,104,133.18,
1575,142,97,135.16,
1580,135,101,126.26,
1585,119,108,118.33,
1590,135,95,128.49,
1595,133,108,120.93,
1600,117,105,128.04999999999998,
1605,126,103,123.86,
1610,130,95,120.25,
1615,134,81,126.84,
1620,131,87,128.06,
1625,121,90,125.73,
1630,121,101,137.45,
1635,133,111,125.57000000000001,
1640,134,102,132.62,
1645,120,100,122.0,
1650,121,106,128.35999999999999,
1655,119,102,125.01,
1660,124,96,132.31,
1665,121,92,128.12,
1670,135,109,127.92999999999999,
1675,131,110,130.97,
1680,141,101,123.98,
1685,128,94,126.22,
1690,128,92,123.13,
1695,134,102,131.16,
1700,125,95,129.84,
1705,134,101,128.75,
1710,132,99,129.08,
1715,141,91,134.19,
1720,138,104,133.12,
1725,128,106,125.06,
1730,123,100,126.69,
1735,126,90,133.74,
1740,134,95,124.72,
1745,124,95,131.9,
1750,127,80,134.68,
1755,140,83,133.75,
1760,142,95,138.25,
1765,144,101,132.24,
1770,133,94,133.35,
1775,138,95,133.66,
1780,130,91,128.9,
1785,136,83,129.64,
1790,130,86,126.48,
1795,128,82,131.93,
1800,129,86,137.51999999999998,
1805,134,95,129.07,
1810,137,82,121.77000000000001,
1815,138,88,134.45000000000002,
1820,128,105,134.5,
1825,127,99,127.83,
1830,131,83,132.69,
1835,123,88,131.18,
1840,131,86,127.34,
1845,126,91,131.05,
1850,129,97,133.66,
1855,144,85,138.08,
1860,120,89,133.04999999999998,
1865,122,89,131.43,
1870,123,84,126.71000000000001,
1875,132,81,130.23000000000002,
1880,126,80,134.86,
1885,133,89,130.35999999999999,
1890,127,82,136.13,
1895,121,83,139.54,
1900,133,74,136.48999999999998,
1905,131,77,139.78,
1910,130,82,135.36,
1915,129,83,131.73999999999998,
1920,134,75,137.19,
1925,139,77,131.62,
1930,139,62,136.81,
1935,129,76,135.27,
1940,138,74,137.38,
1945,133,64,140.19,
1950,136,68,142.57000000000002,
1955,135,73,134.25,
1960,132,63,139.70999999999998,
1965,123,67,133.87,
1970,130,66,139.20999999999998,
1975,137,58,127.92,
1980,137,67,135.16,
1985,138,63,127.38000000000001,
1990,132,69,135.09,
1995,138,66,130.95,
2000,128,61,132.22,
2005,131,70,136.07000000000002,
2010,128,71,137.08,
2015,123,66,140.56,
2020,112,63,139.88,
2025,126,62,131.67,
2030,125,77,129.47,
2035,119,74,133.13,
2040,125,71,134.3,
2045,132,73,133.14,
2050,122,66,129.73,
2055,123,69,138.85,
2060,130,54,137.59,
2065,136,58,132.91,
2070,143,64,139.1,
2075,125,63,138.44,
2080,138,62,134.71,
2085,125,63,137.13,
2090,112,60,140.29,
2095,128,75,138.67,
2100,122,77,138.60999999999999,
2105,141,70,139.2,
2110,135,75,136.09,
2115,139,64,142.59,
2120,135,56,137.32,
2125,144,56,136.54999999999998,
2130,144,60,140.79,
2135,135,55,133.76000000000002,
2140,130,47,136.49,
2145,133,43,149.25,
2150,123,43,146.51,
2155,125,43,140.25,
2160,131,42,141.2,
2165,125,36,137.26000000000002,
2170,138,42,142.98,
2175,139,41,143.56,
2180,135,42,139.97,
2185,127,41,149.0,
2190,135,47,126.25999999999999,
2195,134,54,138.32,
2200,131,48,141.0,
