episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
1205,239,252,115.69,
1210,146,111,117.46,
1215,135,118,118.35,
1220,137,121,113.36,
1225,131,109,115.34,
1230,147,116,115.24,
1235,131,112,115.81,
1240,135,121,117.58,
1245,123,123,111.06,
1250,138,117,117.75,
1255,132,115,117.05,
1260,139,114,114.08,
1265,142,106,117.75,
1270,136,116,120.41999999999999,
1275,138,103,117.07,
1280,132,115,117.73,
1285,150,117,118.37,
1290,142,137,119.72,
1295,140,94,119.47,
1300,132,114,113.32,
1305,145,122,117.76,
1310,140,119,115.77,
1315,123,103,113.78,
1320,127,103,114.82,
1325,143,112,115.28,
1330,135,114,117.37,
1335,151,101,117.35,
1340,129,103,117.53999999999999,
1345,128,103,117.0,
1350,131,93,116.44000000000001,
1355,144,101,120.64,
1360,130,103,117.82,
1365,125,100,120.82,
1370,141,109,114.94,
1375,134,106,117.60000000000001,
1380,146,94,115.8,
1385,126,98,114.21,
1390,139,109,119.59,
1395,147,109,118.43,
1400,125,107,121.14,
1405,129,113,117.67,
1410,122,112,114.99000000000001,
1415,138,102,118.15,
1420,122,93,111.88,
1425,128,95,115.29,
1430,137,110,120.66,
1435,128,106,114.49,
1440,135,112,121.41000000000001,
1445,131,104,118.68,
1450,131,106,119.48,
1455,129,97,118.2,
1460,146,103,121.07,
1465,132,94,118.17,
1470,123,89,114.88000000000001,
1475,152,94,122.32000000000001,
1480,146,95,110.69,
1485,140,90,121.73,
1490,147,97,118.02,
1495,130,86,115.75,
1500,134,100,117.86,
1505,121,106,118.81,
1510,140,103,113.97,
1515,127,98,118.75999999999999,
1520,125,86,114.33,
1525,136,98,115.28999999999999,
1530,139,99,114.28,
1535,137,103,111.65,
1540,134,86,119.74,
1545,139,97,116.4,
1550,133,100,122.88000000000001,
1555,129,102,119.75,
1560,143,106,116.62,
1565,136,102,117.19,
1570,131,98,117.99,
1575,126,92,116.02,
1580,127,98,120.21,
1585,129,87,115.47,
1590,135,98,119.97,
1595,135,92,119.94,
1600,129,104,115.18,
1605,141,99,120.67,
1610,132,98,113.64999999999999,
1615,120,93,112.01,
1620,141,88,121.35000000000001,
1625,141,95,119.82,
1630,136,100,114.49000000000001,
1635,125,97,117.7,
1640,129,96,121.69999999999999,
1645,140,94,116.77000000000001,
1650,140,95,115.91,
1655,131,88,118.14,
1660,142,105,119.85,
1665,131,91,117.05,
1670,143,96,121.6,
1675,126,82,114.02,
1680,131,86,119.08,
1685,137,100,124.61,
1690,138,109,115.12,
1695,130,102,123.28,
1700,126,96,113.28999999999999,
1705,132,99,117.53,
1710,144,98,118.53999999999999,
1715,131,86,115.97,
1720,130,95,118.41,
1725,148,102,115.92,
1730,145,87,121.92,
1735,134,82,116.81,
1740,133,93,120.17999999999999,
1745,130,83,119.09,
1750,135,86,115.03,
1755,143,98,114.5,
1760,138,81,119.59,
1765,136,91,116.17,
1770,146,84,114.36,
1775,134,92,113.83,
1780,149,83,114.19999999999999,
1785,127,101,118.19,
1790,135,94,115.82,
1795,114,97,120.85,
1800,136,85,117.29,
1805,135,81,113.42,
1810,134,86,122.7,
1815,130,80,117.04,
1820,122,93,119.61,
1825,137,83,114.02,
1830,128,94,121.04,
1835,127,81,116.39999999999999,
1840,135,84,116.73,
1845,134,100,119.99,
1850,126,90,115.05,
1855,138,78,117.89999999999999,
1860,144,90,119.27,
1865,147,91,123.56,
1870,125,89,118.52,
1875,132,79,114.43,
1880,135,76,119.07,
1885,136,91,115.75,
1890,132,78,116.52,
1895,137,74,118.75,
1900,149,80,114.60000000000001,
1905,136,88,119.8,
1910,129,91,114.22,
1915,135,88,118.2,
1920,126,89,116.95,
1925,122,86,118.53,
1930,138,87,120.89999999999999,
1935,131,88,117.87,
1940,140,82,116.98,
1945,135,77,119.14,
1950,129,95,123.3,
1955,134,72,119.50999999999999,
1960,121,68,118.65,
1965,132,84,123.15,
1970,139,85,117.21,
1975,123,75,126.94,
1980,126,77,117.75,
1985,129,75,112.22,
1990,134,85,113.42,
1995,128,71,119.19999999999999,
2000,131,69,119.11,
2005,133,75,113.86,
2010,123,86,117.87,
2015,127,84,116.86,
2020,131,80,116.94,
2025,124,82,111.67,
2030,124,78,119.35,
2035,143,79,115.75,
2040,140,72,120.59,
2045,124,72,115.29,
2050,125,75,110.72,
2055,129,67,110.96,
2060,130,92,115.93,
2065,134,74,115.88,
2070,132,83,116.28,
2075,121,69,113.97,
2080,131,70,119.49,
2085,133,73,116.28,
2090,134,67,118.64,
2095,131,73,120.37,
2100,123,74,119.71,
2105,124,62,113.1,
2110,123,68,115.47,
2115,134,77,125.83000000000001,
2120,134,78,122.75,
2125,122,80,120.99,
2130,135,68,112.74000000000001,
2135,136,68,115.25,
2140,137,78,117.75,
2145,125,72,116.18,
2150,126,70,120.4,
2155,145,79,116.17,
2160,140,60,114.13000000000001,
2165,136,69,116.7,
2170,130,78,117.32000000000001,
2175,130,62,118.42,
2180,133,64,117.72000000000001,
2185,130,64,115.86,
2190,133,78,119.77000000000001,
2195,142,74,119.06,
2200,118,68,116.09,
