episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,250,241,118.2,
210,146,150,117.41,
215,150,153,122.21,
220,152,149,123.86,
225,157,164,121.25,
230,151,158,120.52,
235,151,152,117.03,
240,135,158,123.21,
245,141,149,120.09,
250,138,148,118.11,
255,141,154,117.46,
260,144,142,121.72999999999999,
265,140,155,121.31,
270,143,146,118.75,
275,148,143,113.08,
280,147,156,117.6,
285,148,155,124.28999999999999,
290,142,148,121.97999999999999,
295,140,156,118.91999999999999,
300,139,151,113.34,
305,153,141,116.22000000000001,
310,142,145,118.86,
315,135,151,119.46,
320,141,145,115.14,
325,154,154,120.38000000000001,
330,137,138,119.35,
335,144,144,120.59,
340,135,149,116.22,
345,141,150,120.95,
350,140,145,120.25,
355,149,146,115.63,
360,134,154,119.73,
365,131,149,122.75,
370,139,149,117.66000000000001,
375,134,142,123.53,
380,149,149,118.49,
385,141,147,119.27999999999999,
390,145,145,116.81,
395,134,163,117.36999999999999,
400,143,145,120.34,
405,141,134,114.30999999999999,
410,136,140,119.03,
415,157,139,118.17,
420,153,138,119.02,
425,134,141,121.0,
430,147,151,124.52000000000001,
435,133,147,119.4,
440,145,148,116.08,
445,148,146,117.88,
450,146,142,118.11999999999999,
455,148,150,119.64,
460,150,147,119.35000000000001,
465,145,138,117.25,
470,144,128,118.09,
475,139,127,121.68,
480,144,138,120.77,
485,145,148,118.87,
490,147,143,119.08,
495,143,139,122.52,
500,131,139,121.72,
505,130,136,124.35,
510,144,140,131.04999999999998,
515,145,133,119.15,
520,153,128,125.43,
525,150,134,115.48,
530,146,124,114.59,
535,142,136,115.95,
540,134,141,123.96000000000001,
545,140,126,119.62,
550,144,132,120.66,
555,135,135,122.78999999999999,
560,149,138,122.42,
565,144,141,115.4,
570,133,147,119.32,
575,135,131,118.71000000000001,
580,141,132,121.69,
585,140,115,122.32000000000001,
590,140,126,124.72,
595,133,139,120.21000000000001,
600,138,135,119.95,
605,141,145,119.37,
610,150,137,122.59,
615,137,124,118.89,
620,140,116,117.55000000000001,
625,128,128,120.95,
630,145,137,119.52,
635,141,132,120.63,
640,137,122,121.03,
645,145,124,116.23,
650,139,135,119.36999999999999,
655,147,134,121.23,
660,143,124,119.53,
665,135,142,119.11999999999999,
670,138,132,113.81,
675,152,127,122.53,
680,139,129,115.59,
685,141,124,118.96,
690,134,140,117.39,
695,138,148,121.87,
700,146,143,119.92,
705,129,133,119.63,
710,154,133,126.56,
715,139,125,119.03999999999999,
720,153,119,117.28,
725,130,134,115.88,
730,144,115,124.47,
735,125,118,120.69,
740,131,114,113.12,
745,149,125,122.91,
750,148,129,115.63,
755,147,123,119.19999999999999,
760,149,116,123.71,
765,141,123,114.82,
770,144,130,124.34,
775,142,123,121.42999999999999,
780,142,117,119.49,
785,137,131,117.28,
790,142,117,116.64999999999999,
795,142,119,122.92999999999999,
800,144,114,115.86999999999999,
805,144,121,117.83,
810,142,122,119.32,
815,147,118,120.96,
820,135,118,116.15,
825,144,128,118.2,
830,140,129,115.54,
835,125,119,120.21000000000001,
840,127,111,120.64999999999999,
845,134,132,123.52999999999999,
850,138,117,120.92999999999999,
855,133,101,117.02,
860,141,113,118.22,
865,136,122,122.92999999999999,
870,135,125,123.14999999999999,
875,141,117,121.16,
880,145,110,118.47,
885,138,107,120.16000000000001,
890,142,120,122.19,
895,136,122,117.71,
900,136,116,116.58,
905,153,105,112.06,
910,148,101,119.58,
915,143,117,120.38000000000001,
920,136,102,119.87,
925,137,112,120.25,
930,135,99,120.46000000000001,
935,135,104,121.86,
940,150,118,113.23,
945,134,118,116.83,
950,130,109,120.16,
955,138,99,113.87,
960,134,103,119.25,
965,143,115,120.4,
970,135,103,122.57000000000001,
975,140,112,119.22,
980,134,113,120.87,
985,146,116,122.07000000000001,
990,146,104,120.46000000000001,
995,143,93,118.34,
1000,146,116,115.67,
1005,146,110,120.52999999999999,
1010,130,98,117.24,
1015,128,95,120.27000000000001,
1020,148,105,117.49,
1025,148,104,119.81,
1030,133,102,117.23,
1035,150,103,118.4,
1040,151,92,119.61999999999999,
1045,138,102,115.67,
1050,129,114,117.78,
1055,139,112,121.91,
1060,135,102,118.38000000000001,
1065,135,101,121.72,
1070,154,102,122.61,
1075,136,94,120.94,
1080,137,97,121.89,
1085,142,102,123.03999999999999,
1090,145,102,112.61,
1095,153,112,119.02000000000001,
1100,149,106,116.87,
1105,134,96,121.74,
1110,158,104,117.11,
1115,139,113,117.27,
1120,147,108,115.28,
1125,131,97,116.55,
1130,145,90,118.33,
1135,152,97,124.45,
1140,149,99,119.61,
1145,136,90,119.2,
1150,126,99,120.55,
1155,151,106,118.27000000000001,
1160,143,110,122.3,
1165,154,91,129.15,
1170,153,91,116.28,
1175,143,103,113.67,
1180,151,106,117.28999999999999,
1185,146,99,123.47999999999999,
1190,140,93,122.88999999999999,
1195,154,90,120.3,
1200,157,114,122.66,
1205,153,103,122.06,
1210,143,85,121.78,
1215,139,95,119.97,
1220,138,90,116.92,
1225,146,98,114.67999999999999,
1230,153,105,120.63000000000001,
1235,146,101,121.01,
1240,129,99,122.23,
1245,149,104,125.6,
1250,147,92,116.47,
1255,146,84,124.42,
1260,152,75,116.95,
1265,143,89,116.52000000000001,
1270,133,98,117.67,
1275,134,87,116.94,
1280,128,103,121.53,
1285,134,94,121.66,
1290,148,87,118.86,
1295,146,84,116.97,
