episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,80,411,114.38000000000001,
2310,48,205,116.37,
2315,48,219,113.57000000000001,
2320,43,216,118.91,
2325,43,216,112.84,
2330,50,228,114.23,
2335,51,229,117.92,
2340,45,216,119.5,
2345,43,225,115.75,
2350,43,199,119.0,
2355,54,249,116.74000000000001,
2360,44,219,119.5,
2365,47,198,113.45,
2370,48,202,118.55,
2375,43,209,120.17,
2380,47,214,120.24000000000001,
2385,43,225,118.74,
2390,41,213,114.6,
2395,42,212,116.45,
2400,45,218,111.5,
2405,35,202,114.84,
2410,36,217,115.86,
2415,47,211,114.05,
2420,47,221,121.97,
2425,42,215,118.91,
2430,47,230,120.5,
2435,45,213,119.49000000000001,
2440,44,221,114.1,
2445,46,214,120.56,
2450,40,194,121.36,
2455,45,191,125.09,
2460,40,211,117.93,
2465,47,202,115.31,
2470,42,200,120.63999999999999,
2475,50,224,113.5,
2480,55,205,115.95,
2485,45,236,129.41,
2490,46,203,119.50999999999999,
2495,41,215,123.53,
2500,42,216,118.41,
2505,43,225,117.55,
2510,48,204,116.16000000000001,
2515,40,226,123.01,
2520,43,203,126.09,
2525,49,192,117.77000000000001,
2530,39,207,116.0,
2535,36,205,122.08,
2540,42,215,126.57000000000001,
2545,37,218,128.02,
2550,49,217,116.63,
2555,43,201,117.89,
2560,40,202,119.66,
2565,47,213,122.32000000000001,
2570,43,195,123.89,
2575,38,206,124.75,
2580,48,191,122.52000000000001,
2585,46,196,118.21000000000001,
2590,44,198,116.35000000000001,
2595,43,204,124.05,
2600,47,202,118.47,
2605,41,194,119.60000000000001,
2610,42,196,123.39,
2615,38,191,123.36,
2620,47,206,122.03999999999999,
2625,46,215,119.66,
2630,46,187,126.61,
2635,42,199,121.19,
2640,46,215,119.18,
2645,46,200,123.24000000000001,
2650,43,177,119.27,
2655,44,194,118.75999999999999,
2660,45,193,120.34,
2665,50,189,120.69999999999999,
2670,42,179,124.27,
2675,43,196,126.72,
2680,41,202,121.04,
2685,43,216,117.52,
2690,48,223,127.1,
2695,43,197,129.51,
2700,46,197,126.23,
2705,32,200,123.88,
2710,39,181,121.78,
2715,43,205,124.46,
2720,45,192,122.58999999999999,
2725,42,190,126.51,
2730,42,193,131.97,
2735,47,199,131.65,
2740,39,208,128.31,
2745,39,204,121.92,
2750,38,199,125.64,
2755,35,195,126.64,
2760,43,188,124.69,
2765,38,195,128.23000000000002,
2770,42,169,128.60999999999999,
2775,44,198,127.33999999999999,
2780,44,190,124.28999999999999,
2785,47,184,126.38000000000001,
2790,42,183,137.8,
2795,42,175,125.56,
2800,39,190,131.19,
2805,36,189,126.66,
2810,41,200,125.12,
2815,41,191,125.39,
2820,47,194,137.19,
2825,41,203,125.81,
2830,50,196,129.17,
2835,38,202,128.60999999999999,
2840,38,199,135.1,
2845,47,196,134.91,
2850,43,195,133.24,
2855,49,201,128.32,
2860,48,199,132.66,
2865,41,199,123.23,
2870,43,204,133.88000000000002,
2875,38,196,131.64000000000001,
2880,34,195,134.73,
2885,36,187,132.22,
2890,44,184,133.52,
2895,40,197,126.58999999999999,
2900,45,198,130.19,
2905,40,196,129.70000000000002,
2910,36,201,134.28,
2915,42,197,127.58,
2920,43,171,132.17,
