episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,83,408,110.50999999999999,
2310,51,199,111.79,
2315,51,270,115.80000000000001,
2320,45,270,109.49,
2325,52,255,124.45,
2330,51,196,121.71,
2335,53,266,114.27,
2340,50,236,117.80000000000001,
2345,48,260,120.67,
2350,52,273,108.11,
2355,47,271,114.28,
2360,45,234,114.63,
2365,48,239,119.30000000000001,
2370,52,251,115.75999999999999,
2375,47,204,111.49000000000001,
2380,45,195,114.86,
2385,46,279,116.53,
2390,59,258,113.66,
2395,56,285,122.72,
2400,51,250,125.38,
2405,44,263,115.94000000000001,
2410,47,194,121.53,
2415,54,269,117.94000000000001,
2420,49,212,128.13,
2425,47,279,119.47,
2430,51,260,123.94,
2435,56,262,116.93,
2440,48,271,123.87,
2445,46,297,132.63000000000002,
2450,55,259,111.43,
2455,50,258,114.23,
2460,49,257,114.77,
2465,52,241,118.86,
2470,47,254,124.55000000000001,
2475,56,265,119.41,
2480,57,267,128.59,
2485,54,286,119.06,
2490,46,190,120.26,
2495,50,273,114.73,
2500,46,202,115.12,
2505,51,279,129.44,
2510,46,239,141.03,
2515,58,306,121.47999999999999,
2520,49,228,117.14,
2525,38,181,114.57000000000001,
2530,54,294,118.56,
2535,56,312,130.96,
2540,51,258,126.02,
2545,53,293,117.52,
2550,44,156,125.0,
2555,53,309,120.72,
2560,52,282,116.69,
2565,47,251,114.31,
2570,58,281,128.28,
2575,56,297,132.84,
2580,53,305,121.94,
2585,59,304,130.05,
2590,52,175,126.78999999999999,
2595,46,191,128.5,
2600,50,166,135.41,
2605,53,306,133.20999999999998,
2610,45,265,126.94,
2615,48,194,117.38000000000001,
2620,40,184,125.88,
2625,50,266,131.13,
2630,53,275,119.83,
2635,54,261,122.3,
2640,49,217,114.52999999999999,
2645,43,209,124.15,
2650,55,286,136.91,
2655,53,317,120.61,
2660,58,315,132.05,
2665,54,322,118.69,
2670,48,316,134.28,
2675,53,304,127.25,
2680,62,250,126.21000000000001,
2685,47,175,125.26,
2690,46,151,120.56,
2695,53,313,130.57,
2700,54,321,126.05,
2705,51,320,128.19,
2710,46,318,126.88,
2715,51,259,123.92999999999999,
2720,50,218,122.03999999999999,
2725,48,189,119.95,
2730,43,191,122.41999999999999,
2735,59,305,134.84,
2740,55,291,118.39,
2745,43,287,137.35999999999999,
2750,49,313,140.49,
2755,60,313,130.02,
2760,40,211,126.82000000000001,
2765,47,315,140.51999999999998,
2770,41,192,137.15,
2775,47,300,123.16,
2780,50,216,125.14,
2785,51,237,127.8,
2790,49,179,129.6,
2795,49,211,124.93,
2800,46,192,113.37,
2805,50,312,138.38,
2810,46,167,138.73,
2815,55,335,130.17,
2820,43,244,120.7,
2825,50,245,120.89,
2830,52,223,124.61,
2835,49,273,126.94,
2840,52,259,149.14000000000001,
2845,54,318,124.8,
2850,52,202,122.34,
2855,49,297,140.06,
2860,54,194,137.7,
2865,50,306,127.6,
2870,44,160,132.97,
2875,49,306,131.46,
2880,40,239,128.1,
2885,40,250,127.89,
2890,44,265,142.43,
2895,58,284,132.26,
2900,52,260,118.16,
2905,48,192,121.87,
2910,57,291,130.16,
2915,61,303,117.51,
2920,46,186,117.59,
2925,54,300,130.3,
2930,33,141,129.32999999999998,
2935,44,295,120.14,
2940,45,247,119.3,
2945,51,314,133.51999999999998,
2950,39,159,138.88,
2955,56,323,124.67999999999999,
2960,37,137,125.99,
2965,57,332,128.57999999999998,
2970,55,326,125.86,
2975,55,338,140.73,
2980,45,179,139.67,
2985,46,283,121.97,
2990,47,283,132.9,
2995,51,318,131.61999999999998,
3000,46,318,126.60000000000001,
3005,60,330,139.85,
3010,55,246,145.98,
3015,55,338,123.85,
3020,47,246,125.75,
3025,50,203,124.4,
3030,58,289,136.21,
3035,52,229,134.03,
3040,60,309,143.81,
3045,59,323,120.85,
3050,45,225,120.28,
3055,53,318,140.35999999999999,
3060,51,282,127.66000000000001,
3065,56,286,135.97,
3070,48,227,125.16000000000001,
3075,59,292,136.87,
3080,52,299,139.13,
3085,60,296,130.17,
3090,42,111,136.4,
3095,62,335,143.13,
3100,47,175,140.32999999999998,
3105,50,279,135.57,
3110,58,300,144.81,
3115,53,326,158.87,
3120,45,126,144.7,
3125,55,322,129.6,
3130,46,263,125.39,
3135,53,340,153.63,
3140,56,314,122.22,
3145,66,343,140.67000000000002,
3150,59,293,133.57,
3155,50,234,129.9,
3160,44,122,140.12,
3165,61,334,132.78,
3170,45,181,127.87,
3175,50,349,130.12,
3180,59,325,124.86,
3185,54,276,145.71,
3190,39,128,150.33,
3195,56,336,134.51,
3200,48,229,131.71,
3205,48,237,129.62,
3210,54,272,132.81,
3215,54,300,123.97,
3220,47,156,124.2,
3225,56,307,136.25,
3230,53,324,136.36999999999998,
3235,59,327,127.36,
3240,39,176,138.48000000000002,
3245,45,270,139.48,
3250,52,252,139.0,
3255,47,312,124.10000000000001,
3260,47,249,165.86,
3265,54,346,125.68,
3270,48,212,123.97,
3275,54,342,164.03,
3280,49,279,134.54999999999998,
3285,46,216,128.71,
3290,53,288,124.0,
3295,43,271,125.84,
3300,48,256,122.32000000000001,
3305,50,209,126.08999999999999,
3310,49,162,125.14,
3315,45,310,152.79,
3320,51,184,136.01000000000002,
3325,38,188,132.56,
3330,52,235,131.94,
3335,51,319,124.24,
3340,44,156,122.19,
3345,59,349,141.5,
3350,53,248,132.39,
3355,34,182,140.78,
3360,41,167,145.49,
3365,47,172,129.38,
3370,43,234,128.98000000000002,
3375,49,219,130.84,
3380,42,253,137.36999999999998,
3385,59,335,127.0,
3390,42,127,123.02000000000001,
3395,63,335,143.01000000000002,
3400,43,193,134.85,
3405,50,293,129.74,
3410,57,343,151.01999999999998,
3415,51,354,137.9,
3420,50,202,114.41999999999999,
3425,54,288,130.16,
3430,44,167,142.92999999999998,
3435,54,348,128.52,
3440,52,352,154.4,
3445,58,360,124.34,
3450,58,331,157.59,
3455,57,354,122.89999999999999,
3460,59,338,153.29999999999998,
3465,53,338,127.61999999999999,
3470,29,67,133.51,
3475,52,346,150.73,
3480,49,348,128.16,
3485,48,361,146.57,
3490,42,240,171.85999999999999,
3495,49,350,132.25,
3500,39,85,132.38000000000002,
3505,55,347,156.27,
3510,44,142,162.01,
3515,45,251,127.31,
3520,48,201,135.24,
3525,51,336,123.59,
3530,45,118,136.26,
3535,56,370,148.76000000000002,
3540,62,362,129.34,
3545,50,350,149.48999999999998,
3550,53,299,128.6,
3555,57,330,138.0,
3560,44,183,148.73,
3565,62,337,128.53,
3570,56,299,123.02,
3575,54,342,125.77000000000001,
3580,49,265,140.86,
3585,44,267,124.72,
3590,46,282,134.85,
3595,57,233,133.46,
3600,35,91,134.96,
3605,50,343,127.72000000000001,
3610,46,144,142.2,
3615,38,124,126.7,
3620,51,149,124.64,
3625,45,287,131.84,
3630,38,123,123.0,
3635,45,188,135.72,
3640,52,193,132.88,
3645,43,170,134.59,
3650,47,154,133.33,
3655,54,293,148.06,
3660,56,323,137.69,
