episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,83,408,113.37,
2310,50,218,114.66,
2315,52,257,113.31,
2320,45,264,113.00999999999999,
2325,52,245,122.67,
2330,51,199,122.14,
2335,52,262,119.65,
2340,51,213,127.34,
2345,47,253,110.4,
2350,47,197,113.63000000000001,
2355,44,259,116.85000000000001,
2360,47,248,115.89,
2365,50,271,108.31,
2370,50,205,116.85000000000001,
2375,49,261,113.63,
2380,49,244,121.15,
2385,46,266,115.26,
2390,58,239,112.72,
2395,57,253,117.31,
2400,52,257,110.78,
2405,40,234,114.92,
2410,52,247,116.57,
2415,55,273,117.58999999999999,
2420,51,259,121.2,
2425,43,258,119.69999999999999,
2430,52,259,118.02,
2435,56,280,131.66,
2440,44,165,133.92000000000002,
2445,45,291,115.83999999999999,
2450,50,239,119.85,
2455,51,284,118.38999999999999,
2460,44,184,125.59,
2465,52,272,114.51,
2470,50,267,113.68,
2475,57,282,130.11,
2480,57,266,130.84,
2485,53,289,112.19,
2490,45,172,116.44000000000001,
2495,43,182,115.36000000000001,
2500,47,195,115.08999999999999,
2505,48,258,116.91,
2510,43,209,114.15,
2515,55,257,116.94,
2520,53,274,131.72,
2525,47,283,121.73,
2530,54,272,121.15,
2535,57,289,121.09,
2540,50,214,123.51,
2545,52,294,120.58999999999999,
2550,46,166,117.04,
2555,52,304,122.0,
2560,51,278,127.16,
2565,44,201,135.8,
2570,59,313,115.58999999999999,
2575,46,196,119.68,
2580,52,283,128.5,
2585,58,303,126.72999999999999,
2590,50,189,123.28,
2595,50,296,117.92999999999999,
2600,52,271,118.08,
2605,53,304,139.92,
2610,49,309,122.42,
2615,57,298,115.82,
2620,38,152,118.19,
2625,49,264,124.0,
2630,47,220,119.36999999999999,
2635,60,311,145.3,
2640,56,315,125.11999999999999,
2645,50,304,115.78999999999999,
2650,49,168,120.77,
2655,46,207,117.8,
2660,49,207,121.51,
2665,53,303,119.91000000000001,
2670,46,299,142.79,
2675,53,306,124.93,
2680,63,300,128.34,
2685,55,297,122.2,
2690,47,165,123.44000000000001,
2695,43,172,120.42999999999999,
2700,51,305,128.35,
2705,48,297,122.94999999999999,
2710,36,181,113.08999999999999,
2715,49,251,129.01,
2720,58,309,137.5,
2725,57,304,136.42,
2730,53,321,128.78,
2735,60,305,134.07000000000002,
2740,57,291,128.5,
2745,48,313,140.66,
2750,44,242,142.51,
2755,55,244,143.29,
2760,41,169,145.4,
2765,35,135,135.38,
2770,50,306,132.23,
2775,48,303,140.6,
2780,44,135,140.66,
2785,55,297,120.17,
2790,55,219,119.75,
2795,56,299,125.64,
2800,53,304,122.51,
2805,52,305,124.74,
2810,44,168,120.11,
2815,53,307,119.88000000000001,
2820,43,161,120.24,
2825,52,277,122.39999999999999,
2830,47,189,128.87,
2835,41,187,125.91000000000001,
2840,56,320,141.76,
2845,54,315,142.37,
2850,60,315,133.24,
2855,50,312,120.99,
2860,50,149,119.25,
2865,45,204,127.27,
2870,46,215,125.72,
2875,45,286,127.82000000000001,
2880,46,252,125.07000000000001,
2885,42,231,118.86,
2890,38,229,124.67,
2895,47,135,130.71,
2900,55,260,126.66,
2905,52,280,125.43,
2910,58,274,133.92,
2915,60,300,132.98000000000002,
2920,47,248,131.74,
2925,56,307,125.58,
2930,34,128,118.69,
2935,47,303,122.45,
2940,50,289,141.7,
2945,51,299,126.98,
2950,52,290,133.81,
2955,57,297,121.36000000000001,
2960,49,309,137.6,
2965,57,326,141.37,
2970,46,164,142.26999999999998,
2975,55,280,120.72,
2980,40,188,130.95,
2985,54,320,151.12,
2990,52,297,119.87,
2995,49,286,131.06,
3000,31,107,132.05999999999997,
3005,61,331,144.39,
3010,61,304,134.29000000000002,
3015,53,312,135.04,
3020,56,326,140.51999999999998,
3025,63,329,130.35,
3030,59,329,153.66,
3035,61,328,131.58,
3040,58,338,133.29,
3045,58,334,133.76,
3050,53,297,135.89000000000001,
3055,50,308,121.12,
3060,45,128,126.07000000000001,
3065,55,324,135.12,
3070,53,236,134.4,
3075,56,278,125.17,
3080,55,336,128.01999999999998,
3085,65,338,128.26,
3090,43,126,138.25,
3095,62,327,122.78,
3100,59,330,119.61,
3105,40,164,122.89,
3110,58,314,147.9,
3115,52,310,126.25,
3120,57,314,137.13,
3125,55,319,132.39,
3130,53,321,144.42000000000002,
3135,54,336,127.67999999999999,
3140,48,171,121.96,
3145,63,318,130.99,
3150,57,303,121.3,
3155,56,283,144.91,
3160,53,298,123.47,
3165,56,243,131.52,
3170,39,111,129.92,
3175,48,333,131.39,
3180,59,319,117.9,
3185,50,235,120.7,
3190,50,303,135.81,
3195,55,322,136.94,
3200,47,234,130.87,
3205,51,285,119.5,
3210,52,261,125.87,
3215,57,335,156.32999999999998,
3220,54,259,136.67,
3225,53,302,123.52,
3230,46,128,131.32,
3235,57,295,124.64,
3240,37,129,126.07000000000001,
3245,54,347,150.88,
3250,61,341,128.78,
3255,45,313,127.99000000000001,
3260,55,346,146.56,
3265,52,334,126.64,
3270,43,198,134.79000000000002,
3275,53,331,136.14000000000001,
3280,54,309,120.98,
3285,49,272,126.79,
3290,59,311,159.78,
3295,52,343,126.79,
3300,53,333,168.72,
3305,58,308,130.18,
3310,49,130,125.33,
3315,47,340,132.15,
3320,44,117,126.44,
3325,54,332,146.60000000000002,
3330,55,293,132.37,
3335,53,340,145.9,
3340,60,340,121.51,
3345,58,304,154.07,
3350,49,165,135.08,
3355,38,164,138.97,
3360,53,303,135.16,
3365,61,347,146.18,
3370,55,354,122.42,
3375,61,352,155.01999999999998,
3380,42,208,161.2,
3385,59,348,120.98,
3390,54,333,142.23,
3395,62,324,126.0,
3400,39,130,133.44,
3405,48,272,129.43,
3410,44,214,143.87,
3415,49,323,129.71,
3420,41,117,134.18,
3425,58,354,164.53,
3430,50,280,129.71,
3435,39,128,133.22000000000003,
3440,50,312,126.91,
3445,57,350,159.91,
3450,57,321,129.92,
3455,43,217,135.79000000000002,
3460,45,156,123.72999999999999,
3465,47,241,123.34,
3470,35,154,125.42999999999999,
3475,45,235,131.63,
3480,43,222,144.19,
3485,47,322,135.06,
3490,45,323,143.67,
3495,45,317,131.0,
3500,56,324,150.79,
3505,53,333,158.85999999999999,
3510,51,261,131.64000000000001,
3515,52,315,140.31,
3520,56,312,135.03,
3525,49,265,117.4,
3530,50,251,129.76,
3535,53,344,135.69,
3540,58,292,138.14,
3545,50,333,128.56,
3550,47,205,131.16,
3555,51,272,139.14000000000001,
3560,44,154,137.74,
3565,61,329,126.80000000000001,
3570,47,133,132.70999999999998,
3575,53,254,120.07,
3580,49,190,126.28,
3585,48,349,160.05999999999997,
3590,50,353,136.29,
3595,59,359,159.95,
3600,48,329,124.41,
3605,50,314,127.67,
3610,54,303,139.54000000000002,
3615,51,321,156.26,
3620,59,330,145.3,
3625,49,337,147.17,
3630,52,350,157.23999999999998,
3635,53,337,137.39,
3640,51,231,127.49,
3645,55,333,134.75,
3650,54,238,142.60000000000002,
3655,57,329,153.2,
3660,44,57,157.11,
