episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,77,414,111.08000000000001,
2310,36,187,111.95,
2315,40,195,111.28999999999999,
2320,31,183,111.78,
2325,41,183,110.79,
2330,42,182,113.09,
2335,44,183,108.55,
2340,40,164,109.09,
2345,36,189,108.98,
2350,33,203,114.0,
2355,44,181,108.44,
2360,40,166,109.44,
2365,36,204,112.2,
2370,45,189,112.72999999999999,
2375,40,202,110.49,
2380,38,189,110.72,
2385,41,178,111.33,
2390,40,185,111.75,
2395,42,191,110.16,
2400,39,178,114.86,
2405,34,197,115.56,
2410,43,194,114.13000000000001,
2415,37,190,110.37,
2420,40,183,112.32000000000001,
2425,37,192,115.03999999999999,
2430,35,196,114.34,
2435,40,183,111.7,
2440,34,189,110.85,
2445,43,211,110.05000000000001,
2450,38,201,115.57000000000001,
2455,41,192,111.30999999999999,
2460,36,185,110.44999999999999,
2465,39,199,114.99,
2470,31,184,112.14,
2475,41,190,113.36999999999999,
2480,34,181,110.32000000000001,
2485,40,186,113.95,
2490,34,191,110.50999999999999,
2495,37,180,109.62,
2500,42,187,112.73,
2505,39,192,121.88,
2510,40,190,110.15,
2515,34,181,111.50999999999999,
2520,38,177,110.77000000000001,
2525,35,183,113.52000000000001,
2530,34,195,111.38,
2535,37,174,117.48,
2540,40,195,112.69,
2545,39,190,116.04,
2550,40,183,117.47,
2555,38,191,117.3,
2560,38,177,110.18,
2565,38,169,110.43,
2570,39,181,115.85,
2575,34,187,112.84,
2580,33,184,111.1,
2585,39,183,110.72999999999999,
2590,44,169,110.61,
2595,34,185,111.78999999999999,
2600,38,166,111.35,
2605,40,176,111.64,
2610,37,193,112.79,
2615,29,187,111.17,
2620,29,168,115.89,
2625,34,170,110.42,
2630,39,172,112.65,
2635,38,180,109.65,
2640,37,186,113.37,
2645,35,173,110.53999999999999,
2650,33,175,112.38000000000001,
2655,44,171,109.21000000000001,
2660,40,167,109.57,
2665,36,174,110.98,
2670,45,175,110.92999999999999,
2675,38,163,112.04,
2680,35,162,108.74,
2685,36,174,108.26,
2690,36,181,113.10000000000001,
2695,33,183,108.86999999999999,
2700,36,174,116.21,
2705,34,174,111.05000000000001,
2710,37,158,112.22,
2715,33,157,113.71000000000001,
2720,35,167,109.97,
2725,39,164,112.78,
2730,34,162,111.45,
2735,33,149,112.16,
2740,38,172,110.63,
2745,35,165,111.05000000000001,
2750,36,173,109.53999999999999,
2755,42,160,109.69,
2760,43,155,110.11,
2765,30,159,109.19,
2770,32,177,110.91999999999999,
2775,37,152,112.47,
2780,32,150,109.11,
2785,33,149,113.66,
2790,33,148,112.25,
2795,34,162,110.98,
2800,34,154,112.39999999999999,
2805,37,144,106.95,
2810,36,155,114.19000000000001,
2815,33,143,110.31,
2820,32,155,109.05000000000001,
2825,31,142,112.6,
2830,36,147,112.27,
2835,35,139,113.61,
2840,40,144,111.17999999999999,
2845,34,144,111.01,
2850,30,148,110.77,
2855,36,145,111.50999999999999,
2860,38,154,112.61999999999999,
2865,34,161,115.47,
2870,34,136,108.02,
2875,37,137,114.28,
2880,34,136,110.8,
2885,38,137,112.6,
2890,33,125,112.32000000000001,
2895,36,132,110.80000000000001,
2900,31,141,113.81,
2905,33,135,110.72,
2910,34,128,110.30000000000001,
2915,31,132,111.72,
2920,36,133,113.12,
2925,32,136,110.33,
2930,37,124,108.66,
2935,36,128,107.57000000000001,
2940,29,107,112.16999999999999,
2945,34,130,114.71,
2950,36,138,115.67999999999999,
2955,40,151,115.82,
2960,34,129,112.77,
2965,33,135,110.82000000000001,
2970,36,125,112.53,
2975,32,132,113.09,
2980,30,138,115.06,
2985,40,140,111.8,
2990,36,138,113.45,
2995,38,127,113.8,
3000,32,127,112.72,
3005,36,128,117.53,
3010,30,124,110.03,
3015,37,112,113.06,
3020,37,113,110.37,
3025,38,118,113.06,
3030,33,121,111.64,
3035,36,113,108.77,
3040,39,136,110.64,
3045,37,117,110.82,
3050,34,118,111.64,
3055,32,120,113.14,
3060,35,115,111.9,
3065,30,118,108.32000000000001,
3070,33,113,114.75,
3075,34,121,110.17,
3080,32,120,117.89,
3085,28,109,118.64,
3090,33,117,113.14,
3095,27,115,113.57,
3100,35,114,112.72,
3105,31,106,110.36,
3110,32,97,110.06,
3115,36,101,112.44,
3120,33,107,114.26,
3125,34,113,110.66000000000001,
3130,25,96,114.53999999999999,
3135,35,113,112.65,
3140,33,101,109.16,
3145,34,112,108.77000000000001,
3150,35,99,108.57,
3155,29,98,112.46,
3160,35,109,112.25,
3165,38,101,115.33,
3170,34,100,111.95,
3175,32,105,109.57000000000001,
3180,35,97,113.78,
3185,30,101,112.14999999999999,
3190,33,97,108.89,
3195,31,94,111.45,
3200,32,85,112.85000000000001,
3205,38,96,114.92,
3210,40,89,110.86000000000001,
3215,29,103,112.96,
3220,36,88,109.79,
3225,30,100,112.14,
3230,31,105,112.83,
3235,34,91,111.74,
3240,28,93,110.62,
3245,35,91,110.12,
3250,31,95,109.03,
3255,28,89,113.94,
3260,32,95,113.02,
3265,31,100,110.47,
3270,33,83,105.99,
3275,30,89,114.25,
3280,34,87,109.92,
3285,32,97,110.74,
3290,29,84,110.14,
3295,31,83,108.42999999999999,
3300,37,84,109.2,
3305,38,84,108.52000000000001,
3310,37,88,109.27,
3315,36,87,112.91,
3320,30,93,108.9,
3325,35,93,109.83999999999999,
3330,35,94,110.8,
3335,29,84,109.98,
3340,38,77,115.02,
3345,32,79,114.6,
3350,34,81,112.22,
3355,34,87,110.46000000000001,
3360,35,77,110.73,
3365,32,86,115.82,
3370,37,73,109.42,
3375,35,75,116.73,
3380,35,75,109.64,
3385,34,61,109.18,
3390,37,73,109.02,
3395,35,79,110.12,
3400,33,79,109.92999999999999,
3405,35,80,109.97,
3410,34,74,111.61,
3415,31,87,110.64,
3420,33,82,109.35000000000001,
3425,29,74,111.28,
3430,32,72,110.09,
3435,33,76,110.67,
3440,41,71,108.57000000000001,
3445,29,74,107.27,
3450,27,84,108.73,
3455,33,80,110.0,
3460,31,80,115.36999999999999,
3465,32,75,110.82,
3470,26,70,110.84,
3475,36,71,112.38000000000001,
3480,30,70,110.03,
3485,32,77,111.52,
3490,34,72,110.85000000000001,
3495,36,77,109.4,
3500,32,78,112.61,
3505,36,80,111.98,
3510,34,73,109.91,
3515,30,65,107.5,
3520,30,69,113.36,
3525,27,65,112.79,
3530,36,74,110.05000000000001,
3535,31,76,107.91,
3540,28,64,108.67999999999999,
3545,31,68,114.33,
3550,37,65,111.12,
3555,33,71,111.64999999999999,
3560,33,63,108.85000000000001,
3565,34,78,109.66,
3570,39,68,110.82,
3575,34,59,110.1,
3580,29,68,111.97,
3585,29,74,112.52,
3590,35,74,108.79,
3595,33,66,110.62,
3600,37,68,111.03999999999999,
3605,35,69,111.50999999999999,
3610,36,62,108.28,
3615,32,75,109.29,
3620,32,59,110.21000000000001,
3625,37,60,105.54,
3630,36,59,110.41999999999999,
3635,35,65,113.33999999999999,
3640,31,66,108.61,
3645,30,66,108.67999999999999,
3650,29,67,110.02,
3655,29,63,113.19000000000001,
3660,35,62,111.04,
3665,28,62,113.8,
3670,35,66,111.41000000000001,
3675,29,65,116.08,
3680,33,65,114.74,
3685,36,57,110.28,
3690,32,63,110.38000000000001,
3695,34,65,114.34,
3700,33,60,112.42,
3705,36,67,111.99000000000001,
3710,35,50,110.55,
3715,42,61,111.72999999999999,
3720,33,61,113.94,
3725,27,54,115.82,
3730,39,60,107.86,
3735,36,64,115.31,
3740,37,50,107.98,
3745,37,62,108.75,
3750,37,54,108.38,
3755,39,53,110.03,
3760,32,58,111.39,
3765,38,60,108.5,
3770,39,58,108.72,
3775,33,54,112.17,
3780,35,53,109.42,
3785,37,47,112.62,
3790,38,58,111.39,
3795,33,50,109.32,
3800,41,55,109.53,
3805,35,59,115.38,
3810,38,55,109.32000000000001,
3815,35,60,108.02,
3820,38,49,109.56,
3825,28,47,110.47999999999999,
3830,33,40,107.92,
3835,35,52,110.44,
3840,35,57,108.69,
3845,32,51,110.39,
3850,38,49,105.4,
3855,36,50,107.09,
3860,33,49,110.7,
3865,36,51,108.35000000000001,
3870,30,43,110.49000000000001,
3875,35,50,108.19,
3880,36,50,109.06,
3885,37,56,108.07,
3890,33,50,109.44000000000001,
3895,39,44,109.43,
3900,40,49,110.38999999999999,
3905,28,48,109.77,
3910,33,40,109.21,
3915,32,38,114.61,
3920,36,42,108.89,
3925,42,39,112.77000000000001,
3930,39,45,109.51,
3935,30,41,112.03,
3940,40,42,107.91,
3945,40,44,111.3,
3950,36,39,112.27999999999999,
3955,39,37,111.2,
3960,39,40,114.9,
3965,30,37,108.76,
3970,36,38,111.6,
3975,36,40,111.61,
3980,39,50,112.59,
3985,38,41,108.99,
3990,44,41,110.98,
3995,39,45,112.57,
4000,40,40,109.06,
4005,40,41,109.28,
4010,36,38,107.69,
4015,39,40,106.67999999999999,
4020,37,30,112.23,
4025,43,45,107.47,
4030,37,48,110.46000000000001,
4035,41,39,108.14,
4040,34,38,108.22,
4045,36,42,112.07,
4050,41,39,109.11,
4055,38,43,107.71,
4060,37,39,111.28999999999999,
4065,39,45,107.6,
4070,45,44,108.66,
4075,37,42,108.56,
4080,42,36,109.6,
4085,43,34,110.19000000000001,
4090,36,35,111.09,
4095,37,30,110.85000000000001,
4100,40,38,111.17,
4105,39,32,108.33,
4110,42,29,111.19,
4115,46,34,110.27,
4120,47,36,107.72,
4125,37,33,108.57000000000001,
4130,34,27,111.28,
4135,42,31,108.75999999999999,
4140,35,30,110.33,
4145,36,35,108.93,
4150,34,29,110.58,
4155,37,31,111.16000000000001,
4160,40,28,109.39,
4165,29,33,110.18,
4170,36,37,109.9,
4175,36,31,110.71,
4180,43,29,108.67,
4185,40,27,109.38,
4190,45,23,108.31,
4195,47,28,113.37,
4200,37,28,111.62,
4205,41,31,110.46000000000001,
4210,46,23,108.58,
4215,42,31,109.78,
4220,40,29,112.62,
4225,43,28,111.14,
4230,34,29,112.62,
4235,43,30,111.34,
4240,38,33,108.74,
4245,38,25,109.01,
4250,43,24,109.71,
4255,40,23,111.48,
4260,41,26,108.55,
4265,41,22,109.67999999999999,
4270,45,23,111.26,
4275,41,21,110.66,
4280,45,29,109.94,
4285,49,23,110.33,
4290,41,17,107.48,
4295,43,26,108.91,
4300,48,18,109.18,
