episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
1205,224,267,117.44999999999999,
1210,119,100,117.86,
1215,122,110,121.27,
1220,131,104,120.83,
1225,132,96,125.21,
1230,126,91,124.07,
1235,123,100,118.62,
1240,123,100,121.61,
1245,120,89,122.46,
1250,123,95,123.45,
1255,127,91,123.51,
1260,127,109,117.46000000000001,
1265,119,98,118.46,
1270,132,101,121.56,
1275,129,97,118.28999999999999,
1280,125,92,119.12,
1285,131,91,122.64,
1290,124,99,122.04,
1295,115,99,122.35,
1300,126,93,126.46000000000001,
1305,121,96,128.95,
1310,130,86,125.73,
1315,129,97,118.58999999999999,
1320,113,91,124.69000000000001,
1325,123,86,121.38,
1330,124,82,121.28,
1335,126,93,123.03,
1340,114,98,121.69,
1345,126,86,120.71000000000001,
1350,131,81,126.80999999999999,
1355,121,76,122.49,
1360,131,80,126.56,
1365,133,80,124.23,
1370,114,86,120.46,
1375,112,90,122.31,
1380,122,72,123.5,
1385,129,81,123.39,
1390,126,83,117.28,
1395,124,81,121.44,
1400,125,78,123.86,
1405,130,87,123.81,
1410,123,77,130.44,
1415,118,86,124.49000000000001,
1420,123,93,125.89999999999999,
1425,131,74,127.42999999999999,
1430,125,87,127.89,
1435,117,88,125.92,
1440,122,77,124.83,
1445,132,84,130.29999999999998,
1450,136,80,122.83,
1455,121,83,124.15,
1460,125,82,130.59,
1465,131,83,124.74000000000001,
1470,126,76,130.26,
1475,118,84,129.49,
1480,119,91,122.91,
1485,136,88,125.95,
1490,131,79,133.21,
1495,133,80,127.25999999999999,
1500,134,77,127.4,
1505,134,72,122.92,
1510,129,65,120.38,
1515,120,64,127.14,
1520,112,63,121.09,
1525,118,78,121.28,
1530,116,76,123.76,
1535,136,71,117.72,
1540,136,75,127.91,
1545,119,72,127.26,
1550,117,60,121.06,
1555,130,78,119.32,
1560,118,67,126.46000000000001,
1565,133,65,132.75,
1570,131,76,120.95,
1575,132,65,131.12,
1580,124,75,131.78,
1585,123,83,131.74,
1590,120,65,122.64999999999999,
1595,116,78,129.27,
1600,120,75,128.79999999999998,
1605,127,58,128.69,
1610,127,62,130.10999999999999,
1615,132,71,128.95,
1620,116,78,128.32,
1625,126,75,123.26,
1630,132,70,130.62,
1635,128,72,125.42,
1640,116,72,127.48,
1645,126,66,133.38,
1650,113,57,133.60999999999999,
1655,129,65,140.42000000000002,
1660,131,64,126.58,
1665,119,59,133.92000000000002,
1670,129,55,132.01,
1675,115,59,130.85,
1680,125,52,133.06,
1685,120,57,133.20999999999998,
1690,120,56,131.56,
1695,112,59,137.70999999999998,
1700,123,62,138.35,
1705,125,52,136.37,
1710,137,54,133.08,
1715,135,50,132.47,
1720,127,50,132.6,
1725,125,52,135.1,
1730,114,53,131.29999999999998,
1735,122,55,133.94,
1740,122,62,134.4,
1745,123,50,133.39,
1750,123,49,134.65,
1755,119,62,140.35999999999999,
1760,117,53,135.36,
1765,127,55,136.37,
1770,122,53,145.19000000000003,
1775,126,49,134.65,
1780,118,51,132.54000000000002,
1785,134,53,135.34,
1790,119,59,141.3,
1795,115,56,137.5,
1800,124,60,132.70000000000002,
1805,103,59,141.92,
1810,122,49,133.56,
1815,129,50,133.54,
1820,113,47,133.84,
1825,130,49,135.58,
1830,128,40,133.51,
1835,120,39,138.23999999999998,
1840,122,49,130.82,
1845,122,52,136.51,
1850,125,55,134.94,
1855,121,52,135.85000000000002,
1860,125,49,136.91,
1865,116,48,141.30999999999997,
1870,125,41,136.92,
1875,130,40,136.99,
1880,104,40,135.42,
1885,124,40,139.61,
1890,126,37,139.35999999999999,
1895,123,42,135.1,
1900,113,47,134.29999999999998,
1905,107,36,133.2,
1910,120,39,129.0,
1915,116,36,135.74,
1920,123,40,139.20999999999998,
1925,119,41,138.2,
1930,120,39,132.75,
1935,121,44,138.94,
1940,117,41,135.19,
1945,120,38,137.10000000000002,
1950,113,43,134.11,
1955,120,38,141.22,
1960,120,32,137.75,
1965,122,34,133.17,
1970,128,39,136.13,
1975,120,39,137.39,
1980,120,31,139.09,
1985,124,23,137.74,
1990,123,27,139.45,
1995,122,38,132.8,
2000,130,38,130.25,
2005,116,36,143.05,
2010,117,31,140.81,
2015,133,34,139.26,
2020,132,30,137.64,
2025,124,32,144.07,
2030,114,37,136.32999999999998,
2035,118,35,135.29999999999998,
2040,126,34,136.79999999999998,
2045,134,33,139.3,
2050,131,25,138.17,
2055,122,24,135.64,
2060,123,27,135.20000000000002,
2065,123,24,150.02,
2070,135,24,132.73000000000002,
2075,127,25,142.01999999999998,
2080,125,35,143.59,
2085,115,36,146.35,
2090,136,27,138.82,
2095,132,35,132.28,
2100,127,42,155.09,
2105,133,33,138.74,
2110,129,29,135.62,
2115,128,26,142.44,
2120,131,26,140.57000000000002,
2125,114,30,141.06,
2130,123,25,145.82,
2135,121,24,139.6,
2140,123,25,145.73,
2145,119,26,145.18,
2150,122,29,135.89,
2155,119,32,151.76,
2160,123,23,138.76,
2165,129,18,137.60000000000002,
2170,118,21,142.76999999999998,
2175,121,22,141.67000000000002,
2180,113,19,143.82999999999998,
2185,123,19,147.07,
2190,130,21,145.93,
2195,125,23,140.54000000000002,
2200,113,20,140.82000000000002,
