episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,232,259,124.58,
210,127,109,114.2,
215,132,108,114.53999999999999,
220,130,123,118.42999999999999,
225,130,121,119.13,
230,132,123,118.0,
235,139,126,116.26,
240,120,122,123.15,
245,132,129,117.51,
250,129,124,114.86,
255,127,114,115.63,
260,124,134,110.86,
265,129,123,115.27000000000001,
270,136,121,119.03,
275,138,109,116.28,
280,141,116,116.27,
285,139,129,112.5,
290,150,112,115.00999999999999,
295,142,129,113.25,
300,139,129,112.42,
305,131,124,118.88000000000001,
310,147,127,113.31,
315,142,138,114.86,
320,134,122,115.86,
325,132,130,117.69,
330,148,126,115.02,
335,134,125,116.11,
340,134,122,114.00999999999999,
345,140,113,116.4,
350,120,120,113.63,
355,134,119,119.53,
360,129,117,109.38,
365,128,114,120.97999999999999,
370,138,117,121.19,
375,141,124,117.79,
380,137,137,118.63000000000001,
385,130,118,114.87,
390,129,115,115.58,
395,126,116,110.4,
400,135,119,115.57,
405,140,119,115.34,
410,138,105,117.5,
415,135,114,112.69,
420,133,111,114.54,
425,132,118,119.72,
430,123,119,113.03,
435,138,103,111.47000000000001,
440,127,108,119.41999999999999,
445,139,116,112.39,
450,139,126,117.23,
455,139,125,117.60000000000001,
460,133,122,114.67,
465,140,116,118.75999999999999,
470,137,109,116.01,
475,133,125,113.61,
480,129,107,116.77,
485,130,123,116.69,
490,131,133,115.61999999999999,
495,142,112,112.24000000000001,
500,128,115,111.82,
505,128,109,113.28,
510,139,125,112.53,
515,131,130,112.78,
520,133,110,114.87,
525,135,123,112.2,
530,133,122,114.66999999999999,
535,124,132,118.55,
540,142,133,111.55,
545,147,125,115.88000000000001,
550,124,124,121.15,
555,149,129,114.25999999999999,
560,140,130,120.26,
565,133,129,117.09,
570,124,129,119.0,
575,131,113,117.69,
580,141,125,114.8,
585,134,126,113.4,
590,127,133,112.02,
595,131,118,113.39,
600,139,120,111.97999999999999,
605,144,130,116.25,
610,124,123,121.72,
615,145,126,117.5,
620,129,124,118.99000000000001,
625,142,113,110.69,
630,121,111,112.95,
635,126,125,110.12,
640,134,122,113.16,
645,137,117,114.32000000000001,
650,127,126,114.67,
655,117,110,115.87,
660,124,104,116.82,
665,133,114,118.28,
670,133,122,119.22999999999999,
675,122,106,114.34,
680,126,122,114.74,
685,127,134,113.4,
690,132,132,115.6,
695,144,119,112.53999999999999,
700,126,114,118.02,
705,126,109,112.42,
710,125,121,117.83,
715,130,124,115.36,
720,128,118,112.59,
725,132,127,110.1,
730,128,128,112.21,
735,131,105,113.49,
740,144,122,115.72999999999999,
745,136,119,119.02000000000001,
750,137,131,109.10000000000001,
755,147,130,119.16999999999999,
760,135,120,116.31,
765,132,115,116.41,
770,135,112,116.21000000000001,
775,139,120,114.94999999999999,
780,121,122,113.11,
785,122,123,112.97999999999999,
790,128,119,114.16000000000001,
795,133,122,116.85,
800,145,114,115.3,
805,135,115,115.93,
810,138,126,116.96000000000001,
815,145,124,114.52,
820,139,108,121.31,
825,129,117,115.96,
830,132,112,110.67,
835,136,127,114.41,
840,128,133,113.07,
845,142,112,115.27,
850,136,131,116.74,
855,131,115,119.2,
860,123,128,114.61,
865,132,136,115.41,
870,138,116,115.59,
875,133,115,118.1,
880,130,121,113.69,
885,119,119,118.64,
890,136,122,115.33,
895,139,126,115.09,
900,134,120,115.75,
905,130,125,120.75,
910,140,122,117.4,
915,124,112,112.41999999999999,
920,143,104,119.08,
925,142,127,118.27,
930,138,127,114.02000000000001,
935,137,113,117.55000000000001,
940,139,128,120.17999999999999,
945,141,119,116.22,
950,132,118,118.88,
955,139,128,115.53,
960,131,113,114.16000000000001,
965,134,117,115.63000000000001,
970,127,130,114.05,
975,137,111,119.26,
980,128,120,114.1,
985,125,118,116.67,
990,143,116,114.51,
995,128,117,108.94,
1000,138,129,115.79,
1005,133,125,113.33,
1010,134,111,117.8,
1015,137,116,115.27999999999999,
1020,123,135,113.13,
1025,132,120,111.48,
1030,123,118,110.52,
1035,134,124,116.73,
1040,133,119,119.89,
1045,134,109,115.39,
1050,136,118,106.96,
1055,124,93,109.82000000000001,
1060,120,102,116.32000000000001,
1065,127,109,117.25,
1070,156,110,113.35000000000001,
1075,138,114,113.5,
1080,113,119,116.06,
1085,123,126,115.34,
1090,120,129,114.11,
1095,130,110,114.48,
1100,133,120,114.77,
1105,128,123,117.55999999999999,
1110,131,115,115.23,
1115,135,121,115.78,
1120,133,116,112.55,
1125,138,107,116.95,
1130,134,130,112.9,
1135,127,129,107.14,
1140,128,116,113.36,
1145,122,117,112.08,
1150,139,120,113.34,
1155,139,121,113.81,
1160,134,118,117.28,
1165,140,117,118.09,
1170,136,118,112.01,
1175,129,111,116.17,
1180,134,113,113.31,
1185,133,115,111.78999999999999,
1190,125,118,109.65,
1195,126,120,116.53,
1200,113,114,110.02,
1205,132,122,112.28,
1210,141,128,111.24,
1215,123,128,109.44000000000001,
1220,125,111,115.19,
1225,134,113,109.46000000000001,
1230,138,116,114.02,
1235,123,124,118.35000000000001,
1240,135,129,116.44,
1245,135,129,115.22,
1250,142,113,115.77,
1255,136,129,115.85,
1260,133,125,107.34,
1265,123,105,109.46000000000001,
1270,133,108,109.71000000000001,
1275,135,125,116.91,
1280,127,113,111.78,
1285,128,109,116.41,
1290,140,122,119.58,
1295,142,128,117.31,
1300,133,110,110.57,
1305,128,117,109.91,
1310,129,107,109.44,
1315,136,104,112.78,
1320,129,121,112.93,
1325,137,123,115.43,
1330,134,121,114.61999999999999,
1335,130,107,117.25999999999999,
1340,123,121,112.9,
1345,140,105,116.99,
1350,131,105,113.92,
1355,137,110,118.51,
1360,135,104,118.82000000000001,
1365,125,101,112.3,
1370,122,108,115.03999999999999,
1375,129,102,116.62,
1380,141,105,110.97,
1385,124,102,114.15,
