episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
1205,238,253,117.11,
1210,135,97,120.26,
1215,141,82,120.27,
1220,128,92,125.27,
1225,121,97,122.78999999999999,
1230,133,79,126.34,
1235,139,94,120.81,
1240,130,90,119.86999999999999,
1245,138,88,120.2,
1250,135,77,121.92999999999999,
1255,134,84,117.35000000000001,
1260,140,87,119.49,
1265,140,99,118.80000000000001,
1270,140,89,120.9,
1275,144,156,117.31,
1280,131,129,112.66999999999999,
1285,128,81,117.64,
1290,124,88,122.13,
1295,134,77,116.82000000000001,
1300,123,74,114.75,
1305,132,74,111.63,
1310,128,76,116.43,
1315,131,79,117.49000000000001,
1320,131,79,118.09,
1325,141,82,119.96000000000001,
1330,140,79,119.86,
1335,123,76,121.37,
1340,134,76,117.44,
1345,118,70,115.49000000000001,
1350,136,71,123.24,
1355,138,77,117.03,
1360,136,70,120.06,
1365,126,69,116.42,
1370,141,68,114.18,
1375,122,73,115.55,
1380,129,73,118.64,
1385,131,76,110.44,
1390,131,82,116.74,
1395,145,74,117.66,
1400,149,80,117.4,
1405,140,85,119.53999999999999,
1410,131,76,120.61,
1415,131,68,115.95,
1420,131,75,117.0,
1425,129,66,122.39,
1430,129,62,114.99000000000001,
1435,134,68,121.4,
1440,127,83,118.67,
1445,129,73,121.72,
1450,137,70,118.31,
1455,134,79,117.17,
1460,129,80,114.86,
1465,116,72,120.81,
1470,132,63,113.16,
1475,144,77,119.5,
1480,147,67,116.39999999999999,
1485,129,75,118.03,
1490,117,74,115.08,
1495,148,70,118.46000000000001,
1500,138,64,121.79,
1505,136,66,119.39,
1510,127,72,120.59,
1515,134,61,121.19,
1520,139,68,114.05000000000001,
1525,144,63,118.03999999999999,
1530,132,67,118.05,
1535,135,71,123.85000000000001,
1540,154,57,116.52000000000001,
1545,131,72,125.68,
1550,123,74,115.28,
1555,137,56,120.11,
1560,134,66,115.96,
1565,142,57,113.11,
1570,148,68,117.73,
1575,140,69,118.94000000000001,
1580,141,64,120.47,
1585,147,205,126.16000000000001,
1590,127,68,125.05,
1595,135,64,122.07000000000001,
1600,129,59,123.75,
1605,140,60,123.94000000000001,
1610,149,55,126.91,
1615,134,50,124.51,
1620,130,51,122.08,
1625,130,58,125.67,
1630,129,55,122.54,
1635,122,53,121.66000000000001,
1640,130,49,117.53,
1645,141,55,123.25,
1650,132,61,124.73,
1655,127,53,121.14999999999999,
1660,139,47,122.5,
1665,138,53,124.41,
1670,127,58,119.21000000000001,
1675,140,53,124.12,
1680,132,52,121.58999999999999,
1685,135,54,116.58,
1690,133,47,123.36,
1695,141,45,122.55,
1700,129,57,127.72999999999999,
1705,140,63,124.16999999999999,
1710,138,55,120.69999999999999,
1715,127,45,124.04,
1720,143,48,122.37,
1725,132,51,125.13,
1730,145,44,121.7,
1735,136,50,128.63,
1740,135,50,125.60000000000001,
1745,128,51,126.74000000000001,
1750,117,46,122.96000000000001,
1755,122,47,123.99,
1760,132,44,118.58,
1765,127,48,126.47,
1770,130,48,126.58000000000001,
1775,138,44,120.64999999999999,
1780,121,40,121.29,
1785,130,49,128.84,
1790,138,46,126.25999999999999,
1795,132,46,121.56,
1800,138,32,125.88,
1805,130,38,126.74000000000001,
1810,139,34,129.48,
1815,136,46,121.0,
1820,122,45,123.37,
1825,116,37,123.31,
1830,134,43,121.88,
1835,126,40,125.65,
1840,142,41,121.64,
1845,135,46,121.19,
1850,128,37,125.04,
1855,142,40,122.08999999999999,
1860,145,44,123.91,
1865,144,47,123.75,
1870,145,54,122.43,
1875,128,46,128.96,
1880,139,46,122.78,
1885,125,41,128.56,
1890,134,40,125.09,
1895,144,34,126.77,
1900,142,38,121.87,
1905,149,42,122.96,
1910,128,40,127.78999999999999,
1915,134,32,124.83999999999999,
1920,132,32,126.52000000000001,
1925,127,37,126.61,
1930,133,35,122.24,
1935,131,38,124.96000000000001,
1940,138,30,130.95,
1945,132,36,124.16,
1950,124,32,124.14,
1955,138,33,128.2,
1960,122,37,123.64999999999999,
1965,136,38,126.78,
1970,137,33,119.24000000000001,
1975,136,30,125.58000000000001,
1980,138,27,121.44,
1985,123,28,127.43,
1990,137,39,127.01,
1995,122,42,125.66,
2000,138,32,127.68,
2005,135,35,121.73,
2010,138,31,127.92999999999999,
2015,122,29,125.89999999999999,
2020,128,32,130.67,
2025,143,37,124.42,
2030,129,37,126.03,
2035,132,31,132.01,
2040,134,26,127.03,
2045,134,27,124.8,
2050,136,28,132.79999999999998,
2055,142,30,129.88,
2060,136,30,131.04999999999998,
2065,148,32,128.21,
2070,137,36,125.63,
2075,131,37,126.03,
2080,127,25,127.03,
2085,142,22,130.29,
2090,141,18,133.94,
2095,138,29,131.66,
2100,145,31,130.69,
2105,134,26,128.07,
2110,137,22,126.02,
2115,146,20,130.99,
2120,138,24,124.17999999999999,
2125,133,32,129.39,
2130,136,29,133.63,
2135,136,20,127.48,
2140,137,19,131.07999999999998,
2145,140,24,128.31,
2150,136,24,128.93,
2155,124,15,124.96,
2160,137,15,127.07000000000001,
2165,147,18,122.93,
2170,129,20,131.49,
2175,133,19,128.82999999999998,
2180,125,18,131.24,
2185,124,20,130.13,
2190,144,18,131.18,
2195,124,14,124.38,
2200,139,13,129.07,
