t_pre,t_test,t_train,t_train_end,t_train_HDV_end,t_train_CAV_end,t_dynamic,t_dynamic_start,t_dynamic_end,t_dynamic_HDV,t_dynamic_CAV,t_dynamic_HDV_start,t_dynamic_CAV_start,t_CAV,t_CAV_dynamic_end,t_HDV_pre,t_HDV_test,t_HDV_dynamic_end,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl,switch_cost,switch_cost_hdv,switch_cost_cav,dynamic_recovery,dynamic_volatility,dynamic_volatility_hdv,dynamic_volatility_cav,dynamic_instability_humans,dynamic_instability_CAVs,dynamic_time_excess,switches_hdv_to_cav,switches_cav_to_hdv,switches_total,switch_events,switch_events_with_changes,switches_per_event,switches_per_agent,switches_per_agent_hdv_to_cav,switches_per_agent_cav_to_hdv,switch_churn_hdv_to_cav,switch_churn_cav_to_hdv,switch_churn_total,machine_ratio_start,machine_ratio_end,machine_ratio_delta,machine_ratio_avg,machine_ratio_min,machine_ratio_max,machine_ratio_std
4.934684317718941,4.886315342837746,4.915146469789545,4.909321113374067,,,4.920960285132383,4.941395112016293,4.905372029871011,,,,,4.799655511811023,,4.934684317718941,4.979191279887482,,1.0374059695814952,1.0281330202919017,0.9910614074321027,26.881200000000003,26.929800000000004,2.146443,2.1335065,0.895,3.3362525458248475,3.252205258693808,3.673299319727891,-7.61975560081466,-0.042785312437211155,0.004851424821897281,-0.0009205702647818725,0.01163917175831557,,,0.036023082145282125,0.05657277188097272,,,,,-6.738499999999986,156,0,156,99,78,2.0,0.31771894093686354,0.3969465648854962,0.0,156,0,156,0.2057026476578411,0.5173116089613035,0.3116089613034624,0.368079985187928,0.2057026476578411,0.5173116089613035,0.0929064022200318
