episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,94,397,110.6,
2310,53,171,112.26,
2315,45,183,111.89999999999999,
2320,49,174,108.94999999999999,
2325,52,195,111.88,
2330,48,175,111.05,
2335,57,172,108.41,
2340,54,169,107.82000000000001,
2345,49,186,113.72,
2350,53,171,113.88,
2355,44,183,108.7,
2360,49,175,111.56,
2365,60,188,115.29,
2370,46,186,113.57000000000001,
2375,50,184,111.88,
2380,47,186,110.54,
2385,46,185,110.67,
2390,53,181,110.67999999999999,
2395,51,187,112.09,
2400,52,180,108.00999999999999,
2405,44,184,113.86,
2410,49,187,112.96000000000001,
2415,52,174,115.75,
2420,47,174,110.52000000000001,
2425,43,179,110.16000000000001,
2430,55,180,122.08,
2435,52,198,111.42,
2440,46,179,111.08,
2445,51,181,113.91,
2450,59,184,111.75,
2455,48,196,113.27,
2460,59,178,113.59,
2465,53,184,111.53,
2470,48,193,112.15,
2475,43,190,110.63,
2480,52,190,112.58,
2485,42,195,113.94999999999999,
2490,52,202,118.03999999999999,
2495,52,189,112.59,
2500,53,197,110.33999999999999,
2505,49,176,115.83,
2510,47,189,113.86999999999999,
2515,52,191,112.32000000000001,
2520,49,177,112.46,
2525,44,165,111.8,
2530,58,188,110.69000000000001,
2535,48,198,115.82000000000001,
2540,48,189,112.75999999999999,
2545,52,178,116.11,
2550,48,184,113.48,
2555,45,185,112.02,
2560,50,188,117.92999999999999,
2565,50,192,112.67,
2570,53,187,115.62,
2575,47,170,111.39999999999999,
2580,49,175,110.29,
2585,47,176,114.06,
2590,47,189,111.65,
2595,50,181,113.43,
2600,43,176,114.65,
2605,42,181,109.80999999999999,
2610,50,175,113.89999999999999,
2615,51,169,113.33,
2620,45,191,112.58,
2625,49,194,112.91999999999999,
2630,50,191,112.01,
2635,46,170,110.31,
2640,47,168,111.59,
2645,45,167,112.42999999999999,
2650,47,185,112.78,
2655,47,175,115.44,
2660,50,178,112.65,
2665,46,155,111.71,
2670,43,154,112.79,
2675,52,170,114.13,
2680,43,172,116.05,
2685,49,157,117.01,
2690,47,164,111.66,
2695,53,177,112.65,
2700,52,174,113.17999999999999,
2705,41,179,113.1,
2710,45,177,110.61999999999999,
2715,47,174,108.96,
2720,50,167,111.33,
2725,49,160,114.05,
2730,53,154,112.38,
2735,51,166,113.22,
2740,49,172,111.9,
2745,49,158,108.94000000000001,
2750,45,178,111.2,
2755,48,149,113.42,
2760,52,163,109.57,
2765,50,170,118.85000000000001,
2770,44,147,111.69,
2775,50,164,113.71,
2780,48,180,116.31,
2785,59,166,114.85000000000001,
2790,52,161,112.42,
2795,45,158,113.47999999999999,
2800,39,165,112.17999999999999,
2805,45,147,110.60000000000001,
2810,49,161,109.50999999999999,
2815,50,159,110.7,
2820,52,156,114.96,
2825,39,165,111.68,
2830,47,152,110.64,
2835,51,136,108.63,
2840,48,151,112.91999999999999,
2845,47,169,115.41,
2850,53,153,111.51,
2855,51,141,114.18,
2860,42,152,118.06,
2865,53,158,110.97,
2870,54,138,113.53,
2875,49,138,114.67,
2880,59,146,114.91999999999999,
2885,44,142,112.22,
2890,41,148,109.21,
2895,47,151,108.60000000000001,
2900,46,150,110.14,
2905,55,149,113.19,
2910,49,162,111.52,
2915,54,135,111.92,
2920,49,139,111.41999999999999,
2925,45,134,111.97,
2930,49,137,116.11,
2935,47,138,112.26,
2940,43,145,111.72,
2945,53,142,114.74,
2950,45,141,111.25,
2955,47,142,115.9,
2960,40,136,114.89,
2965,44,146,113.36,
2970,48,131,114.47999999999999,
2975,57,148,110.77,
2980,50,132,117.53,
2985,51,132,110.11,
2990,52,129,111.57,
2995,47,138,109.99000000000001,
3000,42,133,112.38,
3005,44,126,110.2,
3010,43,135,111.11,
3015,41,128,110.57000000000001,
3020,40,133,110.55000000000001,
3025,47,129,109.68,
3030,48,131,110.31,
3035,46,117,110.48,
3040,48,127,112.78999999999999,
3045,52,132,110.5,
3050,39,122,111.85,
3055,49,121,110.41999999999999,
3060,44,122,113.67,
3065,51,125,114.83,
3070,51,114,110.68,
3075,47,124,113.19,
3080,47,126,113.82000000000001,
3085,44,127,111.33999999999999,
3090,44,124,109.64,
3095,44,121,113.0,
3100,40,128,109.45,
3105,49,143,114.63000000000001,
3110,50,127,114.19,
3115,51,121,111.11,
3120,51,118,112.26,
3125,52,123,109.36999999999999,
3130,44,109,108.89999999999999,
3135,46,116,117.28,
3140,44,119,111.61,
3145,43,125,115.5,
3150,46,116,111.13,
3155,45,114,110.86000000000001,
3160,43,111,108.61000000000001,
3165,52,114,110.91,
3170,43,123,116.41999999999999,
3175,48,98,112.84,
3180,45,112,114.16,
3185,45,119,114.33,
3190,43,105,113.53,
3195,46,107,109.37,
3200,45,102,111.94999999999999,
3205,45,112,112.10000000000001,
3210,50,103,113.82000000000001,
3215,45,116,114.03,
3220,52,112,110.38,
3225,51,107,117.57000000000001,
3230,49,116,116.37,
3235,45,108,114.10000000000001,
3240,41,106,116.02000000000001,
3245,50,105,114.14,
3250,42,110,112.33000000000001,
3255,39,104,112.4,
3260,46,113,113.13,
3265,49,98,111.24000000000001,
3270,42,106,112.15,
3275,45,106,110.44,
3280,50,111,112.94999999999999,
3285,52,112,110.75,
3290,52,105,110.88000000000001,
3295,48,107,110.21000000000001,
3300,45,99,110.59,
3305,45,106,111.7,
3310,42,107,109.92,
3315,44,102,112.14,
3320,41,109,109.89999999999999,
3325,50,104,111.00999999999999,
3330,47,110,112.81,
3335,50,106,112.16,
3340,48,97,110.83,
3345,43,98,117.50999999999999,
3350,49,95,112.74000000000001,
3355,44,103,110.99,
3360,48,95,112.52,
3365,46,93,108.78999999999999,
3370,47,89,108.26,
3375,46,92,111.88000000000001,
3380,45,97,111.75,
3385,51,103,113.2,
3390,47,107,110.67999999999999,
3395,49,97,111.03,
3400,47,103,109.17,
3405,50,100,109.26,
3410,49,94,110.44000000000001,
3415,47,92,108.52000000000001,
3420,44,91,110.28999999999999,
3425,57,101,111.29,
3430,48,100,112.03,
3435,50,108,108.12,
3440,45,91,112.53,
3445,47,84,112.89,
3450,53,91,109.86000000000001,
3455,42,85,110.64,
3460,48,89,113.96,
3465,47,88,115.59,
3470,40,94,109.67,
3475,54,86,110.82000000000001,
3480,48,94,113.39,
3485,43,96,113.19999999999999,
3490,49,92,110.62,
3495,41,93,108.99000000000001,
3500,48,77,108.50999999999999,
3505,49,90,108.85,
3510,51,84,109.84,
3515,50,92,115.91000000000001,
3520,50,94,111.07,
3525,42,86,106.08000000000001,
3530,51,86,109.89,
3535,43,104,110.78,
3540,48,81,107.73,
3545,43,70,111.26,
3550,45,69,109.39999999999999,
3555,51,73,111.01,
3560,51,83,110.01,
3565,50,88,115.53999999999999,
3570,49,79,106.98,
3575,40,79,108.45,
3580,40,78,113.3,
3585,41,80,108.11,
3590,51,68,113.58,
3595,42,68,109.48,
3600,49,69,108.0,
3605,48,76,111.96000000000001,
