t_pre,t_test,t_train,t_train_end,t_train_HDV_end,t_train_CAV_end,t_dynamic,t_dynamic_start,t_dynamic_end,t_dynamic_HDV,t_dynamic_CAV,t_dynamic_HDV_start,t_dynamic_CAV_start,t_CAV,t_CAV_dynamic_end,t_HDV_pre,t_HDV_test,t_HDV_dynamic_end,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl,switch_cost,switch_cost_hdv,switch_cost_cav,dynamic_recovery,dynamic_volatility,dynamic_volatility_hdv,dynamic_volatility_cav,dynamic_instability_humans,dynamic_instability_CAVs,dynamic_time_excess,switches_hdv_to_cav,switches_cav_to_hdv,switches_total,switch_events,switch_events_with_changes,switches_per_event,switches_per_agent,switches_per_agent_hdv_to_cav,switches_per_agent_cav_to_hdv,switch_churn_hdv_to_cav,switch_churn_cav_to_hdv,switch_churn_total,machine_ratio_start,machine_ratio_end,machine_ratio_delta,machine_ratio_avg,machine_ratio_min,machine_ratio_max,machine_ratio_std
4.889925322471147,4.868901900882552,4.9005287678207745,4.838329260013578,4.78037743850721,5.070727891156463,4.953246096401901,4.909718940936864,4.895794976238968,4.68462111295109,5.1879120910174965,4.71485861917183,5.3979680262892025,4.840245215311005,4.890710160098359,4.8899253224711465,5.032990867579909,4.922546656532292,1.0398214643463097,1.010263964933634,0.9715744477045803,27.129600000000007,27.2574,2.1489920000000002,2.1464705000000004,0.0,3.0989816700610997,2.8765055131467343,3.991156462585034,29.149219280380176,-0.017363292126071937,0.04478828723693935,-0.0011140529531417087,0.11491683638832342,-0.09575632555611928,0.11718419986103375,0.013923964697895978,0.06365241958108993,0.14541832745053915,0.23680324358506957,0.5689594649467609,0.32926886078195955,31.09050000000001,376,56,432,199,177,2.440677966101695,0.879837067209776,0.9567430025445293,0.5714285714285714,355,56,364,0.2036659877800407,0.8513238289205702,0.6476578411405296,0.6263087330747423,0.2036659877800407,0.8513238289205702,0.18244787072379626
