episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,73,418,108.33999999999999,
2310,33,216,109.13,
2315,42,215,112.85,
2320,35,221,107.78,
2325,37,222,106.95,
2330,42,220,107.03999999999999,
2335,38,224,105.89999999999999,
2340,40,210,113.11999999999999,
2345,47,219,110.19999999999999,
2350,39,216,110.08,
2355,40,199,111.60000000000001,
2360,43,217,114.08,
2365,45,213,112.84,
2370,40,222,111.24,
2375,37,232,113.9,
2380,38,227,116.92,
2385,35,233,112.37,
2390,39,223,117.04,
2395,41,222,114.53,
2400,41,223,110.84,
2405,35,238,110.04,
2410,35,215,111.94,
2415,41,226,111.24000000000001,
2420,34,209,110.44,
2425,37,214,112.17,
2430,38,221,112.89,
2435,36,219,116.97,
2440,37,219,116.03,
2445,37,224,111.67999999999999,
2450,39,241,112.36999999999999,
2455,41,228,113.48,
2460,43,229,112.72999999999999,
2465,33,204,111.39,
2470,36,225,112.71000000000001,
2475,40,240,111.85000000000001,
2480,40,231,116.83,
2485,38,243,116.59,
2490,38,220,116.93,
2495,47,214,113.71000000000001,
2500,34,205,116.32000000000001,
2505,34,211,113.6,
2510,46,219,115.85,
2515,36,208,110.08,
2520,36,215,118.43,
2525,37,222,114.99000000000001,
2530,43,205,111.51,
2535,42,208,115.14,
2540,30,213,110.33,
2545,34,196,110.44,
2550,40,199,113.92,
2555,36,209,112.42,
2560,39,200,116.14999999999999,
2565,39,216,109.61,
2570,34,220,117.89,
2575,44,214,112.14,
2580,40,212,115.49000000000001,
2585,42,222,116.1,
2590,38,219,112.99,
2595,32,200,109.09,
2600,38,200,115.16999999999999,
2605,37,215,113.85,
2610,38,230,115.4,
2615,38,224,115.23,
2620,41,193,111.75,
2625,31,218,111.4,
2630,32,218,114.08,
2635,35,227,116.07000000000001,
2640,36,215,114.34,
2645,46,200,124.63,
2650,46,208,117.19,
2655,43,204,119.51,
2660,39,205,113.45,
2665,41,218,114.28999999999999,
2670,40,215,114.44,
2675,31,220,122.65,
2680,42,232,114.31,
2685,33,203,112.18,
2690,47,208,109.12,
2695,38,209,112.03999999999999,
2700,39,218,118.74,
2705,37,202,114.65,
2710,38,220,114.67,
2715,35,213,114.39,
2720,39,221,118.63000000000001,
2725,32,217,118.01,
2730,33,218,115.91999999999999,
2735,36,200,118.94,
2740,31,215,117.84,
2745,43,202,113.78,
2750,43,204,117.72,
2755,43,204,112.16,
2760,40,212,124.17,
2765,42,204,119.62,
2770,37,212,118.10000000000001,
2775,35,206,122.8,
2780,36,216,116.63,
2785,39,221,113.30999999999999,
2790,38,217,112.82000000000001,
2795,36,208,122.1,
2800,35,223,118.34,
2805,36,224,115.73,
2810,43,204,118.0,
2815,43,193,113.66,
2820,41,186,110.18,
2825,41,188,112.87,
2830,41,190,113.28999999999999,
2835,41,202,118.54,
2840,38,216,118.81,
2845,37,200,117.05,
2850,36,219,110.03,
2855,44,196,113.46,
2860,41,198,117.46,
2865,39,213,112.08,
2870,31,195,125.68,
2875,41,198,116.41000000000001,
2880,39,198,117.91999999999999,
2885,36,205,123.13,
2890,34,214,108.42999999999999,
2895,43,190,112.56,
2900,46,225,116.71,
2905,47,208,114.57,
2910,39,218,110.95,
2915,41,181,113.86,
2920,32,202,118.19,
2925,40,193,117.97999999999999,
2930,35,190,114.8,
2935,36,213,113.51,
2940,33,191,113.21000000000001,
2945,43,194,114.05,
2950,43,207,109.86,
2955,39,205,117.12,
2960,38,174,115.33999999999999,
2965,41,183,115.74000000000001,
2970,35,203,120.94,
2975,45,210,111.36999999999999,
2980,41,204,110.91,
2985,41,192,111.19,
2990,35,199,114.49,
2995,39,198,118.08,
3000,42,201,113.65,
3005,40,199,117.78999999999999,
3010,40,186,118.75,
3015,37,180,113.53,
3020,38,190,116.23,
3025,33,181,114.31,
3030,39,175,115.32000000000001,
3035,41,187,115.19,
3040,39,193,118.42,
3045,37,178,112.1,
3050,36,176,112.89999999999999,
3055,33,179,114.72,
3060,40,176,111.77,
3065,33,188,117.95,
3070,37,177,113.53,
3075,36,183,115.3,
3080,34,175,115.25,
3085,45,180,120.85,
3090,37,194,117.72999999999999,
3095,37,182,113.25,
3100,42,183,114.26,
3105,33,180,116.6,
3110,34,178,111.44,
3115,42,172,114.09,
3120,37,177,112.11999999999999,
3125,35,176,112.66,
3130,39,187,117.65,
3135,30,180,113.74,
3140,36,191,109.77,
3145,40,164,115.19999999999999,
3150,45,168,111.39,
3155,38,167,112.3,
3160,43,177,116.35,
3165,37,154,116.42999999999999,
3170,33,177,112.23,
3175,39,166,111.94,
3180,39,182,114.52000000000001,
3185,40,171,113.22,
3190,38,167,114.51,
3195,40,161,113.14,
3200,45,187,115.74000000000001,
3205,38,167,110.96000000000001,
3210,37,174,112.62,
3215,42,179,116.82000000000001,
3220,30,174,112.81,
3225,33,178,119.39,
3230,33,177,117.02,
3235,37,168,112.1,
3240,31,164,108.58,
3245,37,148,111.37,
3250,34,150,111.94999999999999,
3255,31,151,113.21,
3260,41,152,111.67,
3265,35,159,110.77000000000001,
3270,32,160,112.92,
3275,37,168,109.97,
3280,44,173,112.48,
3285,48,158,114.3,
