episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,83,408,111.61999999999999,
2310,51,213,111.34,
2315,48,241,108.80999999999999,
2320,44,239,111.33,
2325,52,217,111.17999999999999,
2330,53,220,110.74000000000001,
2335,52,233,109.74,
2340,50,219,112.44,
2345,43,215,109.36,
2350,50,219,112.87,
2355,43,246,110.49000000000001,
2360,46,229,117.84,
2365,47,236,114.3,
2370,50,222,112.93,
2375,48,219,114.09,
2380,47,218,112.58,
2385,45,248,113.55,
2390,58,234,117.76,
2395,55,226,112.11,
2400,47,219,110.24000000000001,
2405,42,222,110.07,
2410,52,228,112.47,
2415,53,230,110.05,
2420,49,225,111.66000000000001,
2425,43,225,110.93,
2430,48,224,109.16999999999999,
2435,52,229,112.16,
2440,50,231,110.6,
2445,45,230,110.66999999999999,
2450,55,225,109.86,
2455,49,245,107.31,
2460,46,232,111.26,
2465,49,231,110.60000000000001,
2470,48,243,112.09,
2475,54,224,115.88000000000001,
2480,54,224,110.25999999999999,
2485,50,234,115.16,
2490,49,223,108.79,
2495,44,241,114.61,
2500,45,229,115.46000000000001,
2505,47,224,114.56,
2510,49,251,111.83000000000001,
2515,56,245,113.89999999999999,
2520,51,231,115.44,
2525,42,240,109.58,
2530,47,239,112.98,
2535,52,255,122.54,
2540,52,257,113.75,
2545,48,236,117.14,
2550,49,232,118.82000000000001,
2555,49,240,114.6,
2560,49,247,118.64,
2565,43,232,118.15,
2570,54,261,112.78,
2575,48,225,120.03,
2580,47,235,122.93,
2585,54,232,115.24000000000001,
2590,53,240,117.39999999999999,
2595,43,237,115.4,
2600,51,224,117.43,
2605,50,252,112.03,
2610,46,245,117.13,
2615,52,235,112.7,
2620,42,241,119.21000000000001,
2625,50,239,123.42,
2630,50,246,120.89999999999999,
2635,55,250,119.51,
2640,52,251,116.42999999999999,
2645,47,245,117.86999999999999,
2650,50,251,120.14999999999999,
2655,49,235,123.52,
2660,54,236,122.38999999999999,
2665,51,240,118.41,
2670,42,247,123.61,
2675,51,239,120.22000000000001,
2680,62,232,118.02,
2685,49,260,116.21,
2690,51,233,116.01,
2695,45,245,112.39999999999999,
2700,48,235,122.78,
2705,48,237,121.33,
2710,44,249,117.71000000000001,
2715,51,260,122.86,
2720,53,250,117.0,
2725,52,242,122.34,
2730,47,241,116.35000000000001,
2735,59,227,124.48,
2740,54,225,118.19,
2745,42,260,117.02999999999999,
2750,42,242,122.09,
2755,51,225,123.0,
2760,45,247,123.84,
2765,39,233,115.37,
2770,45,243,115.93,
2775,40,236,117.75,
2780,51,227,121.27,
2785,52,233,122.64,
2790,58,242,120.02,
2795,53,247,121.11000000000001,
2800,52,232,115.89999999999999,
2805,45,249,117.48,
2810,51,232,121.28999999999999,
2815,51,243,124.01,
2820,48,247,123.53,
2825,53,241,121.81,
2830,48,232,121.76,
2835,46,245,118.44,
2840,53,262,116.64999999999999,
2845,49,245,119.11,
2850,55,245,115.85,
2855,45,222,115.88000000000001,
2860,57,239,120.08,
2865,42,233,122.75,
2870,46,227,120.57,
2875,43,245,118.83999999999999,
2880,46,255,109.32,
2885,39,232,113.1,
2890,47,234,118.42,
2895,59,235,118.75999999999999,
2900,53,239,122.72,
2905,53,240,120.75999999999999,
2910,55,220,115.23,
2915,57,236,116.57000000000001,
2920,51,240,121.05,
2925,53,233,114.10000000000001,
2930,42,237,118.66,
2935,44,250,121.57,
2940,48,230,113.83,
2945,50,243,123.69999999999999,
2950,50,233,120.41,
2955,57,236,121.48,
2960,47,243,126.89,
2965,53,251,119.0,
2970,52,239,121.07000000000001,
2975,49,259,116.84,
2980,53,260,123.22,
2985,52,243,123.72999999999999,
2990,43,235,110.0,
2995,47,250,117.86999999999999,
3000,42,248,115.98,
3005,54,248,122.98,
3010,57,235,127.79,
3015,50,246,118.74000000000001,
3020,52,244,120.74,
3025,58,247,124.92,
3030,53,250,127.83,
3035,54,250,116.2,
3040,56,252,122.34,
3045,54,249,123.42,
3050,52,235,119.71,
3055,51,240,123.25,
3060,53,237,119.13000000000001,
3065,54,245,121.8,
3070,53,248,116.80999999999999,
3075,58,252,122.85000000000001,
3080,50,260,114.28999999999999,
3085,62,231,119.75,
3090,53,243,118.91,
3095,57,226,118.22999999999999,
3100,51,250,116.77000000000001,
3105,53,239,120.82,
3110,51,250,121.89,
3115,45,244,118.67999999999999,
3120,52,241,122.89999999999999,
3125,51,237,125.0,
3130,51,239,116.66,
3135,49,253,123.89,
3140,50,253,116.43,
3145,61,251,124.25,
3150,54,246,120.17999999999999,
3155,57,232,123.96,
3160,54,241,113.75999999999999,
3165,53,247,117.47,
3170,47,237,117.04,
3175,44,249,114.53999999999999,
3180,54,238,116.11999999999999,
3185,51,236,121.72,
3190,43,256,118.60000000000001,
3195,49,243,123.23,
3200,51,259,115.96000000000001,
3205,46,245,118.45,
3210,52,234,121.9,
3215,47,242,119.65,
3220,50,232,116.94,
3225,51,241,123.97,
3230,52,242,114.78,
3235,51,237,117.39,
3240,38,252,117.3,
3245,48,241,121.59,
3250,58,235,119.67,
3255,42,225,114.78999999999999,
3260,47,248,120.04,
3265,45,252,118.28,
3270,50,228,116.76,
3275,49,248,119.13,
3280,48,250,119.80000000000001,
3285,48,244,115.56,
3290,55,228,114.74,
3295,48,251,119.58,
3300,44,213,120.03,
3305,53,232,123.05,
3310,57,233,114.39999999999999,
3315,42,234,124.09,
3320,55,238,117.41,
3325,46,225,115.29,
3330,54,221,125.0,
3335,49,239,115.71,
3340,51,233,117.11,
3345,52,227,117.67999999999999,
3350,56,223,121.47,
3355,43,245,114.38000000000001,
3360,46,247,118.78999999999999,
3365,53,239,115.86,
3370,49,230,119.34,
3375,53,241,115.89,
3380,45,244,114.28999999999999,
3385,52,226,113.24,
3390,50,233,117.28999999999999,
3395,56,234,117.6,
3400,49,230,114.18,
3405,46,237,122.34,
3410,52,225,115.3,
3415,45,217,115.61,
3420,54,210,115.12,
3425,51,227,120.26,
3430,43,236,122.11,
3435,46,228,119.36,
3440,50,214,114.19,
3445,49,225,116.99,
3450,53,214,115.94,
3455,47,220,115.0,
3460,54,222,115.38000000000001,
3465,43,225,118.38,
3470,42,237,120.5,
3475,44,234,117.27999999999999,
3480,42,226,114.28,
3485,39,217,117.02,
3490,42,229,117.26,
3495,40,205,119.62,
3500,53,223,114.21,
3505,47,222,126.11,
3510,46,230,115.75,
3515,44,233,119.74000000000001,
3520,49,210,115.36,
3525,43,223,112.93,
3530,48,235,116.29,
3535,49,231,114.44,
3540,57,221,112.15,
3545,44,219,116.91,
3550,49,217,118.86999999999999,
3555,51,221,116.85,
3560,47,218,118.75999999999999,
3565,57,237,113.31,
3570,50,216,115.69,
3575,46,219,112.74000000000001,
3580,49,215,116.09,
3585,36,198,114.36,
3590,43,199,113.45,
3595,54,219,116.84,
3600,47,202,114.15,
3605,47,219,114.44,
3610,52,207,118.38,
3615,45,209,116.71,
3620,54,219,111.43,
3625,44,212,117.53,
3630,42,226,113.12,
3635,46,219,114.89,
3640,54,227,114.3,
3645,51,215,113.39,
3650,51,207,115.66,
3655,49,204,116.05000000000001,
3660,50,214,119.75,
3665,44,191,111.3,
3670,38,209,119.96000000000001,
3675,45,204,117.66,
3680,46,218,115.3,
3685,48,215,113.97,
3690,51,203,113.49000000000001,
3695,43,226,115.28,
3700,45,224,111.71,
3705,49,199,115.1,
3710,44,226,113.85,
3715,49,223,116.22000000000001,
3720,44,207,114.87,
3725,45,204,114.17,
3730,53,208,113.74000000000001,
3735,42,210,111.59,
3740,44,217,112.16000000000001,
3745,46,203,112.2,
3750,50,209,115.19,
3755,44,224,114.67,
3760,52,219,113.03,
3765,54,210,115.22,
3770,47,198,110.74,
3775,49,198,113.81,
3780,43,210,112.49,
3785,44,202,114.02,
3790,42,202,110.4,
3795,41,224,114.89999999999999,
3800,53,203,116.74000000000001,
3805,48,204,115.49,
3810,48,195,112.61,
3815,57,192,117.77,
3820,52,182,112.43,
3825,54,186,114.55,
3830,53,196,112.67,
3835,48,208,113.78,
3840,58,202,112.37,
3845,43,197,109.94,
3850,49,199,110.25,
3855,47,182,111.91,
3860,55,193,110.75999999999999,
3865,49,200,107.5,
3870,35,197,112.42,
3875,50,187,114.36999999999999,
3880,47,198,117.14999999999999,
3885,49,189,115.34,
3890,47,184,108.51,
3895,49,165,111.75999999999999,
3900,53,182,115.67999999999999,
3905,45,182,111.3,
3910,55,171,112.00999999999999,
3915,48,180,114.69,
3920,50,186,108.44,
3925,47,193,109.94,
3930,45,188,111.76,
3935,43,193,113.91000000000001,
3940,49,183,109.57000000000001,
3945,48,204,109.11,
3950,54,187,113.04,
3955,51,195,111.71000000000001,
3960,53,193,111.19,
3965,50,188,114.64,
3970,50,187,114.29,
3975,52,179,110.71,
3980,45,177,113.16000000000001,
3985,47,174,111.41,
3990,44,176,114.61,
3995,52,196,111.92999999999999,
4000,52,187,107.94,
4005,51,178,111.55,
4010,43,195,111.8,
4015,46,181,115.25,
4020,59,176,112.60000000000001,
4025,47,185,112.5,
4030,47,184,109.36999999999999,
4035,52,184,112.1,
4040,42,184,111.14,
4045,44,186,110.73,
4050,48,174,110.31,
4055,44,174,113.95,
4060,50,176,113.61999999999999,
4065,51,189,109.86,
4070,45,195,114.75,
4075,41,169,116.5,
4080,46,179,109.48,
4085,51,167,114.96,
4090,47,185,114.09,
4095,45,186,111.91,
4100,45,183,114.42,
4105,46,185,109.22,
4110,52,179,113.14999999999999,
4115,55,175,112.64,
4120,53,168,112.09,
4125,58,190,108.19,
4130,46,168,109.6,
4135,49,182,111.78999999999999,
4140,47,168,111.82000000000001,
4145,51,184,117.57,
4150,48,176,111.37,
4155,49,174,115.0,
4160,42,180,113.35,
4165,46,171,111.69,
4170,53,165,112.89999999999999,
4175,48,175,110.47999999999999,
4180,49,188,109.68,
4185,57,170,113.0,
4190,50,178,117.7,
4195,47,182,111.56,
4200,50,183,112.18,
4205,50,183,114.47000000000001,
4210,53,188,111.17,
4215,55,173,113.96000000000001,
4220,42,176,113.56,
4225,54,163,112.08,
4230,51,166,115.73,
4235,47,168,111.93,
4240,53,160,111.84,
4245,51,162,113.75999999999999,
4250,49,158,111.66999999999999,
4255,36,156,108.41999999999999,
4260,50,145,110.17999999999999,
4265,47,163,112.77,
4270,54,159,114.03,
4275,50,177,111.71,
4280,59,167,111.06,
4285,51,158,110.46,
4290,50,142,110.22,
4295,45,151,110.09,
4300,39,162,109.71000000000001,
