episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
2305,83,408,113.88000000000001,
2310,52,255,112.78,
2315,50,268,110.9,
2320,39,198,105.47,
2325,53,251,118.23,
2330,49,203,114.00999999999999,
2335,49,226,113.61999999999999,
2340,51,253,122.36999999999999,
2345,48,255,112.14999999999999,
2350,47,204,117.72999999999999,
2355,47,284,118.63,
2360,48,262,112.31,
2365,45,243,112.33000000000001,
2370,47,212,111.08,
2375,48,214,117.62,
2380,44,174,110.53999999999999,
2385,41,197,118.13,
2390,56,262,119.04,
2395,52,216,115.36,
2400,53,279,118.73,
2405,42,235,115.78,
2410,51,231,127.44,
2415,55,270,118.72999999999999,
2420,48,197,117.65,
2425,44,257,119.22,
2430,50,248,112.87,
2435,52,251,127.53,
2440,48,198,126.12,
2445,44,223,119.96,
2450,56,236,115.38,
2455,53,246,124.69,
2460,46,196,122.74,
2465,52,268,111.94,
2470,48,288,121.73,
2475,56,278,112.89999999999999,
2480,56,256,112.62,
2485,48,182,112.74,
2490,52,265,113.28999999999999,
2495,44,214,118.31,
2500,47,237,120.64,
2505,49,236,118.83999999999999,
2510,49,264,123.35000000000001,
2515,50,167,122.19,
2520,46,143,127.39,
2525,37,152,124.62,
2530,52,281,122.99,
2535,54,296,131.61999999999998,
2540,47,165,118.97,
2545,53,287,115.17999999999999,
2550,53,283,119.56,
2555,53,303,116.08,
2560,46,205,117.25,
2565,43,205,120.72,
2570,52,185,115.97,
2575,48,156,119.09,
2580,49,258,128.85999999999999,
2585,54,200,129.23000000000002,
2590,56,280,117.95,
2595,51,309,123.11,
2600,44,120,124.29,
2605,44,136,124.71000000000001,
2610,47,293,131.8,
2615,54,292,120.05,
2620,49,301,129.59,
2625,52,313,132.97000000000003,
2630,47,192,122.75,
2635,57,303,129.01999999999998,
2640,49,228,125.55,
2645,47,237,117.16000000000001,
2650,51,187,124.69999999999999,
2655,51,276,124.31,
2660,59,322,123.2,
2665,55,324,129.83,
2670,45,267,130.26,
2675,53,298,127.23,
2680,62,228,124.53999999999999,
2685,54,314,129.71,
2690,43,140,128.95,
2695,51,294,121.31,
2700,45,168,127.84,
2705,38,141,131.03,
2710,34,130,123.97,
2715,50,291,124.55,
2720,51,274,126.24,
2725,51,274,131.54,
2730,49,285,128.41,
2735,60,292,137.39999999999998,
